"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Hot object/Substance","North Dakota","2023","--","783,926","--","--","--"
"Hot object/Substance","North Dakota","2022","--","778,912","--","--","--"
"Hot object/Substance","Ohio","2023","--","11,785,935","--","--","--"
"Hot object/Substance","Ohio","2022","--","11,759,697","--","--","--"
"Hot object/Substance","Ohio","2021","--","11,765,227","--","--","--"
"Hot object/Substance","Ohio","2020","--","11,798,292","--","--","--"
"Hot object/Substance","Ohio","2019","--","11,696,507","--","--","--"
"Hot object/Substance","Ohio","2018","--","11,680,892","--","--","--"
"Hot object/Substance","Oklahoma","2023","--","4,053,824","--","--","--"
"Hot object/Substance","Oklahoma","2022","--","4,019,271","--","--","--"
"Hot object/Substance","Oklahoma","2021","--","3,991,634","--","--","--"
"Hot object/Substance","Oklahoma","2018","--","3,943,488","--","--","--"
"Hot object/Substance","Oregon","2023","--","4,233,358","--","--","--"
"Hot object/Substance","Oregon","2022","--","4,239,379","--","--","--"
"Hot object/Substance","Oregon","2021","--","4,256,465","--","--","--"
"Hot object/Substance","Oregon","2020","--","4,245,044","--","--","--"
"Hot object/Substance","Oregon","2019","--","4,216,116","--","--","--"
"Hot object/Substance","Oregon","2018","--","4,183,538","--","--","--"
"Hot object/Substance","Pennsylvania","2023","--","12,961,683","--","--","--"
"Hot object/Substance","Pennsylvania","2022","--","12,972,091","--","--","--"
"Hot object/Substance","Pennsylvania","2021","--","13,013,614","--","--","--"
"Hot object/Substance","Pennsylvania","2020","--","12,995,477","--","--","--"
"Hot object/Substance","Pennsylvania","2019","--","12,798,883","--","--","--"
"Hot object/Substance","Pennsylvania","2018","--","12,809,107","--","--","--"
"Hot object/Substance","Rhode Island","2021","--","1,097,092","--","--","--"
"Hot object/Substance","South Carolina","2022","--","5,282,955","--","--","--"
"Hot object/Substance","South Carolina","2020","--","5,132,151","--","--","--"
"Hot object/Substance","South Carolina","2019","--","5,157,702","--","--","--"
"Hot object/Substance","South Carolina","2018","--","5,091,702","--","--","--"
"Hot object/Substance","South Dakota","2021","--","896,299","--","--","--"
"Hot object/Substance","Tennessee","2023","--","7,126,489","--","--","--"
"Hot object/Substance","Tennessee","2021","--","6,963,709","--","--","--"
"Hot object/Substance","Tennessee","2020","--","6,926,091","--","--","--"
"Hot object/Substance","Tennessee","2019","--","6,830,325","--","--","--"
"Hot object/Substance","Tennessee","2018","--","6,778,180","--","--","--"
"Hot object/Substance","Texas","2023","11**","30,503,301","0.04**","0.04**","130"
"Hot object/Substance","Texas","2022","--","30,029,848","--","--","--"
"Hot object/Substance","Texas","2021","--","29,561,286","--","--","--"
"Hot object/Substance","Texas","2020","--","29,234,361","--","--","--"
"Hot object/Substance","Texas","2019","--","28,986,794","--","--","--"
"Hot object/Substance","Texas","2018","--","28,624,564","--","--","--"
"Hot object/Substance","Utah","2022","--","3,381,236","--","--","--"
"Hot object/Substance","Utah","2021","--","3,339,284","--","--","--"
"Hot object/Substance","Utah","2018","--","3,155,153","--","--","--"
"Hot object/Substance","Vermont","2022","--","647,110","--","--","--"
"Hot object/Substance","Vermont","2021","--","647,093","--","--","--"
"Hot object/Substance","Virginia","2023","--","8,715,698","--","--","--"
"Hot object/Substance","Virginia","2022","--","8,679,099","--","--","--"
"Hot object/Substance","Virginia","2021","--","8,657,348","--","--","--"
"Hot object/Substance","Virginia","2020","--","8,637,193","--","--","--"
"Hot object/Substance","Virginia","2019","--","8,556,642","--","--","--"
"Hot object/Substance","Virginia","2018","--","8,510,920","--","--","--"
"Hot object/Substance","Washington","2023","--","7,812,880","--","--","--"
"Hot object/Substance","Washington","2022","--","7,784,477","--","--","--"
"Hot object/Substance","Washington","2021","--","7,741,433","--","--","--"
"Hot object/Substance","Washington","2020","--","7,724,566","--","--","--"
"Hot object/Substance","Washington","2019","--","7,614,024","--","--","--"
"Hot object/Substance","Washington","2018","--","7,526,793","--","--","--"
"Hot object/Substance","West Virginia","2021","--","1,785,249","--","--","--"
"Hot object/Substance","West Virginia","2020","--","1,791,562","--","--","--"
"Hot object/Substance","West Virginia","2019","--","1,795,263","--","--","--"
"Hot object/Substance","West Virginia","2018","--","1,805,953","--","--","--"
"Hot object/Substance","Wisconsin","2023","--","5,910,955","--","--","--"
"Hot object/Substance","Wisconsin","2022","--","5,890,543","--","--","--"
"Hot object/Substance","Wisconsin","2021","--","5,879,978","--","--","--"
"Hot object/Substance","Wisconsin","2020","--","5,896,700","--","--","--"
"Hot object/Substance","Wisconsin","2018","--","5,809,319","--","--","--"
"Hot object/Substance","Wyoming","2021","--","579,548","--","--","--"
"Firearm","Alabama","2023","24","5,108,468","0.47","0.48","841"
"Firearm","Alabama","2022","25","5,073,903","0.49","0.51","833"
"Firearm","Alabama","2021","19**","5,050,380","0.38**","0.39**","552"
"Firearm","Alabama","2020","20**","5,031,864","0.40**","0.38**","578"
"Firearm","Alabama","2019","29","4,907,965","0.59","0.58","813"
"Firearm","Alabama","2018","24","4,891,628","0.49","0.52","795"
"Firearm","Alaska","2023","--","733,406","--","--","--"
"Firearm","Alaska","2022","--","733,276","--","--","--"
"Firearm","Alaska","2021","--","734,923","--","--","--"
"Firearm","Alaska","2020","--","732,964","--","--","--"
"Firearm","Alaska","2019","--","733,603","--","--","--"
"Firearm","Alaska","2018","--","736,624","--","--","--"
"Firearm","Arizona","2023","--","7,431,344","--","--","--"
"Firearm","Arizona","2022","13**","7,365,684","0.18**","0.18**","435"
"Firearm","Arizona","2021","--","7,272,487","--","--","--"
"Firearm","Arizona","2020","--","7,186,683","--","--","--"
"Firearm","Arizona","2019","13**","7,291,843","0.18**","0.18**","388"
"Firearm","Arizona","2018","11**","7,164,228","0.15**","0.16**","355"
"Firearm","Arkansas","2023","--","3,067,732","--","--","--"
"Firearm","Arkansas","2022","14**","3,046,404","0.46**","0.46**","386"
"Firearm","Arkansas","2021","11**","3,028,443","0.36**","0.40**","392"
"Firearm","Arkansas","2020","--","3,014,348","--","--","--"
"Firearm","Arkansas","2019","14**","3,020,985","0.46**","0.47**","512"
"Firearm","Arkansas","2018","13**","3,012,161","0.43**","0.43**","470"
"Firearm","California","2023","36","38,965,193","0.09","0.09","1,019"
"Firearm","California","2022","20**","39,040,616","0.05**","0.05**","471"
"Firearm","California","2021","32","39,145,060","0.08","0.08","831"
"Firearm","California","2020","39","39,503,200","0.10","0.10","1,199"
"Firearm","California","2019","27","39,437,610","0.07","0.07","695"
"Firearm","California","2018","34","39,437,463","0.09","0.09","1,049"
"Firearm","Colorado","2023","--","5,877,610","--","--","--"
"Firearm","Colorado","2022","11**","5,841,039","0.19**","0.19**","382"
"Firearm","Colorado","2021","--","5,811,596","--","--","--"
"Firearm","Colorado","2020","--","5,785,219","--","--","--"
"Firearm","Colorado","2019","--","5,758,486","--","--","--"
"Firearm","Colorado","2018","--","5,697,155","--","--","--"
"Firearm","Connecticut","2023","--","3,617,176","--","--","--"
"Firearm","Connecticut","2022","--","3,608,706","--","--","--"
"Firearm","Connecticut","2021","--","3,603,691","--","--","--"
"Firearm","Connecticut","2020","--","3,577,586","--","--","--"
"Firearm","Connecticut","2019","--","3,566,022","--","--","--"
"Firearm","Delaware","2023","--","1,031,890","--","--","--"
"Firearm","Delaware","2019","--","976,668","--","--","--"
"Firearm","Delaware","2018","--","966,985","--","--","--"
"Firearm","District of Columbia","2023","--","678,972","--","--","--"
"Firearm","Florida","2023","23","22,610,726","0.10","0.10","583"
"Firearm","Florida","2022","19**","22,245,521","0.09**","0.09**","612"
"Firearm","Florida","2021","18**","21,830,708","0.08**","0.09**","595"
"Firearm","Florida","2020","15**","21,591,299","0.07**","0.07**","440"
"Firearm","Florida","2019","12**","21,492,056","0.06**","0.05**","253"
"Firearm","Florida","2018","16**","21,254,926","0.08**","0.08**","497"
"Firearm","Georgia","2023","18**","11,029,227","0.16**","0.17**","721"
"Firearm","Georgia","2022","32","10,913,150","0.29","0.30","1,264"
"Firearm","Georgia","2021","25","10,790,385","0.23","0.24","936"
"Firearm","Georgia","2020","24","10,732,390","0.22","0.23","919"
"Firearm","Georgia","2019","22","10,628,020","0.21","0.22","738"
"Firearm","Georgia","2018","15**","10,519,389","0.14**","0.14**","560"
"Firearm","Hawaii","2022","--","1,439,399","--","--","--"
"Firearm","Hawaii","2021","--","1,446,745","--","--","--"
"Firearm","Hawaii","2020","--","1,451,181","--","--","--"
"Firearm","Hawaii","2019","--","1,415,615","--","--","--"
"Firearm","Hawaii","2018","--","1,423,102","--","--","--"
"Firearm","Idaho","2023","--","1,964,726","--","--","--"
"Firearm","Idaho","2022","--","1,938,996","--","--","--"
"Firearm","Idaho","2021","--","1,904,537","--","--","--"
"Firearm","Idaho","2020","--","1,849,339","--","--","--"
"Firearm","Idaho","2019","--","1,789,060","--","--","--"
"Firearm","Idaho","2018","--","1,752,074","--","--","--"
"Firearm","Illinois","2023","13**","12,549,689","0.10**","0.11**","512"
"Firearm","Illinois","2022","--","12,582,515","--","--","--"
"Firearm","Illinois","2021","15**","12,690,341","0.12**","0.12**","529"
"Firearm","Illinois","2020","11**","12,790,357","0.09**","0.09**","423"
"Firearm","Illinois","2019","16**","12,667,017","0.13**","0.14**","545"
"Firearm","Illinois","2018","--","12,724,685","--","--","--"
"Firearm","Indiana","2023","20**","6,862,199","0.29**","0.30**","705"
"Firearm","Indiana","2022","21","6,832,274","0.31","0.32","725"
"Firearm","Indiana","2021","15**","6,813,798","0.22**","0.24**","545"
"Firearm","Indiana","2020","26","6,789,098","0.38","0.40","926"
"Firearm","Indiana","2019","15**","6,731,010","0.22**","0.21**","497"
"Firearm","Indiana","2018","10**","6,698,481","0.15**","0.15**","356"
"Firearm","Iowa","2023","--","3,207,004","--","--","--"
"Firearm","Iowa","2022","--","3,199,693","--","--","--"
"Firearm","Iowa","2021","--","3,197,944","--","--","--"
"Firearm","Iowa","2020","--","3,190,904","--","--","--"
"Firearm","Iowa","2019","--","3,159,596","--","--","--"
"Firearm","Iowa","2018","--","3,149,900","--","--","--"
"Firearm","Kansas","2023","--","2,940,546","--","--","--"
"Firearm","Kansas","2022","--","2,936,716","--","--","--"
"Firearm","Kansas","2021","10**","2,937,946","0.34**","0.34**","296"
"Firearm","Kansas","2020","--","2,938,124","--","--","--"
"Firearm","Kansas","2019","--","2,912,635","--","--","--"
"Firearm","Kansas","2018","--","2,912,748","--","--","--"
"Firearm","Kentucky","2023","19**","4,526,154","0.42**","0.44**","599"
"Firearm","Kentucky","2022","11**","4,511,563","0.24**","0.27**","317"
"Firearm","Kentucky","2021","25","4,507,600","0.56","0.58","760"
"Firearm","Kentucky","2020","21","4,508,155","0.47","0.44","541"
"Firearm","Kentucky","2019","21","4,472,345","0.47","0.47","508"
"Firearm","Kentucky","2018","23","4,464,273","0.52","0.53","846"
"Firearm","Louisiana","2023","22","4,573,749","0.48","0.50","823"
"Firearm","Louisiana","2022","23","4,588,023","0.50","0.52","898"
"Firearm","Louisiana","2021","27","4,627,047","0.58","0.61","1,112"
"Firearm","Louisiana","2020","15**","4,652,022","0.32**","0.33**","493"
"Firearm","Louisiana","2019","11**","4,658,285","0.24**","0.28**","406"
"Firearm","Louisiana","2018","12**","4,664,450","0.26**","0.27**","450"
"Firearm","Maine","2023","--","1,395,722","--","--","--"
"Firearm","Maine","2022","--","1,389,338","--","--","--"
"Firearm","Maine","2021","--","1,378,787","--","--","--"
"Firearm","Maine","2020","--","1,364,517","--","--","--"
"Firearm","Maine","2019","--","1,345,770","--","--","--"
"Firearm","Maine","2018","--","1,340,123","--","--","--"
"Firearm","Maryland","2023","--","6,180,253","--","--","--"
"Firearm","Maryland","2022","--","6,163,981","--","--","--"
"Firearm","Maryland","2020","--","6,173,689","--","--","--"
"Firearm","Maryland","2019","--","6,054,954","--","--","--"
"Firearm","Maryland","2018","--","6,042,153","--","--","--"
"Firearm","Massachusetts","2022","--","6,982,740","--","--","--"
"Firearm","Massachusetts","2020","--","6,997,713","--","--","--"
"Firearm","Massachusetts","2019","--","6,894,883","--","--","--"
"Firearm","Massachusetts","2018","--","6,885,720","--","--","--"
"Firearm","Michigan","2023","--","10,037,261","--","--","--"
"Firearm","Michigan","2022","10**","10,033,281","0.10**","0.09**","140"
"Firearm","Michigan","2021","--","10,038,117","--","--","--"
"Firearm","Michigan","2020","--","10,070,627","--","--","--"
"Firearm","Michigan","2019","--","9,984,795","--","--","--"
"Firearm","Michigan","2018","--","9,987,286","--","--","--"
"Firearm","Minnesota","2023","--","5,737,915","--","--","--"
"Firearm","Minnesota","2022","--","5,714,300","--","--","--"
"Firearm","Minnesota","2021","--","5,717,968","--","--","--"
"Firearm","Minnesota","2020","--","5,710,578","--","--","--"
"Firearm","Minnesota","2019","--","5,640,053","--","--","--"
"Firearm","Minnesota","2018","--","5,608,762","--","--","--"
"Firearm","Mississippi","2023","--","2,939,690","--","--","--"
"Firearm","Mississippi","2022","13**","2,938,928","0.44**","0.45**","397"
"Firearm","Mississippi","2021","21","2,949,582","0.71","0.73","773"
"Firearm","Mississippi","2020","25","2,958,409","0.85","0.85","709"
"Firearm","Mississippi","2019","18**","2,978,227","0.60**","0.66**","515"
"Firearm","Mississippi","2018","28","2,982,879","0.94","0.92","675"
"Firearm","Missouri","2023","17**","6,196,156","0.27**","0.30**","539"
"Firearm","Missouri","2022","20**","6,177,168","0.32**","0.33**","739"
"Firearm","Missouri","2021","24","6,170,393","0.39","0.42","774"
"Firearm","Missouri","2020","17**","6,154,426","0.28**","0.28**","514"
"Firearm","Missouri","2019","21","6,140,475","0.34","0.34","726"
"Firearm","Missouri","2018","10**","6,125,986","0.16**","0.17**","366"
"Firearm","Montana","2023","--","1,132,812","--","--","--"
"Firearm","Montana","2022","--","1,122,878","--","--","--"
"Firearm","Montana","2021","--","1,106,366","--","--","--"
"Firearm","Montana","2020","--","1,087,211","--","--","--"
"Firearm","Montana","2019","--","1,070,123","--","--","--"
"Firearm","Montana","2018","--","1,061,818","--","--","--"
"Firearm","Nebraska","2023","--","1,978,379","--","--","--"
"Firearm","Nebraska","2022","--","1,968,060","--","--","--"
"Firearm","Nebraska","2021","--","1,964,253","--","--","--"
"Firearm","Nebraska","2020","--","1,963,273","--","--","--"
"Firearm","Nebraska","2019","--","1,932,571","--","--","--"
"Firearm","Nebraska","2018","--","1,925,512","--","--","--"
"Firearm","Nevada","2023","--","3,194,176","--","--","--"
"Firearm","Nevada","2022","--","3,177,421","--","--","--"
"Firearm","Nevada","2021","--","3,146,632","--","--","--"
"Firearm","Nevada","2020","--","3,115,840","--","--","--"
"Firearm","Nevada","2019","--","3,090,771","--","--","--"
"Firearm","Nevada","2018","--","3,030,725","--","--","--"
"Firearm","New Hampshire","2023","--","1,402,054","--","--","--"
"Firearm","New Hampshire","2022","--","1,399,003","--","--","--"
"Firearm","New Hampshire","2021","--","1,387,494","--","--","--"
"Firearm","New Hampshire","2019","--","1,360,783","--","--","--"
"Firearm","New Hampshire","2018","--","1,355,064","--","--","--"
"Firearm","New Jersey","2023","--","9,290,841","--","--","--"
"Firearm","New Jersey","2022","--","9,260,817","--","--","--"
"Firearm","New Jersey","2020","--","9,272,392","--","--","--"
"Firearm","New Jersey","2019","--","8,891,258","--","--","--"
"Firearm","New Jersey","2018","--","8,891,730","--","--","--"
"Firearm","New Mexico","2023","--","2,114,371","--","--","--"
"Firearm","New Mexico","2022","--","2,113,476","--","--","--"
"Firearm","New Mexico","2021","--","2,116,950","--","--","--"
"Firearm","New Mexico","2020","--","2,118,488","--","--","--"
"Firearm","New Mexico","2019","--","2,099,634","--","--","--"
"Firearm","New Mexico","2018","--","2,093,754","--","--","--"
"Firearm","New York","2023","--","19,571,216","--","--","--"
"Firearm","New York","2022","--","19,673,200","--","--","--"
"Firearm","New York","2021","--","19,854,526","--","--","--"
"Firearm","New York","2020","11**","20,104,710","0.06**","0.05**","219"
"Firearm","New York","2019","--","19,463,131","--","--","--"
"Firearm","New York","2018","--","19,544,098","--","--","--"
"Firearm","North Carolina","2023","33","10,835,491","0.31","0.32","1,115"
"Firearm","North Carolina","2022","20**","10,695,965","0.19**","0.21**","928"
"Firearm","North Carolina","2021","46","10,567,100","0.44","0.42","1,304"
"Firearm","North Carolina","2020","41","10,453,812","0.39","0.41","1,464"
"Firearm","North Carolina","2019","38","10,501,384","0.36","0.36","1,134"
"Firearm","North Carolina","2018","30","10,391,358","0.29","0.29","797"
"Firearm","North Dakota","2023","--","783,926","--","--","--"
