"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Drowning (includes water transport)","Georgia","2020","14**","10,732,390","0.13**","0.13**","368"
"Drowning (includes water transport)","Georgia","2019","13**","10,628,020","0.12**","0.12**","262"
"Drowning (includes water transport)","Georgia","2018","15**","10,519,389","0.14**","0.14**","297"
"Drowning (includes water transport)","Hawaii","2023","--","1,435,138","--","--","--"
"Drowning (includes water transport)","Hawaii","2022","--","1,439,399","--","--","--"
"Drowning (includes water transport)","Hawaii","2021","--","1,446,745","--","--","--"
"Drowning (includes water transport)","Hawaii","2019","--","1,415,615","--","--","--"
"Drowning (includes water transport)","Hawaii","2018","--","1,423,102","--","--","--"
"Drowning (includes water transport)","Idaho","2023","--","1,964,726","--","--","--"
"Drowning (includes water transport)","Idaho","2022","--","1,938,996","--","--","--"
"Drowning (includes water transport)","Idaho","2021","--","1,904,537","--","--","--"
"Drowning (includes water transport)","Idaho","2020","--","1,849,339","--","--","--"
"Drowning (includes water transport)","Idaho","2019","--","1,789,060","--","--","--"
"Drowning (includes water transport)","Idaho","2018","--","1,752,074","--","--","--"
"Drowning (includes water transport)","Illinois","2023","23","12,549,689","0.18","0.16","370"
"Drowning (includes water transport)","Illinois","2022","21","12,582,515","0.17","0.16","506"
"Drowning (includes water transport)","Illinois","2021","13**","12,690,341","0.10**","0.11**","326"
"Drowning (includes water transport)","Illinois","2020","15**","12,790,357","0.12**","0.11**","350"
"Drowning (includes water transport)","Illinois","2019","23","12,667,017","0.18","0.18","550"
"Drowning (includes water transport)","Illinois","2018","16**","12,724,685","0.13**","0.11**","323"
"Drowning (includes water transport)","Indiana","2023","--","6,862,199","--","--","--"
"Drowning (includes water transport)","Indiana","2022","--","6,832,274","--","--","--"
"Drowning (includes water transport)","Indiana","2021","--","6,813,798","--","--","--"
"Drowning (includes water transport)","Indiana","2020","--","6,789,098","--","--","--"
"Drowning (includes water transport)","Indiana","2019","--","6,731,010","--","--","--"
"Drowning (includes water transport)","Indiana","2018","--","6,698,481","--","--","--"
"Drowning (includes water transport)","Iowa","2023","--","3,207,004","--","--","--"
"Drowning (includes water transport)","Iowa","2022","--","3,199,693","--","--","--"
"Drowning (includes water transport)","Iowa","2021","--","3,197,944","--","--","--"
"Drowning (includes water transport)","Iowa","2020","--","3,190,904","--","--","--"
"Drowning (includes water transport)","Iowa","2019","--","3,159,596","--","--","--"
"Drowning (includes water transport)","Iowa","2018","--","3,149,900","--","--","--"
"Drowning (includes water transport)","Kansas","2023","--","2,940,546","--","--","--"
"Drowning (includes water transport)","Kansas","2022","--","2,936,716","--","--","--"
"Drowning (includes water transport)","Kansas","2019","--","2,912,635","--","--","--"
"Drowning (includes water transport)","Kansas","2018","--","2,912,748","--","--","--"
"Drowning (includes water transport)","Kentucky","2023","--","4,526,154","--","--","--"
"Drowning (includes water transport)","Kentucky","2022","13**","4,511,563","0.29**","0.30**","296"
"Drowning (includes water transport)","Kentucky","2021","--","4,507,600","--","--","--"
"Drowning (includes water transport)","Kentucky","2020","--","4,508,155","--","--","--"
"Drowning (includes water transport)","Kentucky","2019","--","4,472,345","--","--","--"
"Drowning (includes water transport)","Kentucky","2018","--","4,464,273","--","--","--"
"Drowning (includes water transport)","Louisiana","2023","11**","4,573,749","0.24**","0.25**","211"
"Drowning (includes water transport)","Louisiana","2022","--","4,588,023","--","--","--"
"Drowning (includes water transport)","Louisiana","2021","--","4,627,047","--","--","--"
"Drowning (includes water transport)","Louisiana","2020","--","4,652,022","--","--","--"
"Drowning (includes water transport)","Louisiana","2019","--","4,658,285","--","--","--"
"Drowning (includes water transport)","Louisiana","2018","11**","4,664,450","0.24**","0.22**","199"
"Drowning (includes water transport)","Maine","2023","--","1,395,722","--","--","--"
"Drowning (includes water transport)","Maine","2022","--","1,389,338","--","--","--"
"Drowning (includes water transport)","Maine","2021","--","1,378,787","--","--","--"
"Drowning (includes water transport)","Maine","2020","--","1,364,517","--","--","--"
"Drowning (includes water transport)","Maine","2019","--","1,345,770","--","--","--"
"Drowning (includes water transport)","Maine","2018","--","1,340,123","--","--","--"
"Drowning (includes water transport)","Maryland","2023","11**","6,180,253","0.18**","0.17**","204"
"Drowning (includes water transport)","Maryland","2022","11**","6,163,981","0.18**","0.17**","223"
"Drowning (includes water transport)","Maryland","2021","--","6,175,045","--","--","--"
"Drowning (includes water transport)","Maryland","2020","--","6,173,689","--","--","--"
"Drowning (includes water transport)","Maryland","2019","12**","6,054,954","0.20**","0.17**","234"
"Drowning (includes water transport)","Maryland","2018","10**","6,042,153","0.17**","0.15**","229"
"Drowning (includes water transport)","Massachusetts","2023","14**","7,001,399","0.20**","0.17**","224"
"Drowning (includes water transport)","Massachusetts","2022","16**","6,982,740","0.23**","0.22**","375"
"Drowning (includes water transport)","Massachusetts","2021","12**","6,991,951","0.17**","0.16**","249"
"Drowning (includes water transport)","Massachusetts","2020","10**","6,997,713","0.14**","0.15**","206"
"Drowning (includes water transport)","Massachusetts","2019","13**","6,894,883","0.19**","0.18**","277"
"Drowning (includes water transport)","Massachusetts","2018","--","6,885,720","--","--","--"
"Drowning (includes water transport)","Michigan","2023","--","10,037,261","--","--","--"
"Drowning (includes water transport)","Michigan","2022","11**","10,033,281","0.11**","0.11**","252"
"Drowning (includes water transport)","Michigan","2021","18**","10,038,117","0.18**","0.18**","398"
"Drowning (includes water transport)","Michigan","2020","19**","10,070,627","0.19**","0.17**","247"
"Drowning (includes water transport)","Michigan","2019","16**","9,984,795","0.16**","0.16**","404"
"Drowning (includes water transport)","Michigan","2018","14**","9,987,286","0.14**","0.15**","308"
"Drowning (includes water transport)","Minnesota","2023","--","5,737,915","--","--","--"
"Drowning (includes water transport)","Minnesota","2022","23","5,714,300","0.40","0.43","744"
"Drowning (includes water transport)","Minnesota","2021","--","5,717,968","--","--","--"
"Drowning (includes water transport)","Minnesota","2020","10**","5,710,578","0.18**","0.17**","231"
"Drowning (includes water transport)","Minnesota","2019","12**","5,640,053","0.21**","0.20**","287"
"Drowning (includes water transport)","Minnesota","2018","--","5,608,762","--","--","--"
"Drowning (includes water transport)","Mississippi","2023","--","2,939,690","--","--","--"
"Drowning (includes water transport)","Mississippi","2022","--","2,938,928","--","--","--"
"Drowning (includes water transport)","Mississippi","2021","--","2,949,582","--","--","--"
"Drowning (includes water transport)","Mississippi","2020","--","2,958,409","--","--","--"
"Drowning (includes water transport)","Mississippi","2019","--","2,978,227","--","--","--"
"Drowning (includes water transport)","Mississippi","2018","--","2,982,879","--","--","--"
"Drowning (includes water transport)","Missouri","2023","--","6,196,156","--","--","--"
"Drowning (includes water transport)","Missouri","2022","--","6,177,168","--","--","--"
"Drowning (includes water transport)","Missouri","2021","--","6,170,393","--","--","--"
"Drowning (includes water transport)","Missouri","2020","12**","6,154,426","0.20**","0.19**","232"
"Drowning (includes water transport)","Missouri","2019","--","6,140,475","--","--","--"
"Drowning (includes water transport)","Missouri","2018","--","6,125,986","--","--","--"
"Drowning (includes water transport)","Montana","2022","--","1,122,878","--","--","--"
"Drowning (includes water transport)","Montana","2021","--","1,106,366","--","--","--"
"Drowning (includes water transport)","Montana","2020","--","1,087,211","--","--","--"
"Drowning (includes water transport)","Montana","2019","--","1,070,123","--","--","--"
"Drowning (includes water transport)","Nebraska","2023","--","1,978,379","--","--","--"
"Drowning (includes water transport)","Nebraska","2022","--","1,968,060","--","--","--"
"Drowning (includes water transport)","Nebraska","2021","--","1,964,253","--","--","--"
"Drowning (includes water transport)","Nebraska","2020","--","1,963,273","--","--","--"
"Drowning (includes water transport)","Nebraska","2019","--","1,932,571","--","--","--"
"Drowning (includes water transport)","Nebraska","2018","--","1,925,512","--","--","--"
"Drowning (includes water transport)","Nevada","2023","--","3,194,176","--","--","--"
"Drowning (includes water transport)","Nevada","2022","--","3,177,421","--","--","--"
"Drowning (includes water transport)","Nevada","2021","--","3,146,632","--","--","--"
"Drowning (includes water transport)","Nevada","2020","--","3,115,840","--","--","--"
"Drowning (includes water transport)","Nevada","2019","--","3,090,771","--","--","--"
"Drowning (includes water transport)","Nevada","2018","--","3,030,725","--","--","--"
"Drowning (includes water transport)","New Hampshire","2023","--","1,402,054","--","--","--"
"Drowning (includes water transport)","New Hampshire","2022","--","1,399,003","--","--","--"
"Drowning (includes water transport)","New Hampshire","2021","--","1,387,494","--","--","--"
"Drowning (includes water transport)","New Hampshire","2020","--","1,378,702","--","--","--"
"Drowning (includes water transport)","New Hampshire","2019","--","1,360,783","--","--","--"
"Drowning (includes water transport)","New Jersey","2023","13**","9,290,841","0.14**","0.13**","275"
"Drowning (includes water transport)","New Jersey","2022","20**","9,260,817","0.22**","0.22**","479"
"Drowning (includes water transport)","New Jersey","2021","21","9,269,175","0.23","0.20","361"
"Drowning (includes water transport)","New Jersey","2020","30","9,272,392","0.32","0.32","670"
"Drowning (includes water transport)","New Jersey","2019","22","8,891,258","0.25","0.25","539"
"Drowning (includes water transport)","New Jersey","2018","19**","8,891,730","0.21**","0.20**","399"
"Drowning (includes water transport)","New Mexico","2023","--","2,114,371","--","--","--"
"Drowning (includes water transport)","New Mexico","2022","--","2,113,476","--","--","--"
"Drowning (includes water transport)","New Mexico","2021","--","2,116,950","--","--","--"
"Drowning (includes water transport)","New Mexico","2020","--","2,118,488","--","--","--"
"Drowning (includes water transport)","New York","2023","40","19,571,216","0.20","0.20","840"
"Drowning (includes water transport)","New York","2022","53","19,673,200","0.27","0.27","1,351"
"Drowning (includes water transport)","New York","2021","45","19,854,526","0.23","0.22","1,038"
"Drowning (includes water transport)","New York","2020","44","20,104,710","0.22","0.22","1,175"
"Drowning (includes water transport)","New York","2019","40","19,463,131","0.21","0.20","977"
"Drowning (includes water transport)","New York","2018","56","19,544,098","0.29","0.27","1,057"
"Drowning (includes water transport)","North Carolina","2023","--","10,835,491","--","--","--"
"Drowning (includes water transport)","North Carolina","2022","12**","10,695,965","0.11**","0.10**","294"
"Drowning (includes water transport)","North Carolina","2021","13**","10,567,100","0.12**","0.12**","220"
"Drowning (includes water transport)","North Carolina","2020","12**","10,453,812","0.12**","0.11**","278"
"Drowning (includes water transport)","North Carolina","2019","14**","10,501,384","0.13**","0.13**","246"
"Drowning (includes water transport)","North Carolina","2018","--","10,391,358","--","--","--"
"Drowning (includes water transport)","North Dakota","2023","--","783,926","--","--","--"
"Drowning (includes water transport)","North Dakota","2021","--","777,982","--","--","--"
"Drowning (includes water transport)","North Dakota","2020","--","779,563","--","--","--"
"Drowning (includes water transport)","North Dakota","2019","--","763,724","--","--","--"
"Drowning (includes water transport)","North Dakota","2018","--","760,062","--","--","--"
"Drowning (includes water transport)","Ohio","2023","20**","11,785,935","0.17**","0.15**","429"
"Drowning (includes water transport)","Ohio","2022","13**","11,759,697","0.11**","0.11**","429"
"Drowning (includes water transport)","Ohio","2021","15**","11,765,227","0.13**","0.14**","442"
"Drowning (includes water transport)","Ohio","2020","13**","11,798,292","0.11**","0.09**","114"
"Drowning (includes water transport)","Ohio","2019","--","11,696,507","--","--","--"
"Drowning (includes water transport)","Ohio","2018","12**","11,680,892","0.10**","0.10**","258"
"Drowning (includes water transport)","Oklahoma","2023","--","4,053,824","--","--","--"
"Drowning (includes water transport)","Oklahoma","2022","--","4,019,271","--","--","--"
"Drowning (includes water transport)","Oklahoma","2021","--","3,991,634","--","--","--"
"Drowning (includes water transport)","Oklahoma","2020","--","3,965,234","--","--","--"
"Drowning (includes water transport)","Oklahoma","2019","--","3,960,676","--","--","--"
"Drowning (includes water transport)","Oklahoma","2018","--","3,943,488","--","--","--"
"Drowning (includes water transport)","Oregon","2023","12**","4,233,358","0.28**","0.29**","307"
"Drowning (includes water transport)","Oregon","2022","12**","4,239,379","0.28**","0.27**","306"
"Drowning (includes water transport)","Oregon","2021","--","4,256,465","--","--","--"
"Drowning (includes water transport)","Oregon","2020","15**","4,245,044","0.35**","0.31**","251"
"Drowning (includes water transport)","Oregon","2019","--","4,216,116","--","--","--"
"Drowning (includes water transport)","Oregon","2018","13**","4,183,538","0.31**","0.28**","259"
"Drowning (includes water transport)","Pennsylvania","2023","21","12,961,683","0.16","0.16","431"
"Drowning (includes water transport)","Pennsylvania","2022","21","12,972,091","0.16","0.15","439"
"Drowning (includes water transport)","Pennsylvania","2021","24","13,013,614","0.18","0.17","522"
"Drowning (includes water transport)","Pennsylvania","2020","22","12,995,477","0.17","0.17","472"
"Drowning (includes water transport)","Pennsylvania","2019","20**","12,798,883","0.16**","0.16**","408"
"Drowning (includes water transport)","Pennsylvania","2018","23","12,809,107","0.18","0.18","491"
"Drowning (includes water transport)","Rhode Island","2023","--","1,095,962","--","--","--"
"Drowning (includes water transport)","Rhode Island","2022","--","1,093,842","--","--","--"
"Drowning (includes water transport)","Rhode Island","2021","--","1,097,092","--","--","--"
"Drowning (includes water transport)","Rhode Island","2020","--","1,096,444","--","--","--"
"Drowning (includes water transport)","Rhode Island","2019","--","1,058,158","--","--","--"
"Drowning (includes water transport)","Rhode Island","2018","--","1,059,338","--","--","--"
"Drowning (includes water transport)","South Carolina","2023","--","5,373,555","--","--","--"
"Drowning (includes water transport)","South Carolina","2022","--","5,282,955","--","--","--"
"Drowning (includes water transport)","South Carolina","2021","--","5,193,848","--","--","--"
"Drowning (includes water transport)","South Carolina","2020","--","5,132,151","--","--","--"
"Drowning (includes water transport)","South Carolina","2019","--","5,157,702","--","--","--"
"Drowning (includes water transport)","South Carolina","2018","--","5,091,702","--","--","--"
"Drowning (includes water transport)","South Dakota","2023","--","919,318","--","--","--"
"Drowning (includes water transport)","South Dakota","2022","--","909,869","--","--","--"
"Drowning (includes water transport)","South Dakota","2020","--","887,852","--","--","--"
"Drowning (includes water transport)","South Dakota","2019","--","887,127","--","--","--"
"Drowning (includes water transport)","South Dakota","2018","--","879,386","--","--","--"
"Drowning (includes water transport)","Tennessee","2023","--","7,126,489","--","--","--"
"Drowning (includes water transport)","Tennessee","2022","--","7,048,976","--","--","--"
"Drowning (includes water transport)","Tennessee","2021","--","6,963,709","--","--","--"
"Drowning (includes water transport)","Tennessee","2020","10**","6,926,091","0.14**","0.15**","263"
"Drowning (includes water transport)","Tennessee","2019","13**","6,830,325","0.19**","0.16**","245"
"Drowning (includes water transport)","Tennessee","2018","17**","6,778,180","0.25**","0.24**","463"
"Drowning (includes water transport)","Texas","2023","24","30,503,301","0.08","0.08","556"
"Drowning (includes water transport)","Texas","2022","32","30,029,848","0.11","0.11","978"
"Drowning (includes water transport)","Texas","2021","24","29,561,286","0.08","0.08","591"
"Drowning (includes water transport)","Texas","2020","36","29,234,361","0.12","0.12","851"
"Drowning (includes water transport)","Texas","2019","26","28,986,794","0.09","0.08","589"
"Drowning (includes water transport)","Texas","2018","27","28,624,564","0.09","0.09","586"
"Drowning (includes water transport)","Utah","2023","--","3,417,734","--","--","--"
"Drowning (includes water transport)","Utah","2022","--","3,381,236","--","--","--"
"Drowning (includes water transport)","Utah","2021","--","3,339,284","--","--","--"
"Drowning (includes water transport)","Utah","2020","--","3,283,982","--","--","--"
"Drowning (includes water transport)","Utah","2019","--","3,203,383","--","--","--"
"Drowning (includes water transport)","Vermont","2023","--","647,464","--","--","--"
"Drowning (includes water transport)","Vermont","2022","--","647,110","--","--","--"
"Drowning (includes water transport)","Vermont","2020","--","642,936","--","--","--"
"Drowning (includes water transport)","Vermont","2019","--","624,046","--","--","--"
"Drowning (includes water transport)","Vermont","2018","--","624,802","--","--","--"
