,,,No value,10 or fewer,10 or fewer
,,,Total,361,327003
,,Ohio,Less than 15 Years,10 or fewer,35870
,,,≥ 15 and < 25 Years,38,35899
,,,≥ 25 and < 45 Years,258,85929
,,,≥ 45 and < 65 Years,118,77101
,,,65 Years or more,24,77847
,,,No value,10 or fewer,10 or fewer
,,,Total,441,312646
,,Pennsylvania,Less than 15 Years,10 or fewer,22824
,,,≥ 15 and < 25 Years,19,22638
,,,≥ 25 and < 45 Years,120,56724
,,,≥ 45 and < 65 Years,72,53377
,,,65 Years or more,16,60912
,,,No value,10 or fewer,10 or fewer
,,,Total,228,216475
,,North Carolina,Less than 15 Years,10 or fewer,23646
,,,≥ 15 and < 25 Years,36,21128
,,,≥ 25 and < 45 Years,160,51125
,,,≥ 45 and < 65 Years,78,45484
,,,65 Years or more,15,47184
,,,No value,10 or fewer,10 or fewer
,,,Total,291,188571
,,New York,Less than 15 Years,10 or fewer,21170
,,,≥ 15 and < 25 Years,14,20323
,,,≥ 25 and < 45 Years,110,52157
,,,≥ 45 and < 65 Years,85,46958
,,,65 Years or more,17,48968
,,,No value,10 or fewer,10 or fewer
,,,Total,226,189576
,,Virginia,Less than 15 Years,10 or fewer,22736
,,,≥ 15 and < 25 Years,16,20006
,,,≥ 25 and < 45 Years,112,50292
,,,≥ 45 and < 65 Years,83,43438
,,,65 Years or more,29,45326
,,,No value,10 or fewer,10 or fewer
,,,Total,245,181798
,,Michigan,Less than 15 Years,10 or fewer,16956
,,,≥ 15 and < 25 Years,10 or fewer,15830
,,,≥ 25 and < 45 Years,58,37036
,,,≥ 45 and < 65 Years,32,33814
,,,65 Years or more,25,37615
,,,No value,10 or fewer,10 or fewer
,,,Total,119,141252
,,California,Less than 15 Years,10 or fewer,19050
,,,≥ 15 and < 25 Years,22,13394
,,,≥ 25 and < 45 Years,104,34090
,,,≥ 45 and < 65 Years,55,30300
,,,65 Years or more,11,29317
,,,No value,10 or fewer,10 or fewer
,,,Total,194,126151
,,Illinois,Less than 15 Years,10 or fewer,22802
,,,≥ 15 and < 25 Years,10 or fewer,16907
,,,≥ 25 and < 45 Years,75,37640
,,,≥ 45 and < 65 Years,64,34960
,,,65 Years or more,16,40391
,,,No value,10 or fewer,10 or fewer
,,,Total,165,152700
,,Georgia,Less than 15 Years,10 or fewer,22710
,,,≥ 15 and < 25 Years,14,14614
,,,≥ 25 and < 45 Years,66,34251
,,,≥ 45 and < 65 Years,40,30551
,,,65 Years or more,10 or fewer,26109
,,,No value,10 or fewer,10 or fewer
,,,Total,131,128236
,,South Carolina,Less than 15 Years,10 or fewer,14037
,,,≥ 15 and < 25 Years,19,13519
,,,≥ 25 and < 45 Years,115,32375
,,,≥ 45 and < 65 Years,55,29703
,,,65 Years or more,10 or fewer,29038
,,,No value,10 or fewer,10 or fewer
,,,Total,200,118672
,,New Jersey,Less than 15 Years,10 or fewer,12006
,,,≥ 15 and < 25 Years,10 or fewer,9636
,,,≥ 25 and < 45 Years,54,23859
,,,≥ 45 and < 65 Years,65,22443
,,,65 Years or more,19,23428
,,,No value,10 or fewer,10 or fewer
,,,Total,143,91372
,,Colorado,Less than 15 Years,10 or fewer,18143
,,,≥ 15 and < 25 Years,10 or fewer,11223
,,,≥ 25 and < 45 Years,82,22638
,,,≥ 45 and < 65 Years,24,16061
,,,65 Years or more,10 or fewer,15828
,,,No value,10 or fewer,10 or fewer
,,,Total,123,83894
,,Connecticut,Less than 15 Years,10 or fewer,11839
,,,≥ 15 and < 25 Years,10 or fewer,8813
,,,≥ 25 and < 45 Years,38,21650
,,,≥ 45 and < 65 Years,42,20755
,,,65 Years or more,10 or fewer,22303
,,,No value,10 or fewer,10 or fewer
,,,Total,91,85360
,,Massachusetts,Less than 15 Years,10 or fewer,9507
,,,≥ 15 and < 25 Years,10 or fewer,8028
,,,≥ 25 and < 45 Years,57,19938
,,,≥ 45 and < 65 Years,36,17912
,,,65 Years or more,10 or fewer,18711
,,,No value,10 or fewer,10 or fewer
,,,Total,109,74096
,,Indiana,Less than 15 Years,10 or fewer,10477
,,,≥ 15 and < 25 Years,17,9888
,,,≥ 25 and < 45 Years,94,23161
,,,≥ 45 and < 65 Years,36,20653
,,,65 Years or more,10 or fewer,20934
,,,No value,10 or fewer,10 or fewer
,,,Total,155,85113
,,Louisiana,Less than 15 Years,10 or fewer,10622
,,,≥ 15 and < 25 Years,10 or fewer,9222
,,,≥ 25 and < 45 Years,66,20932
,,,≥ 45 and < 65 Years,40,17393
,,,65 Years or more,10 or fewer,15976
,,,No value,10 or fewer,10 or fewer
,,,Total,120,74145
,,Mississippi,Less than 15 Years,10 or fewer,7779
,,,≥ 15 and < 25 Years,10 or fewer,6957
,,,≥ 25 and < 45 Years,16,15874
,,,≥ 45 and < 65 Years,10 or fewer,15071
,,,65 Years or more,10 or fewer,14426
,,,No value,10 or fewer,10 or fewer
,,,Total,30,60107
,,Tennessee,Less than 15 Years,10 or fewer,6777
,,,≥ 15 and < 25 Years,10 or fewer,5060
,,,≥ 25 and < 45 Years,20,10971
,,,≥ 45 and < 65 Years,10 or fewer,10734
,,,65 Years or more,10 or fewer,10517
,,,No value,10 or fewer,10 or fewer
,,,Total,39,44059
,,Wisconsin,Less than 15 Years,10 or fewer,12003
,,,≥ 15 and < 25 Years,10 or fewer,8093
,,,≥ 25 and < 45 Years,30,18018
,,,≥ 45 and < 65 Years,16,17235
,,,65 Years or more,10 or fewer,18755
,,,No value,10 or fewer,10 or fewer
,,,Total,60,74104
,,Minnesota,Less than 15 Years,10 or fewer,9843
,,,≥ 15 and < 25 Years,20,8411
,,,≥ 25 and < 45 Years,67,19067
,,,≥ 45 and < 65 Years,24,16340
,,,65 Years or more,10 or fewer,19526
,,,No value,10 or fewer,10 or fewer
,,,Total,114,73187
,,Kentucky,Less than 15 Years,10 or fewer,11100
,,,≥ 15 and < 25 Years,10 or fewer,7170
,,,≥ 25 and < 45 Years,63,16122
,,,≥ 45 and < 65 Years,36,16009
,,,65 Years or more,10 or fewer,16716
,,,No value,10 or fewer,10 or fewer
,,,Total,112,67117
,,Maryland,Less than 15 Years,10 or fewer,7654
,,,≥ 15 and < 25 Years,10 or fewer,6795
,,,≥ 25 and < 45 Years,60,17550
,,,≥ 45 and < 65 Years,50,15452
,,,65 Years or more,11,15617
,,,No value,10 or fewer,10 or fewer
,,,Total,129,63074
,,Oregon,Less than 15 Years,10 or fewer,6914
,,,≥ 15 and < 25 Years,16,4810
,,,≥ 25 and < 45 Years,50,11049
,,,≥ 45 and < 65 Years,23,9953
,,,65 Years or more,10 or fewer,11574
,,,No value,10 or fewer,10 or fewer
,,,Total,98,44300
,,Iowa,Less than 15 Years,10 or fewer,5478
,,,≥ 15 and < 25 Years,10 or fewer,4172
,,,≥ 25 and < 45 Years,10 or fewer,8851
,,,≥ 45 and < 65 Years,10 or fewer,8102
,,,65 Years or more,10 or fewer,9076
,,,No value,10 or fewer,10 or fewer
,,,Total,20,35679
,,Oklahoma,Less than 15 Years,10 or fewer,6600
,,,≥ 15 and < 25 Years,10 or fewer,4389
,,,≥ 25 and < 45 Years,22,9836
,,,≥ 45 and < 65 Years,10 or fewer,9036
,,,65 Years or more,10 or fewer,8860
,,,No value,10 or fewer,10 or fewer
,,,Total,46,38721
,,West Virginia,Less than 15 Years,10 or fewer,3260
,,,≥ 15 and < 25 Years,10 or fewer,3389
,,,≥ 25 and < 45 Years,10 or fewer,7398
,,,≥ 45 and < 65 Years,10 or fewer,8165
,,,65 Years or more,10 or fewer,8870
,,,No value,10 or fewer,10 or fewer
,,,Total,12,31082
,,Arizona,Less than 15 Years,10 or fewer,3273
,,,≥ 15 and < 25 Years,10 or fewer,2918
,,,≥ 25 and < 45 Years,29,7212
,,,≥ 45 and < 65 Years,10 or fewer,6982
,,,65 Years or more,10 or fewer,8550
,,,No value,10 or fewer,10 or fewer
,,,Total,41,28935
,,Arkansas,Less than 15 Years,10 or fewer,7553
,,,≥ 15 and < 25 Years,10 or fewer,4035
,,,≥ 25 and < 45 Years,12,8452
,,,≥ 45 and < 65 Years,10 or fewer,7572
,,,65 Years or more,10 or fewer,6942
,,,No value,10 or fewer,10 or fewer
,,,Total,25,34554
,,Washington,Less than 15 Years,10 or fewer,4282
,,,≥ 15 and < 25 Years,12,3496
,,,≥ 25 and < 45 Years,43,8788
,,,≥ 45 and < 65 Years,13,7284
,,,65 Years or more,10 or fewer,8961
,,,No value,10 or fewer,10 or fewer
,,,Total,71,32811
,,Idaho,Less than 15 Years,10 or fewer,3319
,,,≥ 15 and < 25 Years,10 or fewer,3340
,,,≥ 25 and < 45 Years,17,6908
,,,≥ 45 and < 65 Years,10 or fewer,6061
,,,65 Years or more,10 or fewer,7394
,,,No value,10 or fewer,10 or fewer
,,,Total,29,27022
,,Kansas,Less than 15 Years,10 or fewer,2110
,,,≥ 15 and < 25 Years,10 or fewer,2648
,,,≥ 25 and < 45 Years,10 or fewer,6254
,,,≥ 45 and < 65 Years,10 or fewer,5708
,,,65 Years or more,10 or fewer,6763
,,,No value,10 or fewer,10 or fewer
,,,Total,23,23483
,,Hawaii,Less than 15 Years,10 or fewer,3712
,,,≥ 15 and < 25 Years,10 or fewer,2066
,,,≥ 25 and < 45 Years,10 or fewer,5350
,,,≥ 45 and < 65 Years,10 or fewer,5685
,,,65 Years or more,10 or fewer,6626
,,,No value,10 or fewer,10 or fewer
,,,Total,21,23439
,,Missouri,Less than 15 Years,10 or fewer,1819
,,,≥ 15 and < 25 Years,10 or fewer,2760
,,,≥ 25 and < 45 Years,10 or fewer,6814
,,,≥ 45 and < 65 Years,10 or fewer,6516
,,,65 Years or more,10 or fewer,7431
,,,No value,10 or fewer,10 or fewer
,,,Total,20,25340
,,Nebraska,Less than 15 Years,10 or fewer,2312
,,,≥ 15 and < 25 Years,10 or fewer,2760
,,,≥ 25 and < 45 Years,10 or fewer,6236
,,,≥ 45 and < 65 Years,10 or fewer,5080
,,,65 Years or more,10 or fewer,5276
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,21664
,,Maine,Less than 15 Years,10 or fewer,2303
,,,≥ 15 and < 25 Years,10 or fewer,2161
,,,≥ 25 and < 45 Years,10 or fewer,5607
,,,≥ 45 and < 65 Years,10 or fewer,5698
,,,65 Years or more,10 or fewer,7437
,,,No value,10 or fewer,10 or fewer
,,,Total,19,23206
,,Nevada,Less than 15 Years,10 or fewer,3023
,,,≥ 15 and < 25 Years,10 or fewer,2163
,,,≥ 25 and < 45 Years,15,5364
,,,≥ 45 and < 65 Years,10 or fewer,4816
,,,65 Years or more,10 or fewer,3719
,,,No value,10 or fewer,10 or fewer
,,,Total,24,19085
,,Rhode Island,Less than 15 Years,10 or fewer,3384
,,,≥ 15 and < 25 Years,10 or fewer,1849
,,,≥ 25 and < 45 Years,10 or fewer,4237
,,,≥ 45 and < 65 Years,10 or fewer,4361
,,,65 Years or more,10 or fewer,5233
,,,No value,10 or fewer,10 or fewer
,,,Total,20,19064
,,Alabama,Less than 15 Years,10 or fewer,1604
,,,≥ 15 and < 25 Years,10 or fewer,1856
,,,≥ 25 and < 45 Years,10 or fewer,4897
,,,≥ 45 and < 65 Years,10 or fewer,4715
,,,65 Years or more,10 or fewer,4786
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,17858
,,Delaware,Less than 15 Years,10 or fewer,3584
,,,≥ 15 and < 25 Years,10 or fewer,1893
,,,≥ 25 and < 45 Years,28,3932
,,,≥ 45 and < 65 Years,10 or fewer,3471
,,,65 Years or more,10 or fewer,3597
,,,No value,10 or fewer,10 or fewer
,,,Total,41,16477
,,North Dakota,Less than 15 Years,10 or fewer,1569
,,,≥ 15 and < 25 Years,10 or fewer,1618
,,,≥ 25 and < 45 Years,11,3852
,,,≥ 45 and < 65 Years,10 or fewer,2951
,,,65 Years or more,10 or fewer,3380
,,,No value,10 or fewer,10 or fewer
,,,Total,17,13370
,,Utah,Less than 15 Years,10 or fewer,305
,,,≥ 15 and < 25 Years,10 or fewer,785
,,,≥ 25 and < 45 Years,10 or fewer,2323
,,,≥ 45 and < 65 Years,10 or fewer,1787
,,,65 Years or more,10 or fewer,1343
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6543
,,Vermont,Less than 15 Years,10 or fewer,938
,,,≥ 15 and < 25 Years,10 or fewer,1026
,,,≥ 25 and < 45 Years,10 or fewer,2411
,,,≥ 45 and < 65 Years,10 or fewer,2380
,,,65 Years or more,10 or fewer,3074
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9829
,,Montana,Less than 15 Years,10 or fewer,796
,,,≥ 15 and < 25 Years,10 or fewer,744
,,,≥ 25 and < 45 Years,10 or fewer,1448
,,,≥ 45 and < 65 Years,10 or fewer,1156
,,,65 Years or more,10 or fewer,1469
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5613
,,New Hampshire,Less than 15 Years,10 or fewer,745
,,,≥ 15 and < 25 Years,10 or fewer,758
,,,≥ 25 and < 45 Years,10 or fewer,1775
,,,≥ 45 and < 65 Years,10 or fewer,1921
,,,65 Years or more,10 or fewer,2891
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8090
,,New Mexico,Less than 15 Years,10 or fewer,581
,,,≥ 15 and < 25 Years,10 or fewer,863
,,,≥ 25 and < 45 Years,10 or fewer,2478
,,,≥ 45 and < 65 Years,10 or fewer,2000
,,,65 Years or more,10 or fewer,2226
,,,No value,10 or fewer,10 or fewer
,,,Total,13,8148
,,South Dakota,Less than 15 Years,10 or fewer,1035
,,,≥ 15 and < 25 Years,10 or fewer,847
,,,≥ 25 and < 45 Years,10 or fewer,1685
,,,≥ 45 and < 65 Years,10 or fewer,1516
,,,65 Years or more,10 or fewer,1927
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7010
,,Wyoming,Less than 15 Years,10 or fewer,564
,,,≥ 15 and < 25 Years,10 or fewer,655
,,,≥ 25 and < 45 Years,10 or fewer,1075
,,,≥ 45 and < 65 Years,10 or fewer,957
,,,65 Years or more,10 or fewer,1274
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,4525
,,District of Columbia,Less than 15 Years,10 or fewer,173
,,,≥ 15 and < 25 Years,10 or fewer,211
,,,≥ 25 and < 45 Years,10 or fewer,926
,,,≥ 45 and < 65 Years,10 or fewer,498
,,,65 Years or more,10 or fewer,272
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2080
,,Puerto Rico,Less than 15 Years,10 or fewer,66
,,,≥ 15 and < 25 Years,10 or fewer,47
,,,≥ 25 and < 45 Years,10 or fewer,107
,,,≥ 45 and < 65 Years,10 or fewer,123
,,,65 Years or more,10 or fewer,139
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,482
,,Alaska,Less than 15 Years,10 or fewer,47
,,,≥ 15 and < 25 Years,10 or fewer,28
,,,≥ 25 and < 45 Years,10 or fewer,70
,,,≥ 45 and < 65 Years,10 or fewer,63
,,,65 Years or more,10 or fewer,68
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,276
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,23
,,,65 Years or more,10 or fewer,32
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,66
,,None of the above,Less than 15 Years,10 or fewer,6983
,,,≥ 15 and < 25 Years,12,6718
,,,≥ 25 and < 45 Years,69,16335
,,,≥ 45 and < 65 Years,29,12627
,,,65 Years or more,16,10278
,,,No value,10 or fewer,10 or fewer
,,,Total,126,52942
,,Total,Less than 15 Years,31,529391
,,,≥ 15 and < 25 Years,445,430896
,,,≥ 25 and < 45 Years,2492,1023274
,,,≥ 45 and < 65 Years,1362,913433
,,,65 Years or more,363,950880
,,,No value,10 or fewer,15
,,,Total,4693,3847889
,Jul,Texas,Less than 15 Years,10 or fewer,47536
,,,≥ 15 and < 25 Years,30,38199
,,,≥ 25 and < 45 Years,75,84726
,,,≥ 45 and < 65 Years,31,71958
,,,65 Years or more,16,68804
,,,No value,10 or fewer,10 or fewer
,,,Total,153,311224
,,Florida,Less than 15 Years,10 or fewer,47357
,,,≥ 15 and < 25 Years,14,37238
,,,≥ 25 and < 45 Years,204,90122
,,,≥ 45 and < 65 Years,106,78741
,,,65 Years or more,34,81861
,,,No value,10 or fewer,10 or fewer
,,,Total,361,335321
,,Ohio,Less than 15 Years,10 or fewer,34762
,,,≥ 15 and < 25 Years,32,37631
,,,≥ 25 and < 45 Years,277,90503
,,,≥ 45 and < 65 Years,106,80225
,,,65 Years or more,20,80211
,,,No value,10 or fewer,10 or fewer
,,,Total,438,323332
,,Pennsylvania,Less than 15 Years,10 or fewer,22118
,,,≥ 15 and < 25 Years,16,23931
,,,≥ 25 and < 45 Years,116,60322
,,,≥ 45 and < 65 Years,72,56411
,,,65 Years or more,12,63307
,,,No value,10 or fewer,10 or fewer
,,,Total,216,226089
,,North Carolina,Less than 15 Years,10 or fewer,21788
,,,≥ 15 and < 25 Years,38,22502
,,,≥ 25 and < 45 Years,155,53781
,,,≥ 45 and < 65 Years,77,47801
,,,65 Years or more,14,48804
,,,No value,10 or fewer,10 or fewer
,,,Total,287,194676
,,New York,Less than 15 Years,10 or fewer,20208
,,,≥ 15 and < 25 Years,10 or fewer,21673
,,,≥ 25 and < 45 Years,102,55235
,,,≥ 45 and < 65 Years,70,49409
,,,65 Years or more,24,51147
,,,No value,10 or fewer,10 or fewer
,,,Total,203,197672
,,Virginia,Less than 15 Years,10 or fewer,20109
,,,≥ 15 and < 25 Years,25,20808
,,,≥ 25 and < 45 Years,111,52780
,,,≥ 45 and < 65 Years,73,45149
,,,65 Years or more,33,46718
,,,No value,10 or fewer,10 or fewer
,,,Total,245,185564
,,Michigan,Less than 15 Years,10 or fewer,15219
,,,≥ 15 and < 25 Years,10 or fewer,16336
,,,≥ 25 and < 45 Years,63,38253
,,,≥ 45 and < 65 Years,37,35336
,,,65 Years or more,21,38652
,,,No value,10 or fewer,10 or fewer
,,,Total,131,143797
,,California,Less than 15 Years,10 or fewer,17135
,,,≥ 15 and < 25 Years,20,14311
,,,≥ 25 and < 45 Years,106,36031
,,,≥ 45 and < 65 Years,51,31761
,,,65 Years or more,21,30673
,,,No value,10 or fewer,10 or fewer
,,,Total,200,129911
,,Illinois,Less than 15 Years,10 or fewer,21345
,,,≥ 15 and < 25 Years,10 or fewer,17680
,,,≥ 25 and < 45 Years,69,38764
,,,≥ 45 and < 65 Years,59,36351
,,,65 Years or more,22,41385
,,,No value,10 or fewer,10 or fewer
,,,Total,156,155525
,,Georgia,Less than 15 Years,10 or fewer,22732
,,,≥ 15 and < 25 Years,20,15649
,,,≥ 25 and < 45 Years,87,36138
,,,≥ 45 and < 65 Years,43,32761
,,,65 Years or more,18,27449
,,,No value,10 or fewer,10 or fewer
,,,Total,171,134729
,,South Carolina,Less than 15 Years,10 or fewer,13926
,,,≥ 15 and < 25 Years,20,14132
,,,≥ 25 and < 45 Years,88,34141
,,,≥ 45 and < 65 Years,48,31149
,,,65 Years or more,10 or fewer,30261
,,,No value,10 or fewer,10 or fewer
,,,Total,165,123609
,,New Jersey,Less than 15 Years,10 or fewer,11015
,,,≥ 15 and < 25 Years,10 or fewer,10102
,,,≥ 25 and < 45 Years,56,25026
,,,≥ 45 and < 65 Years,54,23875
,,,65 Years or more,14,24439
,,,No value,10 or fewer,10 or fewer
,,,Total,132,94457
,,Colorado,Less than 15 Years,10 or fewer,17277
,,,≥ 15 and < 25 Years,12,11675
,,,≥ 25 and < 45 Years,77,23869
,,,≥ 45 and < 65 Years,23,17043
,,,65 Years or more,10 or fewer,16423
,,,No value,10 or fewer,10 or fewer
,,,Total,120,86287
,,Connecticut,Less than 15 Years,10 or fewer,10941
,,,≥ 15 and < 25 Years,10 or fewer,9440
,,,≥ 25 and < 45 Years,47,22748
,,,≥ 45 and < 65 Years,36,22430
,,,65 Years or more,10 or fewer,23521
,,,No value,10 or fewer,10 or fewer
,,,Total,96,89080
,,Massachusetts,Less than 15 Years,10 or fewer,8844
,,,≥ 15 and < 25 Years,10 or fewer,8267
,,,≥ 25 and < 45 Years,68,20951
,,,≥ 45 and < 65 Years,39,18395
,,,65 Years or more,10 or fewer,19599
,,,No value,10 or fewer,10 or fewer
,,,Total,122,76057
,,Indiana,Less than 15 Years,10 or fewer,9902
,,,≥ 15 and < 25 Years,10 or fewer,10344
,,,≥ 25 and < 45 Years,93,24260
,,,≥ 45 and < 65 Years,48,21723
,,,65 Years or more,12,21233
,,,No value,10 or fewer,10 or fewer
,,,Total,164,87463
,,Louisiana,Less than 15 Years,10 or fewer,10560
,,,≥ 15 and < 25 Years,17,9502
,,,≥ 25 and < 45 Years,67,21356
,,,≥ 45 and < 65 Years,46,18229
,,,65 Years or more,10 or fewer,16031
,,,No value,10 or fewer,10 or fewer
,,,Total,139,75678
,,Mississippi,Less than 15 Years,10 or fewer,7970
,,,≥ 15 and < 25 Years,10 or fewer,7369
,,,≥ 25 and < 45 Years,27,16351
,,,≥ 45 and < 65 Years,15,15733
,,,65 Years or more,10 or fewer,14763
,,,No value,10 or fewer,10 or fewer
,,,Total,49,62186
,,Tennessee,Less than 15 Years,10 or fewer,6436
,,,≥ 15 and < 25 Years,10 or fewer,5309
,,,≥ 25 and < 45 Years,28,11751
,,,≥ 45 and < 65 Years,11,11405
,,,65 Years or more,10 or fewer,11080
,,,No value,10 or fewer,10 or fewer
,,,Total,46,45981
,,Wisconsin,Less than 15 Years,10 or fewer,10859
,,,≥ 15 and < 25 Years,10 or fewer,8298
,,,≥ 25 and < 45 Years,18,18652
,,,≥ 45 and < 65 Years,13,17621
,,,65 Years or more,10 or fewer,19461
,,,No value,10 or fewer,10 or fewer
,,,Total,36,74891
,,Minnesota,Less than 15 Years,10 or fewer,9277
,,,≥ 15 and < 25 Years,21,8553
,,,≥ 25 and < 45 Years,64,19712
,,,≥ 45 and < 65 Years,21,17167
,,,65 Years or more,10 or fewer,20063
,,,No value,10 or fewer,10 or fewer
,,,Total,113,74772
,,Kentucky,Less than 15 Years,10 or fewer,10721
,,,≥ 15 and < 25 Years,10 or fewer,7464
,,,≥ 25 and < 45 Years,42,17386
,,,≥ 45 and < 65 Years,26,16557
,,,65 Years or more,10 or fewer,17294
,,,No value,10 or fewer,10 or fewer
,,,Total,80,69422
,,Maryland,Less than 15 Years,10 or fewer,7055
,,,≥ 15 and < 25 Years,10 or fewer,7111
,,,≥ 25 and < 45 Years,55,18329
,,,≥ 45 and < 65 Years,45,16576
,,,65 Years or more,10 or fewer,16612
,,,No value,10 or fewer,11
,,,Total,113,65694
,,Oregon,Less than 15 Years,10 or fewer,5858
,,,≥ 15 and < 25 Years,10 or fewer,4923
,,,≥ 25 and < 45 Years,52,11740
,,,≥ 45 and < 65 Years,28,9987
,,,65 Years or more,10 or fewer,12025
,,,No value,10 or fewer,10 or fewer
,,,Total,91,44533
,,Iowa,Less than 15 Years,10 or fewer,5291
,,,≥ 15 and < 25 Years,10 or fewer,4136
,,,≥ 25 and < 45 Years,20,9360
,,,≥ 45 and < 65 Years,10 or fewer,8616
,,,65 Years or more,10 or fewer,9329
,,,No value,10 or fewer,10 or fewer
,,,Total,34,36732
,,Oklahoma,Less than 15 Years,10 or fewer,6504
,,,≥ 15 and < 25 Years,10 or fewer,4536
,,,≥ 25 and < 45 Years,30,10565
,,,≥ 45 and < 65 Years,10 or fewer,9675
,,,65 Years or more,10 or fewer,9259
,,,No value,10 or fewer,10 or fewer
,,,Total,50,40539
,,West Virginia,Less than 15 Years,10 or fewer,3305
,,,≥ 15 and < 25 Years,10 or fewer,3534
,,,≥ 25 and < 45 Years,12,8244
,,,≥ 45 and < 65 Years,10 or fewer,8618
,,,65 Years or more,10 or fewer,9266
,,,No value,10 or fewer,10 or fewer
,,,Total,21,32967
,,Arizona,Less than 15 Years,10 or fewer,2915
,,,≥ 15 and < 25 Years,10 or fewer,3057
,,,≥ 25 and < 45 Years,23,7653
,,,≥ 45 and < 65 Years,10 or fewer,7517
,,,65 Years or more,10 or fewer,9089
,,,No value,10 or fewer,10 or fewer
,,,Total,40,30231
,,Arkansas,Less than 15 Years,10 or fewer,7358
,,,≥ 15 and < 25 Years,10 or fewer,4355
,,,≥ 25 and < 45 Years,15,8664
,,,≥ 45 and < 65 Years,10 or fewer,7745
,,,65 Years or more,10 or fewer,7069
,,,No value,10 or fewer,10 or fewer
,,,Total,29,35191
,,Washington,Less than 15 Years,10 or fewer,3848
,,,≥ 15 and < 25 Years,10 or fewer,3661
,,,≥ 25 and < 45 Years,42,9079
,,,≥ 45 and < 65 Years,25,7763
,,,65 Years or more,10 or fewer,9305
,,,No value,10 or fewer,10 or fewer
,,,Total,82,33656
,,Idaho,Less than 15 Years,10 or fewer,3282
,,,≥ 15 and < 25 Years,10 or fewer,3513
,,,≥ 25 and < 45 Years,17,7351
,,,≥ 45 and < 65 Years,12,6659
,,,65 Years or more,10 or fewer,7825
,,,No value,10 or fewer,10 or fewer
,,,Total,33,28630
,,Kansas,Less than 15 Years,10 or fewer,2014
,,,≥ 15 and < 25 Years,10 or fewer,2733
,,,≥ 25 and < 45 Years,10 or fewer,6615
,,,≥ 45 and < 65 Years,10 or fewer,6031
,,,65 Years or more,10 or fewer,6898
,,,No value,10 or fewer,10 or fewer
,,,Total,20,24291
,,Hawaii,Less than 15 Years,10 or fewer,3699
,,,≥ 15 and < 25 Years,10 or fewer,2221
,,,≥ 25 and < 45 Years,10 or fewer,5528
,,,≥ 45 and < 65 Years,10 or fewer,5834
,,,65 Years or more,10 or fewer,6972
,,,No value,10 or fewer,10 or fewer
,,,Total,16,24254
,,Missouri,Less than 15 Years,10 or fewer,1754
,,,≥ 15 and < 25 Years,10 or fewer,2915
,,,≥ 25 and < 45 Years,12,7127
,,,≥ 45 and < 65 Years,10 or fewer,6760
,,,65 Years or more,10 or fewer,7559
,,,No value,10 or fewer,10 or fewer
,,,Total,28,26115
,,Nebraska,Less than 15 Years,10 or fewer,2248
,,,≥ 15 and < 25 Years,10 or fewer,2832
,,,≥ 25 and < 45 Years,10 or fewer,6521
,,,≥ 45 and < 65 Years,10 or fewer,5304
,,,65 Years or more,10 or fewer,5594
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,22499
,,Maine,Less than 15 Years,10 or fewer,2200
,,,≥ 15 and < 25 Years,10 or fewer,2459
,,,≥ 25 and < 45 Years,12,5940
,,,≥ 45 and < 65 Years,10 or fewer,6044
,,,65 Years or more,10 or fewer,7804
,,,No value,10 or fewer,10 or fewer
,,,Total,22,24447
,,Nevada,Less than 15 Years,10 or fewer,2754
,,,≥ 15 and < 25 Years,10 or fewer,2273
,,,≥ 25 and < 45 Years,10 or fewer,5669
,,,≥ 45 and < 65 Years,10 or fewer,4959
,,,65 Years or more,10 or fewer,3867
,,,No value,10 or fewer,10 or fewer
,,,Total,20,19522
,,Rhode Island,Less than 15 Years,10 or fewer,3189
,,,≥ 15 and < 25 Years,10 or fewer,1889
,,,≥ 25 and < 45 Years,10 or fewer,4129
,,,≥ 45 and < 65 Years,10 or fewer,4481
,,,65 Years or more,10 or fewer,5316
,,,No value,10 or fewer,10 or fewer
,,,Total,15,19004
,,Alabama,Less than 15 Years,10 or fewer,1711
,,,≥ 15 and < 25 Years,10 or fewer,2066
,,,≥ 25 and < 45 Years,10 or fewer,5054
,,,≥ 45 and < 65 Years,10 or fewer,5144
,,,65 Years or more,10 or fewer,4989
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18965
,,Delaware,Less than 15 Years,10 or fewer,3455
