Session Title,"Opioid Overdoses in ED, State Month Age",,,,
Session Description,ED encountersWA-WY by countycount pts with ED diagnosis opioid overdose,,,,
Session ID,2766034,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2025 - 9/30/2025 (Based On Arrival Date),,,,
Measure,Number of ED Encounters,,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,10/16/2025,,,,
,,,,,
,,,,,
,,,ED Diagnoses,"ICD-10 OPIOID OVERDOSE, Initial Encounter",None of the above
Year,Month,State of Residence (U.S.),Age at Time of Visit,,
,,,≥ 45 and < 65 Years,10 or fewer,2459
,,,65 Years or more,10 or fewer,3559
,,,No value,10 or fewer,10 or fewer
,,,Total,12,10569
,,Montana,Less than 15 Years,10 or fewer,1263
,,,≥ 15 and < 25 Years,10 or fewer,1301
,,,≥ 25 and < 45 Years,10 or fewer,2449
,,,≥ 45 and < 65 Years,10 or fewer,2131
,,,65 Years or more,10 or fewer,2875
,,,No value,10 or fewer,10 or fewer
,,,Total,13,10019
,,New Hampshire,Less than 15 Years,10 or fewer,868
,,,≥ 15 and < 25 Years,10 or fewer,876
,,,≥ 25 and < 45 Years,10 or fewer,1868
,,,≥ 45 and < 65 Years,10 or fewer,2036
,,,65 Years or more,10 or fewer,3306
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8954
,,New Mexico,Less than 15 Years,10 or fewer,691
,,,≥ 15 and < 25 Years,10 or fewer,772
,,,≥ 25 and < 45 Years,10 or fewer,2435
,,,≥ 45 and < 65 Years,10 or fewer,2085
,,,65 Years or more,10 or fewer,2515
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8498
,,South Dakota,Less than 15 Years,10 or fewer,1209
,,,≥ 15 and < 25 Years,10 or fewer,878
,,,≥ 25 and < 45 Years,10 or fewer,1841
,,,≥ 45 and < 65 Years,10 or fewer,1677
,,,65 Years or more,10 or fewer,2218
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7823
,,Wyoming,Less than 15 Years,10 or fewer,735
,,,≥ 15 and < 25 Years,10 or fewer,735
,,,≥ 25 and < 45 Years,10 or fewer,1358
,,,≥ 45 and < 65 Years,10 or fewer,1153
,,,65 Years or more,10 or fewer,1586
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5567
,,District of Columbia,Less than 15 Years,10 or fewer,175
,,,≥ 15 and < 25 Years,10 or fewer,229
,,,≥ 25 and < 45 Years,10 or fewer,976
,,,≥ 45 and < 65 Years,10 or fewer,517
,,,65 Years or more,10 or fewer,304
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2201
,,Puerto Rico,Less than 15 Years,10 or fewer,20
,,,≥ 15 and < 25 Years,10 or fewer,27
,,,≥ 25 and < 45 Years,10 or fewer,44
,,,≥ 45 and < 65 Years,10 or fewer,72
,,,65 Years or more,10 or fewer,131
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,294
,,Alaska,Less than 15 Years,10 or fewer,28
,,,≥ 15 and < 25 Years,10 or fewer,41
,,,≥ 25 and < 45 Years,10 or fewer,59
,,,≥ 45 and < 65 Years,10 or fewer,59
,,,65 Years or more,10 or fewer,77
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,264
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,16
,,,≥ 45 and < 65 Years,10 or fewer,30
,,,65 Years or more,10 or fewer,48
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,106
,,None of the above,Less than 15 Years,10 or fewer,9032
,,,≥ 15 and < 25 Years,10 or fewer,7655
,,,≥ 25 and < 45 Years,52,19370
,,,≥ 45 and < 65 Years,25,14533
,,,65 Years or more,14,11855
,,,No value,10 or fewer,10 or fewer
,,,Total,98,62445
,,Total,Less than 15 Years,26,690829
,,,≥ 15 and < 25 Years,266,532719
,,,≥ 25 and < 45 Years,2022,1258884
,,,≥ 45 and < 65 Years,1246,1124572
,,,65 Years or more,401,1263506
,,,No value,10 or fewer,10 or fewer
,,,Total,3961,4870510
,Jun,Texas,Less than 15 Years,10 or fewer,58798
,,,≥ 15 and < 25 Years,24,44143
,,,≥ 25 and < 45 Years,109,107451
,,,≥ 45 and < 65 Years,31,93255
,,,65 Years or more,22,94693
,,,No value,10 or fewer,10 or fewer
,,,Total,188,398340
,,Florida,Less than 15 Years,10 or fewer,52923
,,,≥ 15 and < 25 Years,10 or fewer,40055
,,,≥ 25 and < 45 Years,110,103796
,,,≥ 45 and < 65 Years,69,90645
,,,65 Years or more,28,103322
,,,No value,10 or fewer,10 or fewer
,,,Total,217,390741
,,Ohio,Less than 15 Years,10 or fewer,37873
,,,≥ 15 and < 25 Years,13,44164
,,,≥ 25 and < 45 Years,156,106381
,,,≥ 45 and < 65 Years,86,95599
,,,65 Years or more,25,105047
,,,No value,10 or fewer,10 or fewer
,,,Total,280,389064
,,Pennsylvania,Less than 15 Years,10 or fewer,22174
,,,≥ 15 and < 25 Years,10 or fewer,24007
,,,≥ 25 and < 45 Years,171,64132
,,,≥ 45 and < 65 Years,97,60806
,,,65 Years or more,20,73021
,,,No value,10 or fewer,10 or fewer
,,,Total,295,244140
,,North Carolina,Less than 15 Years,10 or fewer,23219
,,,≥ 15 and < 25 Years,19,24270
,,,≥ 25 and < 45 Years,102,60940
,,,≥ 45 and < 65 Years,38,54942
,,,65 Years or more,20,59798
,,,No value,10 or fewer,10 or fewer
,,,Total,180,223169
,,New York,Less than 15 Years,10 or fewer,23033
,,,≥ 15 and < 25 Years,10 or fewer,22410
,,,≥ 25 and < 45 Years,91,58969
,,,≥ 45 and < 65 Years,57,54341
,,,65 Years or more,30,64612
,,,No value,10 or fewer,10 or fewer
,,,Total,188,223365
,,Virginia,Less than 15 Years,10 or fewer,21546
,,,≥ 15 and < 25 Years,10 or fewer,21938
,,,≥ 25 and < 45 Years,63,56164
,,,≥ 45 and < 65 Years,58,49947
,,,65 Years or more,20,55961
,,,No value,10 or fewer,10 or fewer
,,,Total,152,205556
,,Michigan,Less than 15 Years,10 or fewer,19712
,,,≥ 15 and < 25 Years,10 or fewer,20088
,,,≥ 25 and < 45 Years,52,50323
,,,≥ 45 and < 65 Years,42,46454
,,,65 Years or more,12,55787
,,,No value,10 or fewer,10 or fewer
,,,Total,107,192364
,,California,Less than 15 Years,10 or fewer,20344
,,,≥ 15 and < 25 Years,11,19330
,,,≥ 25 and < 45 Years,81,51892
,,,≥ 45 and < 65 Years,32,45098
,,,65 Years or more,15,47683
,,,No value,10 or fewer,10 or fewer
,,,Total,142,184347
,,Illinois,Less than 15 Years,10 or fewer,22283
,,,≥ 15 and < 25 Years,10 or fewer,18902
,,,≥ 25 and < 45 Years,58,44513
,,,≥ 45 and < 65 Years,72,40811
,,,65 Years or more,26,49865
,,,No value,10 or fewer,10 or fewer
,,,Total,165,176374
,,Georgia,Less than 15 Years,10 or fewer,23515
,,,≥ 15 and < 25 Years,10 or fewer,16721
,,,≥ 25 and < 45 Years,37,39457
,,,≥ 45 and < 65 Years,26,36693
,,,65 Years or more,12,33022
,,,No value,10 or fewer,10 or fewer
,,,Total,85,149408
,,South Carolina,Less than 15 Years,10 or fewer,14942
,,,≥ 15 and < 25 Years,10 or fewer,15954
,,,≥ 25 and < 45 Years,63,39084
,,,≥ 45 and < 65 Years,38,37394
,,,65 Years or more,10 or fewer,38539
,,,No value,10 or fewer,10 or fewer
,,,Total,119,145913
,,New Jersey,Less than 15 Years,10 or fewer,17357
,,,≥ 15 and < 25 Years,10 or fewer,13467
,,,≥ 25 and < 45 Years,46,34176
,,,≥ 45 and < 65 Years,92,30797
,,,65 Years or more,22,33345
,,,No value,10 or fewer,10 or fewer
,,,Total,162,129142
,,Colorado,Less than 15 Years,10 or fewer,19768
,,,≥ 15 and < 25 Years,16,13280
,,,≥ 25 and < 45 Years,97,28715
,,,≥ 45 and < 65 Years,24,20492
,,,65 Years or more,15,22460
,,,No value,10 or fewer,10 or fewer
,,,Total,152,104715
,,Connecticut,Less than 15 Years,10 or fewer,12761
,,,≥ 15 and < 25 Years,10 or fewer,10381
,,,≥ 25 and < 45 Years,93,27136
,,,≥ 45 and < 65 Years,74,26184
,,,65 Years or more,26,29961
,,,No value,10 or fewer,10 or fewer
,,,Total,196,106423
,,Massachusetts,Less than 15 Years,10 or fewer,13186
,,,≥ 15 and < 25 Years,10 or fewer,10114
,,,≥ 25 and < 45 Years,55,25609
,,,≥ 45 and < 65 Years,39,23871
,,,65 Years or more,10 or fewer,30065
,,,No value,10 or fewer,10 or fewer
,,,Total,106,102845
,,Indiana,Less than 15 Years,10 or fewer,10372
,,,≥ 15 and < 25 Years,10 or fewer,10821
,,,≥ 25 and < 45 Years,51,26292
,,,≥ 45 and < 65 Years,28,23832
,,,65 Years or more,10 or fewer,25099
,,,No value,10 or fewer,10 or fewer
,,,Total,94,96416
,,Louisiana,Less than 15 Years,10 or fewer,10135
,,,≥ 15 and < 25 Years,12,10283
,,,≥ 25 and < 45 Years,29,23497
,,,≥ 45 and < 65 Years,25,19464
,,,65 Years or more,10 or fewer,19258
,,,No value,10 or fewer,10 or fewer
,,,Total,71,82637
,,Mississippi,Less than 15 Years,10 or fewer,9623
,,,≥ 15 and < 25 Years,13,9360
,,,≥ 25 and < 45 Years,24,21343
,,,≥ 45 and < 65 Years,15,20638
,,,65 Years or more,10 or fewer,21098
,,,No value,10 or fewer,10 or fewer
,,,Total,58,82062
,,Tennessee,Less than 15 Years,10 or fewer,11259
,,,≥ 15 and < 25 Years,10 or fewer,9113
,,,≥ 25 and < 45 Years,48,20457
,,,≥ 45 and < 65 Years,29,20176
,,,65 Years or more,10 or fewer,20176
,,,No value,10 or fewer,10 or fewer
,,,Total,87,81181
,,Wisconsin,Less than 15 Years,10 or fewer,11438
,,,≥ 15 and < 25 Years,10 or fewer,8022
,,,≥ 25 and < 45 Years,32,18420
,,,≥ 45 and < 65 Years,14,17530
,,,65 Years or more,10 or fewer,21353
,,,No value,10 or fewer,10 or fewer
,,,Total,56,76763
,,Minnesota,Less than 15 Years,10 or fewer,8915
,,,≥ 15 and < 25 Years,11,8628
,,,≥ 25 and < 45 Years,62,19891
,,,≥ 45 and < 65 Years,21,17616
,,,65 Years or more,10 or fewer,22346
,,,No value,10 or fewer,10 or fewer
,,,Total,98,77396
,,Kentucky,Less than 15 Years,10 or fewer,11314
,,,≥ 15 and < 25 Years,10 or fewer,7715
,,,≥ 25 and < 45 Years,41,18192
,,,≥ 45 and < 65 Years,12,17720
,,,65 Years or more,10 or fewer,19283
,,,No value,10 or fewer,10 or fewer
,,,Total,65,74224
,,Maryland,Less than 15 Years,10 or fewer,7387
,,,≥ 15 and < 25 Years,10 or fewer,7271
,,,≥ 25 and < 45 Years,37,19499
,,,≥ 45 and < 65 Years,26,17376
,,,65 Years or more,10 or fewer,18959
,,,No value,10 or fewer,10 or fewer
,,,Total,76,70492
,,Oregon,Less than 15 Years,10 or fewer,7020
,,,≥ 15 and < 25 Years,10 or fewer,5651
,,,≥ 25 and < 45 Years,43,13597
,,,≥ 45 and < 65 Years,15,11584
,,,65 Years or more,10 or fewer,13852
,,,No value,10 or fewer,10 or fewer
,,,Total,74,51704
,,Iowa,Less than 15 Years,10 or fewer,7216
,,,≥ 15 and < 25 Years,10 or fewer,5937
,,,≥ 25 and < 45 Years,10 or fewer,13512
,,,≥ 45 and < 65 Years,13,12459
,,,65 Years or more,10 or fewer,15612
,,,No value,10 or fewer,10 or fewer
,,,Total,28,54736
,,Oklahoma,Less than 15 Years,10 or fewer,7459
,,,≥ 15 and < 25 Years,10 or fewer,5114
,,,≥ 25 and < 45 Years,22,11734
,,,≥ 45 and < 65 Years,10 or fewer,10505
,,,65 Years or more,10 or fewer,10548
,,,No value,10 or fewer,10 or fewer
,,,Total,36,45360
,,West Virginia,Less than 15 Years,10 or fewer,4463
,,,≥ 15 and < 25 Years,10 or fewer,4509
,,,≥ 25 and < 45 Years,10 or fewer,9881
,,,≥ 45 and < 65 Years,10 or fewer,11272
,,,65 Years or more,10 or fewer,13237
,,,No value,10 or fewer,10 or fewer
,,,Total,17,43362
,,Arizona,Less than 15 Years,10 or fewer,3190
,,,≥ 15 and < 25 Years,10 or fewer,3782
,,,≥ 25 and < 45 Years,42,10012
,,,≥ 45 and < 65 Years,16,9077
,,,65 Years or more,10 or fewer,11613
,,,No value,10 or fewer,10 or fewer
,,,Total,69,37674
,,Arkansas,Less than 15 Years,10 or fewer,7896
,,,≥ 15 and < 25 Years,10 or fewer,4386
,,,≥ 25 and < 45 Years,12,9020
,,,≥ 45 and < 65 Years,10 or fewer,7975
,,,65 Years or more,10 or fewer,7786
,,,No value,10 or fewer,10 or fewer
,,,Total,22,37063
,,Washington,Less than 15 Years,10 or fewer,4233
,,,≥ 15 and < 25 Years,10 or fewer,3481
,,,≥ 25 and < 45 Years,30,9385
,,,≥ 45 and < 65 Years,18,8266
,,,65 Years or more,10 or fewer,10740
,,,No value,10 or fewer,10 or fewer
,,,Total,60,36105
,,Idaho,Less than 15 Years,10 or fewer,3501
,,,≥ 15 and < 25 Years,10 or fewer,3764
,,,≥ 25 and < 45 Years,10 or fewer,7897
,,,≥ 45 and < 65 Years,10 or fewer,6992
,,,65 Years or more,10 or fewer,8904
,,,No value,10 or fewer,10 or fewer
,,,Total,13,31058
,,Kansas,Less than 15 Years,10 or fewer,2184
,,,≥ 15 and < 25 Years,10 or fewer,3221
,,,≥ 25 and < 45 Years,10 or fewer,7591
,,,≥ 45 and < 65 Years,10 or fewer,7024
,,,65 Years or more,10 or fewer,9054
,,,No value,10 or fewer,10 or fewer
,,,Total,13,29074
,,Hawaii,Less than 15 Years,10 or fewer,3791
,,,≥ 15 and < 25 Years,10 or fewer,2426
,,,≥ 25 and < 45 Years,10 or fewer,6318
,,,≥ 45 and < 65 Years,10 or fewer,6452
,,,65 Years or more,10 or fewer,7754
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26741
,,Missouri,Less than 15 Years,10 or fewer,1845
,,,≥ 15 and < 25 Years,10 or fewer,3010
,,,≥ 25 and < 45 Years,10 or fewer,7499
,,,≥ 45 and < 65 Years,10 or fewer,6922
,,,65 Years or more,10 or fewer,8599
,,,No value,10 or fewer,10 or fewer
,,,Total,12,27875
,,Nebraska,Less than 15 Years,10 or fewer,2557
,,,≥ 15 and < 25 Years,10 or fewer,3094
,,,≥ 25 and < 45 Years,10 or fewer,7005
,,,≥ 45 and < 65 Years,10 or fewer,5846
,,,65 Years or more,10 or fewer,6761
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25263
,,Maine,Less than 15 Years,10 or fewer,2443
,,,≥ 15 and < 25 Years,10 or fewer,2380
,,,≥ 25 and < 45 Years,14,6023
,,,≥ 45 and < 65 Years,10 or fewer,6028
,,,65 Years or more,10 or fewer,9149
,,,No value,10 or fewer,10 or fewer
,,,Total,26,26023
,,Nevada,Less than 15 Years,10 or fewer,2675
,,,≥ 15 and < 25 Years,10 or fewer,2196
,,,≥ 25 and < 45 Years,17,5827
,,,≥ 45 and < 65 Years,10 or fewer,5009
,,,65 Years or more,10 or fewer,4288
,,,No value,10 or fewer,10 or fewer
,,,Total,30,19995
,,Rhode Island,Less than 15 Years,10 or fewer,3468
,,,≥ 15 and < 25 Years,10 or fewer,1808
,,,≥ 25 and < 45 Years,16,4250
,,,≥ 45 and < 65 Years,10 or fewer,4689
,,,65 Years or more,10 or fewer,5805
,,,No value,10 or fewer,10 or fewer
,,,Total,19,20020
,,Alabama,Less than 15 Years,10 or fewer,1620
,,,≥ 15 and < 25 Years,10 or fewer,2051
,,,≥ 25 and < 45 Years,10 or fewer,5071
,,,≥ 45 and < 65 Years,10 or fewer,5191
,,,65 Years or more,10 or fewer,5459
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19392
,,Delaware,Less than 15 Years,10 or fewer,3556
,,,≥ 15 and < 25 Years,10 or fewer,2067
,,,≥ 25 and < 45 Years,29,4406
,,,≥ 45 and < 65 Years,24,3914
,,,65 Years or more,10 or fewer,4638
,,,No value,10 or fewer,10 or fewer
,,,Total,56,18581
,,North Dakota,Less than 15 Years,10 or fewer,1617
,,,≥ 15 and < 25 Years,10 or fewer,1558
,,,≥ 25 and < 45 Years,10 or fewer,4129
,,,≥ 45 and < 65 Years,10 or fewer,3180
,,,65 Years or more,10 or fewer,3793
,,,No value,10 or fewer,10 or fewer
,,,Total,12,14277
,,Utah,Less than 15 Years,10 or fewer,294
,,,≥ 15 and < 25 Years,10 or fewer,955
,,,≥ 25 and < 45 Years,10 or fewer,2776
,,,≥ 45 and < 65 Years,10 or fewer,2031
,,,65 Years or more,10 or fewer,1506
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7562
,,Vermont,Less than 15 Years,10 or fewer,936
,,,≥ 15 and < 25 Years,10 or fewer,995
,,,≥ 25 and < 45 Years,10 or fewer,2553
,,,≥ 45 and < 65 Years,10 or fewer,2489
,,,65 Years or more,10 or fewer,3592
,,,No value,10 or fewer,10 or fewer
,,,Total,14,10565
,,Montana,Less than 15 Years,10 or fewer,1117
,,,≥ 15 and < 25 Years,10 or fewer,1241
,,,≥ 25 and < 45 Years,10 or fewer,2483
,,,≥ 45 and < 65 Years,10 or fewer,2088
,,,65 Years or more,10 or fewer,2802
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9731
,,New Hampshire,Less than 15 Years,10 or fewer,875
,,,≥ 15 and < 25 Years,10 or fewer,847
,,,≥ 25 and < 45 Years,10 or fewer,1908
,,,≥ 45 and < 65 Years,10 or fewer,2225
,,,65 Years or more,10 or fewer,3278
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9133
,,New Mexico,Less than 15 Years,10 or fewer,549
,,,≥ 15 and < 25 Years,10 or fewer,802
,,,≥ 25 and < 45 Years,10 or fewer,2358
,,,≥ 45 and < 65 Years,10 or fewer,1999
,,,65 Years or more,10 or fewer,2389
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8097
,,South Dakota,Less than 15 Years,10 or fewer,1020
,,,≥ 15 and < 25 Years,10 or fewer,933
,,,≥ 25 and < 45 Years,10 or fewer,2042
,,,≥ 45 and < 65 Years,10 or fewer,1738
,,,65 Years or more,10 or fewer,2201
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7934
,,Wyoming,Less than 15 Years,10 or fewer,643
,,,≥ 15 and < 25 Years,10 or fewer,661
,,,≥ 25 and < 45 Years,10 or fewer,1454
,,,≥ 45 and < 65 Years,10 or fewer,1135
,,,65 Years or more,10 or fewer,1628
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5521
,,District of Columbia,Less than 15 Years,10 or fewer,173
,,,≥ 15 and < 25 Years,10 or fewer,202
,,,≥ 25 and < 45 Years,10 or fewer,1052
,,,≥ 45 and < 65 Years,10 or fewer,516
,,,65 Years or more,10 or fewer,309
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2252
,,Puerto Rico,Less than 15 Years,10 or fewer,44
,,,≥ 15 and < 25 Years,10 or fewer,38
,,,≥ 25 and < 45 Years,10 or fewer,80
,,,≥ 45 and < 65 Years,10 or fewer,86
,,,65 Years or more,10 or fewer,144
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,392
,,Alaska,Less than 15 Years,10 or fewer,42
,,,≥ 15 and < 25 Years,10 or fewer,34
,,,≥ 25 and < 45 Years,10 or fewer,39
,,,≥ 45 and < 65 Years,10 or fewer,51
,,,65 Years or more,10 or fewer,57
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,223
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,16
,,,≥ 45 and < 65 Years,10 or fewer,23
,,,65 Years or more,10 or fewer,39
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,85
,,None of the above,Less than 15 Years,10 or fewer,7673
,,,≥ 15 and < 25 Years,10 or fewer,7124
,,,≥ 25 and < 45 Years,43,18163
,,,≥ 45 and < 65 Years,24,13903
,,,65 Years or more,10 or fewer,11466
,,,No value,10 or fewer,10 or fewer
,,,Total,81,58329
,,Total,Less than 15 Years,18,567982
,,,≥ 15 and < 25 Years,268,504706
,,,≥ 25 and < 45 Years,2050,1244410
,,,≥ 45 and < 65 Years,1227,1122350
,,,65 Years or more,410,1251756
,,,No value,10 or fewer,10 or fewer
,,,Total,3973,4691204
,Jul,Texas,Less than 15 Years,10 or fewer,56332
,,,≥ 15 and < 25 Years,34,46063
,,,≥ 25 and < 45 Years,74,111726
,,,≥ 45 and < 65 Years,34,96592
,,,65 Years or more,27,97434
,,,No value,10 or fewer,10 or fewer
,,,Total,169,408147
,,Florida,Less than 15 Years,10 or fewer,50294
,,,≥ 15 and < 25 Years,10 or fewer,41947
,,,≥ 25 and < 45 Years,81,107898
,,,≥ 45 and < 65 Years,57,95097
,,,65 Years or more,37,106900
,,,No value,10 or fewer,10 or fewer
,,,Total,185,402136
,,Ohio,Less than 15 Years,10 or fewer,38571
,,,≥ 15 and < 25 Years,20,45883
,,,≥ 25 and < 45 Years,146,111846
,,,≥ 45 and < 65 Years,98,99496
,,,65 Years or more,26,108776
,,,No value,10 or fewer,10 or fewer
,,,Total,290,404572
,,Pennsylvania,Less than 15 Years,10 or fewer,21255
,,,≥ 15 and < 25 Years,10 or fewer,25472
,,,≥ 25 and < 45 Years,194,68250
,,,≥ 45 and < 65 Years,109,63694
,,,65 Years or more,29,75467
,,,No value,10 or fewer,10 or fewer
,,,Total,336,254138
,,North Carolina,Less than 15 Years,10 or fewer,21670
,,,≥ 15 and < 25 Years,18,25048
,,,≥ 25 and < 45 Years,93,64671
,,,≥ 45 and < 65 Years,40,57516
,,,65 Years or more,23,62209
,,,No value,10 or fewer,10 or fewer
,,,Total,176,231114
,,New York,Less than 15 Years,10 or fewer,22094
,,,≥ 15 and < 25 Years,10 or fewer,23684
,,,≥ 25 and < 45 Years,75,62438
,,,≥ 45 and < 65 Years,49,57133
,,,65 Years or more,24,66465
,,,No value,10 or fewer,10 or fewer
,,,Total,155,231814
,,Virginia,Less than 15 Years,10 or fewer,20215
,,,≥ 15 and < 25 Years,11,22603
,,,≥ 25 and < 45 Years,58,58926
,,,≥ 45 and < 65 Years,55,51315
,,,65 Years or more,26,57175
,,,No value,10 or fewer,10 or fewer
,,,Total,151,210234
,,Michigan,Less than 15 Years,10 or fewer,18376
,,,≥ 15 and < 25 Years,10 or fewer,21245
,,,≥ 25 and < 45 Years,53,53364
,,,≥ 45 and < 65 Years,39,49518
,,,65 Years or more,29,57135
,,,No value,10 or fewer,10 or fewer
,,,Total,129,199638
,,California,Less than 15 Years,10 or fewer,19011
,,,≥ 15 and < 25 Years,14,20373
,,,≥ 25 and < 45 Years,82,53714
,,,≥ 45 and < 65 Years,37,46177
,,,65 Years or more,16,49360
,,,No value,10 or fewer,10 or fewer
,,,Total,149,188635
,,Illinois,Less than 15 Years,10 or fewer,22107
,,,≥ 15 and < 25 Years,10 or fewer,19683
,,,≥ 25 and < 45 Years,50,46471
,,,≥ 45 and < 65 Years,45,42525
,,,65 Years or more,28,51407
,,,No value,10 or fewer,10 or fewer
,,,Total,126,182193
,,Georgia,Less than 15 Years,10 or fewer,23394
,,,≥ 15 and < 25 Years,10 or fewer,17733
,,,≥ 25 and < 45 Years,32,40571
,,,≥ 45 and < 65 Years,19,37580
,,,65 Years or more,15,33847
,,,No value,10 or fewer,10 or fewer
,,,Total,74,153125
,,South Carolina,Less than 15 Years,10 or fewer,14901
,,,≥ 15 and < 25 Years,10 or fewer,16784
,,,≥ 25 and < 45 Years,54,40977
,,,≥ 45 and < 65 Years,45,38570
,,,65 Years or more,12,39724
,,,No value,10 or fewer,10 or fewer
,,,Total,120,150956
,,New Jersey,Less than 15 Years,10 or fewer,15959
,,,≥ 15 and < 25 Years,10 or fewer,13697
,,,≥ 25 and < 45 Years,53,35527
,,,≥ 45 and < 65 Years,83,31957
,,,65 Years or more,30,33915
,,,No value,10 or fewer,10 or fewer
,,,Total,167,131055
,,Colorado,Less than 15 Years,10 or fewer,18951
,,,≥ 15 and < 25 Years,17,13856
,,,≥ 25 and < 45 Years,75,30186
,,,≥ 45 and < 65 Years,29,21406
,,,65 Years or more,10 or fewer,23324
,,,No value,10 or fewer,10 or fewer
,,,Total,130,107723
,,Connecticut,Less than 15 Years,10 or fewer,12012
,,,≥ 15 and < 25 Years,10 or fewer,10956
,,,≥ 25 and < 45 Years,69,27966
,,,≥ 45 and < 65 Years,53,27232
,,,65 Years or more,21,31338
,,,No value,10 or fewer,10 or fewer
,,,Total,147,109504
,,Massachusetts,Less than 15 Years,10 or fewer,12341
,,,≥ 15 and < 25 Years,10 or fewer,10750
,,,≥ 25 and < 45 Years,66,27491
,,,≥ 45 and < 65 Years,37,24923
,,,65 Years or more,10 or fewer,30643
,,,No value,10 or fewer,10 or fewer
,,,Total,117,106148
,,Indiana,Less than 15 Years,10 or fewer,10432
,,,≥ 15 and < 25 Years,10 or fewer,11128
,,,≥ 25 and < 45 Years,58,27658
,,,≥ 45 and < 65 Years,34,24480
,,,65 Years or more,10 or fewer,25563
,,,No value,10 or fewer,10 or fewer
,,,Total,105,99261
,,Louisiana,Less than 15 Years,10 or fewer,9749
,,,≥ 15 and < 25 Years,10 or fewer,10564
,,,≥ 25 and < 45 Years,29,24074
,,,≥ 45 and < 65 Years,14,19856
,,,65 Years or more,10 or fewer,19777
,,,No value,10 or fewer,10 or fewer
,,,Total,55,84020
,,Mississippi,Less than 15 Years,10 or fewer,9276
,,,≥ 15 and < 25 Years,10 or fewer,9676
,,,≥ 25 and < 45 Years,16,22255
,,,≥ 45 and < 65 Years,10 or fewer,21495
,,,65 Years or more,10 or fewer,21715
,,,No value,10 or fewer,10 or fewer
,,,Total,35,84417
,,Tennessee,Less than 15 Years,10 or fewer,11439
,,,≥ 15 and < 25 Years,10 or fewer,9496
,,,≥ 25 and < 45 Years,45,21803
,,,≥ 45 and < 65 Years,29,21189
,,,65 Years or more,10 or fewer,20851
,,,No value,10 or fewer,10 or fewer
,,,Total,86,84778
,,Wisconsin,Less than 15 Years,10 or fewer,10813
,,,≥ 15 and < 25 Years,10 or fewer,8748
,,,≥ 25 and < 45 Years,22,19489
,,,≥ 45 and < 65 Years,10 or fewer,18379
,,,65 Years or more,10 or fewer,22336
,,,No value,10 or fewer,10 or fewer
,,,Total,42,79765
,,Minnesota,Less than 15 Years,10 or fewer,9216
,,,≥ 15 and < 25 Years,10 or fewer,9191
,,,≥ 25 and < 45 Years,51,21701
,,,≥ 45 and < 65 Years,23,18472
,,,65 Years or more,10 or fewer,23474
,,,No value,10 or fewer,10 or fewer
,,,Total,87,82054
,,Kentucky,Less than 15 Years,10 or fewer,11502
,,,≥ 15 and < 25 Years,10 or fewer,8289
,,,≥ 25 and < 45 Years,27,19036
,,,≥ 45 and < 65 Years,16,18519
,,,65 Years or more,10 or fewer,19425
,,,No value,10 or fewer,10 or fewer
,,,Total,50,76771
,,Maryland,Less than 15 Years,10 or fewer,6938
,,,≥ 15 and < 25 Years,10 or fewer,7489
,,,≥ 25 and < 45 Years,35,20460
,,,≥ 45 and < 65 Years,39,18048
,,,65 Years or more,11,19009
,,,No value,10 or fewer,10 or fewer
,,,Total,90,71945
,,Oregon,Less than 15 Years,10 or fewer,6290
,,,≥ 15 and < 25 Years,10 or fewer,6008
