Session Title,HA1C % or more and BMI by Age and County,,,
Session Description,states ND-VA,,,
Session ID,2733054,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia",Base Patient,,
Session Date Range,1/1/2023 - 7/17/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"TITUS, TX",10 or fewer,-,-
,"RICHMOND, VA",10 or fewer,-,-
,"RUTHERFORD, TN",10 or fewer,-,-
,"ATASCOSA, TX",10 or fewer,-,-
,"MERCER, ND",10 or fewer,-,-
,"ROBERTS, SD",10 or fewer,-,-
,"TRAILL, ND",10 or fewer,-,-
,"HARDIN, TX",10 or fewer,-,-
,"HOPKINS, TX",10 or fewer,-,-
,"FANNIN, TX",10 or fewer,-,-
,"BENTON, TN",10 or fewer,-,-
,"MIDLAND, TX",10 or fewer,-,-
,"BLEDSOE, TN",10 or fewer,-,-
,"FULTON, PA",10 or fewer,-,-
,"OSAGE, OK",10 or fewer,-,-
,"HENRY, TN",10 or fewer,-,-
,"LINCOLN, OK",10 or fewer,-,-
,"BAMBERG, SC",10 or fewer,-,-
,"UPSHUR, TX",10 or fewer,-,-
,"INDIANA, PA",10 or fewer,-,-
,"MEDINA, TX",10 or fewer,-,-
,"AMELIA, VA",10 or fewer,-,-
,"ROLETTE, ND",10 or fewer,-,-
,"COMANCHE, OK",10 or fewer,-,-
,"OTTAWA, OK",10 or fewer,-,-
,"LEON, TX",10 or fewer,-,-
,"PRINCE EDWARD, VA",10 or fewer,-,-
,"EL PASO, TX",10 or fewer,-,-
,"JOSEPHINE, OR",10 or fewer,-,-
,"TURNER, SD",10 or fewer,-,-
,"WASATCH, UT",10 or fewer,-,-
,"CHESTER, TN",10 or fewer,-,-
,"HARNEY, OR",10 or fewer,-,-
,"JACKSON, OH",10 or fewer,-,-
,"POTTAWATOMIE, OK",10 or fewer,-,-
,"UNION, OR",10 or fewer,-,-
,"PEMBINA, ND",10 or fewer,-,-
,"HUTCHINSON, TX",10 or fewer,-,-
,"LUNENBURG, VA",10 or fewer,-,-
,"SUSSEX, VA",10 or fewer,-,-
,"APPOMATTOX, VA",10 or fewer,-,-
,"NACOGDOCHES, TX",10 or fewer,-,-
,"FREESTONE, TX",10 or fewer,-,-
,"HARDIN, TN",10 or fewer,-,-
,"WALLOWA, OR",10 or fewer,-,-
,"JIM WELLS, TX",10 or fewer,-,-
,"CAMBRIA, PA",10 or fewer,-,-
,"SAN JACINTO, TX",10 or fewer,-,-
,"RUNNELS, TX",10 or fewer,-,-
,"HOLMES, OH",10 or fewer,-,-
,"HASKELL, OK",10 or fewer,-,-
,"WILLIAMSON, TN",10 or fewer,-,-
,"CHARLOTTE, VA",10 or fewer,-,-
,"LAMAR, TX",10 or fewer,-,-
,"HAYWOOD, TN",10 or fewer,-,-
,"SOMERSET, PA",10 or fewer,-,-
,"PIKE, OH",10 or fewer,-,-
,"LOGAN, OK",10 or fewer,-,-
,"MCLEAN, ND",10 or fewer,-,-
,"DAVISON, SD",10 or fewer,-,-
,"OKFUSKEE, OK",10 or fewer,-,-
,"BOX ELDER, UT",10 or fewer,-,-
,"BARNWELL, SC",10 or fewer,-,-
,"WILSON, TX",10 or fewer,-,-
,"CARROLL, VA",10 or fewer,-,-
,"GRAND ISLE, VT",10 or fewer,-,-
,"KING AND QUEEN, VA",10 or fewer,-,-
,"HAMPTON, SC",10 or fewer,-,-
,"MCMINN, TN",10 or fewer,-,-
,"FAYETTE, TX",10 or fewer,-,-
,"BLANCO, TX",10 or fewer,-,-
,"COLORADO, TX",10 or fewer,-,-
,"NORTHUMBERLAND, PA",10 or fewer,-,-
,"CROCKETT, TN",10 or fewer,-,-
,"TRIPP, SD",10 or fewer,-,-
,"GRAY, TX",10 or fewer,-,-
,"CHARLES CITY, VA",10 or fewer,-,-
,"LAKE, SD",10 or fewer,-,-
,"JASPER, SC",10 or fewer,-,-
,"VENANGO, PA",10 or fewer,-,-
,"ROCKBRIDGE, VA",10 or fewer,-,-
,"LEE, TX",10 or fewer,-,-
,"GRADY, OK",10 or fewer,-,-
,"GALLIA, OH",10 or fewer,-,-
,"ROANOKE, VA",10 or fewer,-,-
,"RANSOM, ND",10 or fewer,-,-
,"HOWARD, TX",10 or fewer,-,-
,"ECTOR, TX",10 or fewer,-,-
,"MCCLAIN, OK",10 or fewer,-,-
,"SURRY, VA",10 or fewer,-,-
,"BEADLE, SD",10 or fewer,-,-
,"KING GEORGE, VA",10 or fewer,-,-
,"MANASSAS PARK CITY, VA",10 or fewer,-,-
,"DAY, SD",10 or fewer,-,-
,"HAMLIN, SD",10 or fewer,-,-
,"BENSON, ND",10 or fewer,-,-
,"MONTAGUE, TX",10 or fewer,-,-
,"MOUNTRAIL, ND",10 or fewer,-,-
,"GRANT, OR",10 or fewer,-,-
,"DEAF SMITH, TX",10 or fewer,-,-
,"UINTAH, UT",10 or fewer,-,-
,"SUMNER, TN",10 or fewer,-,-
,"CARTER, OK",10 or fewer,-,-
,"CUMBERLAND, VA",10 or fewer,-,-
,"MADISON, TX",10 or fewer,-,-
,"BRULE, SD",10 or fewer,-,-
,"BLOUNT, TN",10 or fewer,-,-
,"COMANCHE, TX",10 or fewer,-,-
,"BROWN, TX",10 or fewer,-,-
,"NORTON CITY, VA",10 or fewer,-,-
,"ROANOKE CITY, VA",10 or fewer,-,-
,"MOORE, TX",10 or fewer,-,-
,"VAL VERDE, TX",10 or fewer,-,-
,"MCCULLOCH, TX",10 or fewer,-,-
,"BUTTE, SD",10 or fewer,-,-
,"JUNIATA, PA",10 or fewer,-,-
,"LATIMER, OK",10 or fewer,-,-
,"POLK, TN",10 or fewer,-,-
,"MORRIS, TX",10 or fewer,-,-
,"HANCOCK, TN",10 or fewer,-,-
,"MAVERICK, TX",10 or fewer,-,-
,"HAMBLEN, TN",10 or fewer,-,-
,"PULASKI, VA",10 or fewer,-,-
,"COLUMBIA, PA",10 or fewer,-,-
,"FREDERICKSBURG CITY, VA",10 or fewer,-,-
,"VINTON, OH",10 or fewer,-,-
,"RAINS, TX",10 or fewer,-,-
,"JASPER, TX",10 or fewer,-,-
,"COCKE, TN",10 or fewer,-,-
,"PATRICK, VA",10 or fewer,-,-
,"RAPPAHANNOCK, VA",10 or fewer,-,-
,"BRYAN, OK",10 or fewer,-,-
,"HUGHES, SD",10 or fewer,-,-
,"CENTRE, PA",10 or fewer,-,-
,"CUSTER, SD",10 or fewer,-,-
,"YANKTON, SD",10 or fewer,-,-
,"KERR, TX",10 or fewer,-,-
,"ADAIR, OK",10 or fewer,-,-
,"KAY, OK",10 or fewer,-,-
,"EASTLAND, TX",10 or fewer,-,-
,"DICKEY, ND",10 or fewer,-,-
,"SAN SABA, TX",10 or fewer,-,-
,"SHELBY, TX",10 or fewer,-,-
,"LAMOURE, ND",10 or fewer,-,-
,"CADDO, OK",10 or fewer,-,-
,"MARTINSVILLE CITY, VA",10 or fewer,-,-
,"ARANSAS, TX",10 or fewer,-,-
,"HOUSTON, TX",10 or fewer,-,-
,"LAKE, OR",10 or fewer,-,-
,"MCCURTAIN, OK",10 or fewer,-,-
,"KLEBERG, TX",10 or fewer,-,-
,"CASS, TX",10 or fewer,-,-
,"FRANKLIN, VA",10 or fewer,-,-
,"DUNN, ND",10 or fewer,-,-
,"WILSON, TN",10 or fewer,-,-
,"HARRISON, TX",10 or fewer,-,-
,"CAVALIER, ND",10 or fewer,-,-
,"PIERCE, ND",10 or fewer,-,-
,"DEUEL, SD",10 or fewer,-,-
,"TODD, SD",10 or fewer,-,-
,"SARGENT, ND",10 or fewer,-,-
,"GARFIELD, OK",10 or fewer,-,-
,"LYCOMING, PA",10 or fewer,-,-
,"GRAYSON, VA",10 or fewer,-,-
,"CLARION, PA",10 or fewer,-,-
,"FALL RIVER, SD",10 or fewer,-,-
,"BLAIR, PA",10 or fewer,-,-
,"MCCOOK, SD",10 or fewer,-,-
,"HAMILTON, TX",10 or fewer,-,-
,"BANDERA, TX",10 or fewer,-,-
,"BEE, TX",10 or fewer,-,-
,"DECATUR, TN",10 or fewer,-,-
,"NELSON, ND",10 or fewer,-,-
,"IRON, UT",10 or fewer,-,-
,"SOMERVELL, TX",10 or fewer,-,-
,"HUNTINGDON, PA",10 or fewer,-,-
,"MCKEAN, PA",10 or fewer,-,-
,"NOWATA, OK",10 or fewer,-,-
,"HUGHES, OK",10 or fewer,-,-
,"POTTER, PA",10 or fewer,-,-
,"TRINITY, TX",10 or fewer,-,-
,"ANDERSON, TN",10 or fewer,-,-
,"MEIGS, TN",10 or fewer,-,-
,"CLARK, SD",10 or fewer,-,-
,"MCHENRY, ND",10 or fewer,-,-
,"DICKSON, TN",10 or fewer,-,-
,"GRUNDY, TN",10 or fewer,-,-
,"COKE, TX",10 or fewer,-,-
,"LAVACA, TX",10 or fewer,-,-
,"MORGAN, OH",10 or fewer,-,-
,"LAKE, TN",10 or fewer,-,-
,"CROCKETT, TX",10 or fewer,-,-
,"STEPHENS, OK",10 or fewer,-,-
,"LEXINGTON CITY, VA",10 or fewer,-,-
,"FRANKLIN, TX",10 or fewer,-,-
,"SULLIVAN, PA",10 or fewer,-,-
,"JACK, TX",10 or fewer,-,-
,"FOSTER, ND",10 or fewer,-,-
,"JACKSON, TX",10 or fewer,-,-
,"DUCHESNE, UT",10 or fewer,-,-
,"CARSON, TX",10 or fewer,-,-
,"CARBON, UT",10 or fewer,-,-
,"BEDFORD, PA",10 or fewer,-,-
,"STARR, TX",10 or fewer,-,-
,"CALHOUN, TX",10 or fewer,-,-
,"KINGSBURY, SD",10 or fewer,-,-
,"PONTOTOC, OK",10 or fewer,-,-
,"CUMBERLAND, TN",10 or fewer,-,-
,"JEFFERSON, PA",10 or fewer,-,-
,"CLEARFIELD, PA",10 or fewer,-,-
,"SIOUX, ND",10 or fewer,-,-
,"GILLESPIE, TX",10 or fewer,-,-
,"YOUNG, TX",10 or fewer,-,-
,"ESSEX, VT",10 or fewer,-,-
,"TYLER, TX",10 or fewer,-,-
,"NOBLE, OH",10 or fewer,-,-
,"LYMAN, SD",10 or fewer,-,-
,"ALLENDALE, SC",10 or fewer,-,-
,"BLAND, VA",10 or fewer,-,-
,"DOUGLAS, SD",10 or fewer,-,-
,"GALAX CITY, VA",10 or fewer,-,-
,"BOTTINEAU, ND",10 or fewer,-,-
,"CUSTER, OK",10 or fewer,-,-
,"EDMUNDS, SD",10 or fewer,-,-
,"UVALDE, TX",10 or fewer,-,-
,"SAN JUAN, UT",10 or fewer,-,-
,"GRANT, SD",10 or fewer,-,-
,"TEXAS, OK",10 or fewer,-,-
,"BOTETOURT, VA",10 or fewer,-,-
,"GARVIN, OK",10 or fewer,-,-
,"GREGORY, SD",10 or fewer,-,-
,"MOODY, SD",10 or fewer,-,-
,"DALLAM, TX",10 or fewer,-,-
,"MAURY, TN",10 or fewer,-,-
,"SANPETE, UT",10 or fewer,-,-
,"HUMPHREYS, TN",10 or fewer,-,-
,"SUTTON, TX",10 or fewer,-,-
,"GRIGGS, ND",10 or fewer,-,-
,"GILES, VA",10 or fewer,-,-
,"SEMINOLE, OK",10 or fewer,-,-
,"CAMPBELL, TN",10 or fewer,-,-
,"WELLS, ND",10 or fewer,-,-
,"SPINK, SD",10 or fewer,-,-
,"RADFORD, VA",10 or fewer,-,-
,"EMMONS, ND",10 or fewer,-,-
,"SEVIER, TN",10 or fewer,-,-
,"DEWEY, SD",10 or fewer,-,-
,"LOUDON, TN",10 or fewer,-,-
,"CONCHO, TX",10 or fewer,-,-
,"MARSHALL, SD",10 or fewer,-,-
,"PUSHMATAHA, OK",10 or fewer,-,-
,"REAGAN, TX",10 or fewer,-,-
,"CHARLES MIX, SD",10 or fewer,-,-
,"TOWNER, ND",10 or fewer,-,-
,"FRANKLIN, TN",10 or fewer,-,-
,"RED RIVER, TX",10 or fewer,-,-
,"GRAND, UT",10 or fewer,-,-
,"EDDY, ND",10 or fewer,-,-
,"BECKHAM, OK",10 or fewer,-,-
,"HETTINGER, ND",10 or fewer,-,-
,"WALWORTH, SD",10 or fewer,-,-
,"MORGAN, UT",10 or fewer,-,-
,"JEFFERSON, TN",10 or fewer,-,-
,"BUENA VISTA CITY, VA",10 or fewer,-,-
,"FLOYD, VA",10 or fewer,-,-
,"PARMER, TX",10 or fewer,-,-
,"GRANT, ND",10 or fewer,-,-
,"ALLEGHANY, VA",10 or fewer,-,-
,"DUVAL, TX",10 or fewer,-,-
,"SWISHER, TX",10 or fewer,-,-
,"GRAINGER, TN",10 or fewer,-,-
,"SCHLEICHER, TX",10 or fewer,-,-
,"JACKSON, OK",10 or fewer,-,-
,"CALLAHAN, TX",10 or fewer,-,-
,"KIDDER, ND",10 or fewer,-,-
,"CORSON, SD",10 or fewer,-,-
,"ROANE, TN",10 or fewer,-,-
,"HUTCHINSON, SD",10 or fewer,-,-
,"FRIO, TX",10 or fewer,-,-
,"MCINTOSH, ND",10 or fewer,-,-
,"MIFFLIN, PA",10 or fewer,-,-
,"CHOCTAW, OK",10 or fewer,-,-
,"BOWMAN, ND",10 or fewer,-,-
,"STEELE, ND",10 or fewer,-,-
,"SALEM, VA",10 or fewer,-,-
,"SNYDER, PA",10 or fewer,-,-
,"ELK, PA",10 or fewer,-,-
,"PERKINS, SD",10 or fewer,-,-
,"MILLS, TX",10 or fewer,-,-
,"NOLAN, TX",10 or fewer,-,-
,"SEVIER, UT",10 or fewer,-,-
,"OCHILTREE, TX",10 or fewer,-,-
,"MONROE, TN",10 or fewer,-,-
,"COVINGTON CITY, VA",10 or fewer,-,-
,"COLEMAN, TX",10 or fewer,-,-
,"IRION, TX",10 or fewer,-,-
,"DONLEY, TX",10 or fewer,-,-
,"MARSHALL, OK",10 or fewer,-,-
,"DIVIDE, ND",10 or fewer,-,-
,"HIGHLAND, VA",10 or fewer,-,-
,"ATOKA, OK",10 or fewer,-,-
,"LOVE, OK",10 or fewer,-,-
,"LIVE OAK, TX",10 or fewer,-,-
,"CASTRO, TX",10 or fewer,-,-
,"WHEELER, OR",10 or fewer,-,-
,"BATH, VA",10 or fewer,-,-
,"WHEELER, TX",10 or fewer,-,-
,"ADAMS, ND",10 or fewer,-,-
,"LOGAN, ND",10 or fewer,-,-
,"KINGFISHER, OK",10 or fewer,-,-
,"HANSFORD, TX",10 or fewer,-,-
,"CLAIBORNE, TN",10 or fewer,-,-
,"AURORA, SD",10 or fewer,-,-
,"COFFEE, TN",10 or fewer,-,-
,"KARNES, TX",10 or fewer,-,-
,"BURKE, ND",10 or fewer,-,-
,"BUFFALO, SD",10 or fewer,-,-
,"MENARD, TX",10 or fewer,-,-
,"ARMSTRONG, TX",10 or fewer,-,-
,"BENNETT, SD",10 or fewer,-,-
,"CLAY, TX",10 or fewer,-,-
,"PUTNAM, TN",10 or fewer,-,-
,"MASON, TX",10 or fewer,-,-
,"STEPHENS, TX",10 or fewer,-,-
,"NOBLE, OK",10 or fewer,-,-
,"HALE, TX",10 or fewer,-,-
,"JONES, TX",10 or fewer,-,-
,"SABINE, TX",10 or fewer,-,-
,"ARCHER, TX",10 or fewer,-,-
,"OLIVER, ND",10 or fewer,-,-
,"CHEATHAM, TN",10 or fewer,-,-
,"HANSON, SD",10 or fewer,-,-
,"GONZALES, TX",10 or fewer,-,-
,"DELTA, TX",10 or fewer,-,-
,"STERLING, TX",10 or fewer,-,-
,"UNION, PA",10 or fewer,-,-
,"WOODWARD, OK",10 or fewer,-,-
,"OLDHAM, TX",10 or fewer,-,-
,"EMERY, UT",10 or fewer,-,-
,"JOHNSTON, OK",10 or fewer,-,-
,"GOLDEN VALLEY, ND",10 or fewer,-,-
,"NEWTON, TX",10 or fewer,-,-
,"WARREN, TN",10 or fewer,-,-
,"PECOS, TX",10 or fewer,-,-
,"ROBERTSON, TN",10 or fewer,-,-
,"MINER, SD",10 or fewer,-,-
,"BON HOMME, SD",10 or fewer,-,-
,"OGLALA LAKOTA, SD",10 or fewer,-,-
,"JACKSON, SD",10 or fewer,-,-
,"HAAKON, SD",10 or fewer,-,-
,"MURRAY, OK",10 or fewer,-,-
,"REFUGIO, TX",10 or fewer,-,-
,"HEMPHILL, TX",10 or fewer,-,-
,"SAN AUGUSTINE, TX",10 or fewer,-,-
,"MILLARD, UT",10 or fewer,-,-
,"WASHITA, OK",10 or fewer,-,-
,"KIOWA, OK",10 or fewer,-,-
,"MITCHELL, TX",10 or fewer,-,-
,"JUAB, UT",10 or fewer,-,-
,"GILLIAM, OR",10 or fewer,-,-
,"GOLIAD, TX",10 or fewer,-,-
,"RENVILLE, ND",10 or fewer,-,-
,"ZAVALA, TX",10 or fewer,-,-
,"MELLETTE, SD",10 or fewer,-,-
,"CLINTON, PA",10 or fewer,-,-
,"TILLMAN, OK",10 or fewer,-,-
,"MCPHERSON, SD",10 or fewer,-,-
,"ANDREWS, TX",10 or fewer,-,-
,"DIMMIT, TX",10 or fewer,-,-
,"BROOKS, TX",10 or fewer,-,-
,"SCURRY, TX",10 or fewer,-,-
,"CHILDRESS, TX",10 or fewer,-,-
,"BLAINE, OK",10 or fewer,-,-
,"HICKMAN, TN",10 or fewer,-,-
,"WILBARGER, TX",10 or fewer,-,-
,"SHERMAN, OR",10 or fewer,-,-
,"STANLEY, SD",10 or fewer,-,-
,"VAN BUREN, TN",10 or fewer,-,-
,"WILLACY, TX",10 or fewer,-,-
,"EMPORIA CITY, VA",10 or fewer,-,-
,"KIMBLE, TX",10 or fewer,-,-
,"COTTON, OK",10 or fewer,-,-
,"HOCKLEY, TX",10 or fewer,-,-
,"FAULK, SD",10 or fewer,-,-
,"ZAPATA, TX",10 or fewer,-,-
,"FOREST, PA",10 or fewer,-,-
,"MONTOUR, PA",10 or fewer,-,-
,"SHERIDAN, ND",10 or fewer,-,-
,"CAMPBELL, SD",10 or fewer,-,-
,"HALL, TX",10 or fewer,-,-
,"MARION, TX",10 or fewer,-,-
,"BEDFORD, TN",10 or fewer,-,-
,"SANBORN, SD",10 or fewer,-,-
,"WHITE, TN",10 or fewer,-,-
,"LIPSCOMB, TX",10 or fewer,-,-
,"SCOTT, TN",10 or fewer,-,-
,"COLLINGSWORTH, TX",10 or fewer,-,-
,"HARDING, SD",10 or fewer,-,-
,"JIM HOGG, TX",10 or fewer,-,-
,"SHERMAN, TX",10 or fewer,-,-
,"COAL, OK",10 or fewer,-,-
,"KANE, UT",10 or fewer,-,-
,"BREWSTER, TX",10 or fewer,-,-
,"EDWARDS, TX",10 or fewer,-,-
,"MORGAN, TN",10 or fewer,-,-
,"RICH, UT",10 or fewer,-,-
,"STEWART, TN",10 or fewer,-,-
,"GAINES, TX",10 or fewer,-,-
,"MAJOR, OK",10 or fewer,-,-
,"CIMARRON, OK",10 or fewer,-,-
,"UPTON, TX",10 or fewer,-,-
,"BILLINGS, ND",10 or fewer,-,-
,"HASKELL, TX",10 or fewer,-,-
,"BEAVER, OK",10 or fewer,-,-
,"BAILEY, TX",10 or fewer,-,-
,"BEAVER, UT",10 or fewer,-,-
,"SHACKELFORD, TX",10 or fewer,-,-
,"JERAULD, SD",10 or fewer,-,-
,"WARD, TX",10 or fewer,-,-
,"HAND, SD",10 or fewer,-,-
,"HARTLEY, TX",10 or fewer,-,-
,"GREER, OK",10 or fewer,-,-
,"LA SALLE, TX",10 or fewer,-,-
,"JEFFERSON, OK",10 or fewer,-,-
,"POTTER, SD",10 or fewer,-,-
,"WOODS, OK",10 or fewer,-,-
,"PERRY, TN",10 or fewer,-,-
,"FENTRESS, TN",10 or fewer,-,-
,"HOUSTON, TN",10 or fewer,-,-
,"LAWRENCE, TN",10 or fewer,-,-
,"LINCOLN, TN",10 or fewer,-,-
,"MARSHALL, TN",10 or fewer,-,-
,"LAMB, TX",10 or fewer,-,-
,"GLASSCOCK, TX",10 or fewer,-,-
,"REEVES, TX",10 or fewer,-,-
,"WAYNE, TN",10 or fewer,-,-
,"CROSBY, TX",10 or fewer,-,-
,"ROGER MILLS, OK",10 or fewer,-,-
,"ZIEBACH, SD",10 or fewer,-,-
,"MARTIN, TX",10 or fewer,-,-
,"KINNEY, TX",10 or fewer,-,-
,"ALFALFA, OK",10 or fewer,-,-
,"HARPER, OK",10 or fewer,-,-
,"FISHER, TX",10 or fewer,-,-
,"DEWEY, OK",10 or fewer,-,-
,"OVERTON, TN",10 or fewer,-,-
,"REAL, TX",10 or fewer,-,-
,"FLOYD, TX",10 or fewer,-,-
,"CANNON, TN",10 or fewer,-,-
,"UNION, TN",10 or fewer,-,-
,"TERRY, TX",10 or fewer,-,-
,"BRISCOE, TX",10 or fewer,-,-
,"LEWIS, TN",10 or fewer,-,-
,"GARFIELD, UT",10 or fewer,-,-
,"SMITH, TN",10 or fewer,-,-
,"HARDEMAN, TX",10 or fewer,-,-
,"CRAIG, VA",10 or fewer,-,-
,"BAYLOR, TX",10 or fewer,-,-
,"DEKALB, TN",10 or fewer,-,-
,"MACON, TN",10 or fewer,-,-
,"DAWSON, TX",10 or fewer,-,-
,"GILES, TN",10 or fewer,-,-
,"GRANT, OK",10 or fewer,-,-
,"SULLY, SD",10 or fewer,-,-
,"WAYNE, UT",10 or fewer,-,-
,"CRANE, TX",10 or fewer,-,-
,"LYNN, TX",10 or fewer,-,-
,"HYDE, SD",10 or fewer,-,-
,"KNOX, TX",10 or fewer,-,-
,"DAGGETT, UT",10 or fewer,-,-
,"WINKLER, TX",10 or fewer,-,-
,"ELLIS, OK",10 or fewer,-,-
,"HARMON, OK",10 or fewer,-,-
,"ROBERTS, TX",10 or fewer,-,-
,"BORDEN, TX",10 or fewer,-,-
,"JONES, SD",10 or fewer,-,-
,"CAMERON, PA",10 or fewer,-,-
,"FOARD, TX",10 or fewer,-,-
,"THROCKMORTON, TX",10 or fewer,-,-
,"GARZA, TX",10 or fewer,-,-
,"PRESIDIO, TX",10 or fewer,-,-
,"YOAKUM, TX",10 or fewer,-,-
,"SLOPE, ND",10 or fewer,-,-
,"JEFF DAVIS, TX",10 or fewer,-,-
,"JACKSON, TN",10 or fewer,-,-
,"TERRELL, TX",10 or fewer,-,-
,"COTTLE, TX",10 or fewer,-,-
,"COCHRAN, TX",10 or fewer,-,-
,"CLAY, TN",10 or fewer,-,-
,"PICKETT, TN",10 or fewer,-,-
,"STONEWALL, TX",10 or fewer,-,-
,"TROUSDALE, TN",10 or fewer,-,-
,"PIUTE, UT",10 or fewer,-,-
,"DICKENS, TX",10 or fewer,-,-
,"MCMULLEN, TX",10 or fewer,-,-
,"MOORE, TN",10 or fewer,-,-
,"CULBERSON, TX",10 or fewer,-,-
,"HUDSPETH, TX",10 or fewer,-,-
,"MOTLEY, TX",10 or fewer,-,-
,"KENEDY, TX",10 or fewer,-,-
,"KENT, TX",10 or fewer,-,-
,"KING, TX",10 or fewer,-,-
,"LOVING, TX",10 or fewer,-,-
,None of the above,25,-,-
,Total,374,14.4%,44.1%
Total,"HARRIS, TX",2689273,3.9%,31.1%
,"DALLAS, TX",1477372,9.4%,41%
,"TARRANT, TX",1476668,6.9%,37.8%
,"CUYAHOGA, OH",1090145,8.4%,36.5%
,"PHILADELPHIA, PA",1082576,9%,39.1%
,"FRANKLIN, OH",976474,10.1%,44%
,"HAMILTON, OH",800847,8.8%,38%
,"BEXAR, TX",706197,7%,31%
,"FAIRFAX, VA",669789,5.5%,29.3%
,"COLLIN, TX",610221,4.9%,32.6%
,"MONTGOMERY, PA",541544,7.1%,34%
,"TULSA, OK",536072,8.5%,40.3%
,"ALLEGHENY, PA",528214,6.1%,39.2%
,"GREENVILLE, SC",512232,9.6%,39%
,"FORT BEND, TX",511860,5.1%,30.4%
,"MULTNOMAH, OR",511627,4.4%,23.5%
,"MONTGOMERY, OH",511540,9%,43.3%
,"DENTON, TX",511227,5.2%,35.3%
,"SALT LAKE, UT",473533,4.4%,25.2%
,"LANCASTER, PA",457284,7.9%,38.9%
,"TRAVIS, TX",435655,5.4%,26%
,"YORK, PA",426005,11.2%,42.9%
,"SHELBY, TN",424298,8.8%,40.1%
,"BUCKS, PA",389646,7.9%,37.2%
,"LEHIGH, PA",380867,10.6%,42.1%
,"CHESTER, PA",371520,5.5%,32.5%
,"MONTGOMERY, TX",364700,3.9%,28.9%
,"LUCAS, OH",363778,9.6%,45.2%
,"BUTLER, OH",349642,10%,42.6%
,"SPARTANBURG, SC",341850,11%,43.6%
,"BELL, TX",333873,8.9%,42.5%
,"DELAWARE, PA",333361,8.4%,37.5%
,"SUMMIT, OH",328816,9.5%,43.1%
,"NORTHAMPTON, PA",327420,11.2%,44.6%
,"WASHINGTON, OR",326031,4.9%,23.7%
,"CHARLESTON, SC",321399,7.5%,31.5%
,"VIRGINIA BEACH CITY, VA",316840,9.8%,40.3%
,"BERKS, PA",291879,6.5%,38.6%
,"PRINCE WILLIAM, VA",285375,8%,38.5%
,"RICHLAND, SC",276477,7.8%,37.1%
,"LORAIN, OH",264191,8.6%,41.5%
,"LOUDOUN, VA",236194,5.9%,31%
,"CLACKAMAS, OR",234052,4.7%,26.9%
,"CHESTERFIELD, VA",231196,6.8%,40.3%
,"WILLIAMSON, TX",226965,7.2%,34.2%
,"HENRICO, VA",220521,7.5%,37%
,"WARREN, OH",218707,8.2%,38.3%
,"DAUPHIN, PA",210543,9.8%,40.2%
,"HAMILTON, TN",208143,6.5%,38.5%
,"DESCHUTES, OR",204801,6.5%,31.1%
,"CUMBERLAND, PA",203546,9.6%,40.7%
,"ANDERSON, SC",200539,11.4%,41.5%
,"CLERMONT, OH",191380,9.8%,42.8%
,"CASS, ND",187963,6.7%,37.7%
,"OKLAHOMA, OK",186359,5.3%,32.2%
,"STARK, OH",180512,7.3%,38%
,"DELAWARE, OH",178348,8.6%,39.1%
,"BRAZORIA, TX",176553,4.1%,34.9%
,"MCLENNAN, TX",173248,8.8%,42.4%
,"LAKE, OH",168858,7.6%,37%
,"BERKELEY, SC",163044,6.9%,37.4%
,"ELLIS, TX",161830,8.5%,45.5%
,"MONROE, PA",159807,11.6%,45.1%
,"LEXINGTON, SC",159245,5.5%,33.6%
,"CHESAPEAKE CITY, VA",157444,11.3%,46.6%
,"JOHNSON, TX",151543,5.6%,39.7%
,"MINNEHAHA, SD",150058,6.6%,33.5%
,"GREENE, OH",148507,8.3%,41.9%
,"NEWPORT NEWS CITY, VA",148070,10.8%,44.8%
,"MAHONING, OH",147665,10.1%,48.4%
,"ERIE, PA",147588,5.3%,42.6%
,"LICKING, OH",146276,11%,43.7%
,"HORRY, SC",145874,8.6%,40%
,"CHITTENDEN, VT",143944,4.9%,29.1%
,"ARLINGTON, VA",141764,4.4%,25.9%
,"SULLIVAN, TN",138969,7.8%,43.5%
,"NORFOLK CITY, VA",138955,12.2%,48%
,"MEDINA, OH",133733,7.8%,38.5%
,"WESTMORELAND, PA",131986,7.5%,46.4%
,"MARION, OR",131829,7%,35.6%
,"LINN, OR",129308,9.2%,40.8%
,"RICHMOND CITY, VA",127007,7%,37.2%
,"SCHUYLKILL, PA",124597,10.6%,46.1%
,"KAUFMAN, TX",121405,7.8%,46.1%
,"PICKENS, SC",118452,11.2%,42.3%
,"TOM GREEN, TX",117143,12%,44.3%
,"BRAZOS, TX",115640,6.3%,36.6%
,"TRUMBULL, OH",115579,9.9%,48.1%
,"LEBANON, PA",115321,10.8%,41.5%
,"CLARK, OH",114253,11.4%,46.6%
,"PARKER, TX",113585,4.9%,35.7%
