Session Title,Positive RSV Tests and RSV tests and Number of Encounters by State of Residence (U.S.) and Age in Years Range,,,,,
Session ID,2747766,,,,,
Data Model,Encounters,,,,,
Population Base,All Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Diagnosis (All): Pneumonia due to Streptococcus pneumoniae( ICD-10-CM: J13.* ), Acute nasopharyngitis (common cold)( ICD-10-CM: J00.* ), Acute sinusitis( ICD-10-CM: J01.* ), Acute pharyngitis( ICD-10-CM: J02.* ), Acute tonsillitis( ICD-10-CM: J03.* ), Acute laryngitis and tracheitis( ICD-10-CM: J04.* ), Acute obstructive laryngitis (croup) and epiglottitis( ICD-10-CM: J05.* ), Acute upper respiratory infections of multiple and unspecified sites( ICD-10-CM: J06.* ), Influenza due to certain identified influenza viruses( ICD-10-CM: J09.* ), Influenza due to other identified influenza virus( ICD-10-CM: J10.* ), Influenza due to unidentified influenza virus( ICD-10-CM: J11.* ), Viral pneumonia, not elsewhere classified( ICD-10-CM: J12.* ), Pneumonia due to hemophilus influenzae( ICD-10-CM: J14.* ), Bacterial pneumonia, not elsewhere classified( ICD-10-CM: J15.* ), Pneumonia due to other infectious organisms, not elsewhere classified( ICD-10-CM: J16.* ), Pneumonia in diseases classified elsewhere( ICD-10-CM: J17.* ), Pneumonia, unspecified organism( ICD-10-CM: J18.* ), Acute bronchitis( ICD-10-CM: J20.* ), Acute bronchiolitis( ICD-10-CM: J21.* ), Unspecified acute lower respiratory infection( ICD-10-CM: J22.* )",Encounter Type: ED Encounter,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Encounter Start Date),,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,8/5/2025,,,,,
,,,,,,
,,,,,,
,,,Measures,Positive RSV Tests (%),RSV tests (%),Number of Encounters
Year,Week,State of Residence (U.S.),Age in Years,,,
,,Florida,Less than 1,8.2%,54.7%,353
,,,≥ 1 and < 5,2.9%,40.7%,1043
,,,≥ 5 and < 18,-,34%,1186
,,,≥ 18 and < 49,-,43.6%,2361
,,,≥ 49 and < 65,-,50.1%,937
,,,65 or more,-,51.2%,1665
,,,No value,-,-,10 or fewer
,,,Total,1.2%,44.7%,7545
,,Louisiana,Less than 1,-,67.8%,87
,,,≥ 1 and < 5,-,43.3%,187
,,,≥ 5 and < 18,-,21.1%,190
,,,≥ 18 and < 49,-,10.8%,426
,,,≥ 49 and < 65,-,19.5%,159
,,,65 or more,-,26.5%,264
,,,No value,-,-,10 or fewer
,,,Total,-,24.9%,1313
,,Indiana,Less than 1,-,41%,39
,,,≥ 1 and < 5,-,32.8%,134
,,,≥ 5 and < 18,-,15.3%,150
,,,≥ 18 and < 49,-,17.1%,428
,,,≥ 49 and < 65,-,25.8%,194
,,,65 or more,-,30.9%,363
,,,No value,-,-,10 or fewer
,,,Total,-,24.3%,1308
,,Texas,Less than 1,-,30.1%,292
,,,≥ 1 and < 5,2.4%,28%,582
,,,≥ 5 and < 18,-,17%,669
,,,≥ 18 and < 49,-,19.2%,1544
,,,≥ 49 and < 65,-,30.9%,640
,,,65 or more,-,35.9%,1227
,,,No value,-,-,10 or fewer
,,,Total,0.545%,26.2%,4954
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,45.8%,24
,,Oregon,Less than 1,-,-,34
,,,≥ 1 and < 5,-,19.8%,91
,,,≥ 5 and < 18,-,10.6%,132
,,,≥ 18 and < 49,-,16.8%,190
,,,≥ 49 and < 65,-,15.3%,85
,,,65 or more,-,33.6%,143
,,,No value,-,-,10 or fewer
,,,Total,-,19.3%,675
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,17
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,57.9%,19
,,,≥ 5 and < 18,-,-,28
,,,≥ 18 and < 49,-,27.4%,113
,,,≥ 49 and < 65,-,40.3%,67
,,,65 or more,-,36.6%,123
,,,No value,-,-,10 or fewer
,,,Total,-,35.3%,360
,,South Carolina,Less than 1,-,51.7%,58
,,,≥ 1 and < 5,-,36.9%,157
,,,≥ 5 and < 18,-,31%,210
,,,≥ 18 and < 49,-,30.1%,622
,,,≥ 49 and < 65,-,31.6%,275
,,,65 or more,-,37.5%,472
,,,No value,-,-,10 or fewer
,,,Total,-,33.7%,1794
,,Arizona,Less than 1,-,-,28
,,,≥ 1 and < 5,-,22.6%,62
,,,≥ 5 and < 18,-,29.9%,77
,,,≥ 18 and < 49,-,28.1%,171
,,,≥ 49 and < 65,-,54.1%,74
,,,65 or more,-,58%,150
,,,No value,-,-,10 or fewer
,,,Total,-,39.3%,562
,,Georgia,Less than 1,-,24%,146
,,,≥ 1 and < 5,-,15.7%,382
,,,≥ 5 and < 18,-,17.2%,372
,,,≥ 18 and < 49,-,14.7%,624
,,,≥ 49 and < 65,-,24.3%,284
,,,65 or more,-,23.4%,448
,,,No value,-,-,10 or fewer
,,,Total,0.665%,18.8%,2256
,,North Carolina,Less than 1,-,52.5%,118
,,,≥ 1 and < 5,-,34.9%,315
,,,≥ 5 and < 18,-,22.1%,462
,,,≥ 18 and < 49,-,22.9%,1057
,,,≥ 49 and < 65,-,34.6%,451
,,,65 or more,-,40.9%,765
,,,No value,-,-,10 or fewer
,,,Total,-,31.1%,3168
,,California,Less than 1,-,23.3%,120
,,,≥ 1 and < 5,-,23.5%,260
,,,≥ 5 and < 18,-,16.5%,255
,,,≥ 18 and < 49,-,16%,557
,,,≥ 49 and < 65,-,27.8%,248
,,,65 or more,-,37.6%,500
,,,No value,-,-,10 or fewer
,,,Total,-,24.6%,1940
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,-,65.2%,46
,,,≥ 1 and < 5,-,36.8%,117
,,,≥ 5 and < 18,-,13.6%,110
,,,≥ 18 and < 49,-,19.1%,183
,,,≥ 49 and < 65,-,26.5%,113
,,,65 or more,-,38%,187
,,,No value,-,-,10 or fewer
,,,Total,-,29.6%,756
,,Washington,Less than 1,-,-,26
,,,≥ 1 and < 5,-,16.4%,73
,,,≥ 5 and < 18,-,12.6%,95
,,,≥ 18 and < 49,-,19.6%,148
,,,≥ 49 and < 65,-,43.1%,51
,,,65 or more,-,34.6%,133
,,,No value,-,-,10 or fewer
,,,Total,-,23.8%,526
,,Alabama,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,25
,,,≥ 5 and < 18,-,-,28
,,,≥ 18 and < 49,-,-,98
,,,≥ 49 and < 65,-,17.6%,68
,,,65 or more,-,19.6%,92
,,,No value,-,-,10 or fewer
,,,Total,-,15.5%,322
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,26
,,,≥ 49 and < 65,-,-,11
,,,65 or more,-,76.9%,26
,,,No value,-,-,10 or fewer
,,,Total,-,51.4%,74
,,Michigan,Less than 1,-,28.9%,90
,,,≥ 1 and < 5,-,24.2%,219
,,,≥ 5 and < 18,-,14.2%,261
,,,≥ 18 and < 49,-,15%,618
,,,≥ 49 and < 65,-,22.6%,305
,,,65 or more,-,34.3%,574
,,,No value,-,-,10 or fewer
,,,Total,-,23%,2067
,,Mississippi,Less than 1,-,60.3%,68
,,,≥ 1 and < 5,-,31.3%,128
,,,≥ 5 and < 18,-,17%,147
,,,≥ 18 and < 49,-,12%,341
,,,≥ 49 and < 65,-,18.3%,142
,,,65 or more,-,15.2%,269
,,,No value,-,-,10 or fewer
,,,Total,-,19.5%,1095
,,Virginia,Less than 1,-,32.5%,117
,,,≥ 1 and < 5,-,33.2%,286
,,,≥ 5 and < 18,-,15.6%,405
,,,≥ 18 and < 49,-,10.9%,1110
,,,≥ 49 and < 65,-,19.2%,427
,,,65 or more,-,27.2%,743
,,,No value,-,-,10 or fewer
,,,Total,-,19.5%,3088
,,Massachusetts,Less than 1,-,-,49
,,,≥ 1 and < 5,-,10%,110
,,,≥ 5 and < 18,-,-,125
,,,≥ 18 and < 49,-,9%,346
,,,≥ 49 and < 65,-,11.9%,160
,,,65 or more,-,15.5%,303
,,,No value,-,-,10 or fewer
,,,Total,-,11.3%,1093
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 49,-,-,43
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,29
,,,No value,-,-,10 or fewer
,,,Total,-,-,99
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,18
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,36
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,16
,,,≥ 18 and < 49,-,-,34
,,,≥ 49 and < 65,-,-,15
,,,65 or more,-,42.6%,47
,,,No value,-,-,10 or fewer
,,,Total,-,31.4%,121
,,Maine,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,27
,,,≥ 5 and < 18,-,-,34
,,,≥ 18 and < 49,-,-,111
,,,≥ 49 and < 65,-,-,49
,,,65 or more,-,13%,108
,,,No value,-,-,10 or fewer
,,,Total,-,8.6%,336
,,Hawaii,Less than 1,-,44%,25
,,,≥ 1 and < 5,-,20.8%,101
,,,≥ 5 and < 18,-,-,90
,,,≥ 18 and < 49,-,-,159
,,,≥ 49 and < 65,-,-,71
,,,65 or more,-,14.4%,125
,,,No value,-,-,10 or fewer
,,,Total,-,12.1%,571
,,Kansas,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,23
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 49,-,-,81
,,,≥ 49 and < 65,-,22.8%,57
,,,65 or more,-,25%,100
,,,No value,-,-,10 or fewer
,,,Total,-,18.1%,293
,,None of the above,Less than 1,-,22.2%,261
,,,≥ 1 and < 5,-,14.2%,712
,,,≥ 5 and < 18,-,7.2%,961
,,,≥ 18 and < 49,-,9.9%,2416
,,,≥ 49 and < 65,-,19.9%,1041
,,,65 or more,-,22.1%,1804
,,,No value,-,-,10 or fewer
,,,Total,0.167%,14.9%,7195
,,Total,Less than 1,2.8%,38.6%,2991
,,,≥ 1 and < 5,1.2%,29.7%,7610
,,,≥ 5 and < 18,0.171%,20.2%,8758
,,,≥ 18 and < 49,0.107%,22.7%,19712
,,,≥ 49 and < 65,-,32%,8861
,,,65 or more,0.173%,36.5%,16224
,,,No value,-,-,10 or fewer
,,,Total,0.382%,28.7%,64157
,Jul 2 – Jul 8,Arkansas,Less than 1,-,81.7%,60
,,,≥ 1 and < 5,-,51.9%,108
,,,≥ 5 and < 18,-,41.7%,96
,,,≥ 18 and < 49,-,34%,150
,,,≥ 49 and < 65,-,45.9%,85
,,,65 or more,-,52.6%,135
,,,No value,-,-,10 or fewer
,,,Total,-,48.3%,634
,,Delaware,Less than 1,-,-,28
,,,≥ 1 and < 5,-,34.9%,43
,,,≥ 5 and < 18,-,27.5%,51
,,,≥ 18 and < 49,-,18.3%,71
,,,≥ 49 and < 65,-,-,37
,,,65 or more,-,37.1%,62
,,,No value,-,-,10 or fewer
,,,Total,-,27.4%,292
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,12
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,23
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,61.1%,18
,,,No value,-,-,10 or fewer
,,,Total,-,50.7%,69
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,13
,,,≥ 18 and < 49,-,-,28
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,56%,25
,,,No value,-,-,10 or fewer
,,,Total,-,29.2%,89
,,Kentucky,Less than 1,-,23%,74
,,,≥ 1 and < 5,-,31.2%,141
,,,≥ 5 and < 18,-,18.5%,151
,,,≥ 18 and < 49,-,23.3%,266
,,,≥ 49 and < 65,-,32.4%,170
,,,65 or more,-,35.5%,355
,,,No value,-,-,10 or fewer
,,,Total,-,28.7%,1157
,,Iowa,Less than 1,-,38.9%,36
,,,≥ 1 and < 5,-,37.3%,67
,,,≥ 5 and < 18,-,28.1%,64
,,,≥ 18 and < 49,-,34.8%,138
,,,≥ 49 and < 65,-,40.7%,54
,,,65 or more,-,47.5%,139
,,,No value,-,-,10 or fewer
,,,Total,-,38.8%,498
,,Illinois,Less than 1,-,56.6%,76
,,,≥ 1 and < 5,-,46.7%,291
,,,≥ 5 and < 18,-,27.6%,323
,,,≥ 18 and < 49,-,24.4%,664
,,,≥ 49 and < 65,-,33.1%,317
,,,65 or more,-,36.1%,722
,,,No value,-,-,10 or fewer
,,,Total,-,33.3%,2393
,,West Virginia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,62.1%,29
,,,≥ 5 and < 18,-,40.9%,44
,,,≥ 18 and < 49,-,40.5%,126
,,,≥ 49 and < 65,-,49.4%,83
,,,65 or more,-,48%,175
,,,No value,-,-,10 or fewer
,,,Total,-,47.1%,465
,,Wisconsin,Less than 1,-,23.6%,72
,,,≥ 1 and < 5,-,19%,184
,,,≥ 5 and < 18,-,17.3%,196
,,,≥ 18 and < 49,-,18.9%,323
,,,≥ 49 and < 65,-,32.1%,156
,,,65 or more,-,37.1%,272
,,,No value,-,-,10 or fewer
,,,Total,-,24.8%,1203
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,15
,,,≥ 5 and < 18,-,-,17
,,,≥ 18 and < 49,-,-,22
,,,≥ 49 and < 65,-,-,11
,,,65 or more,-,56.8%,37
,,,No value,-,-,10 or fewer
,,,Total,-,44.3%,106
,,Colorado,Less than 1,-,17.9%,112
,,,≥ 1 and < 5,-,14.3%,251
,,,≥ 5 and < 18,-,13.1%,313
,,,≥ 18 and < 49,-,25.8%,488
,,,≥ 49 and < 65,-,50%,144
,,,65 or more,-,58.4%,197
,,,No value,-,-,10 or fewer
,,,Total,-,27.2%,1505
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,50%,28
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 49,-,25%,64
,,,≥ 49 and < 65,-,-,32
,,,65 or more,-,38.3%,47
,,,No value,-,-,10 or fewer
,,,Total,-,33.7%,193
,,Minnesota,Less than 1,-,40.4%,52
,,,≥ 1 and < 5,-,26.1%,165
,,,≥ 5 and < 18,-,21.3%,202
,,,≥ 18 and < 49,-,25.4%,350
,,,≥ 49 and < 65,-,34.5%,168
,,,65 or more,-,34%,282
,,,No value,-,-,10 or fewer
,,,Total,-,28.7%,1219
,,Nevada,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,34.9%,43
,,,≥ 5 and < 18,-,37.1%,62
,,,≥ 18 and < 49,-,23.5%,85
,,,≥ 49 and < 65,-,52.4%,42
,,,65 or more,-,57.4%,54
,,,No value,-,-,10 or fewer
,,,Total,-,39.2%,296
,,Pennsylvania,Less than 1,-,42.4%,99
,,,≥ 1 and < 5,-,35.1%,262
,,,≥ 5 and < 18,-,30.3%,297
,,,≥ 18 and < 49,-,28.4%,914
,,,≥ 49 and < 65,-,38.9%,440
,,,65 or more,-,44.3%,991
,,,No value,-,-,10 or fewer
,,,Total,-,36.4%,3003
,,Oklahoma,Less than 1,-,48.9%,47
,,,≥ 1 and < 5,-,43.7%,87
,,,≥ 5 and < 18,-,23.9%,88
,,,≥ 18 and < 49,-,25.3%,190
,,,≥ 49 and < 65,-,31.8%,107
,,,65 or more,-,33.5%,212
,,,No value,-,-,10 or fewer
,,,Total,-,32.1%,731
,,Nebraska,Less than 1,-,-,12
,,,≥ 1 and < 5,-,-,34
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 49,-,28.2%,78
,,,≥ 49 and < 65,-,45%,40
,,,65 or more,-,38.4%,86
,,,No value,-,-,10 or fewer
,,,Total,-,33.5%,272
,,Maryland,Less than 1,-,41.5%,41
,,,≥ 1 and < 5,-,41.9%,93
,,,≥ 5 and < 18,-,32.1%,109
,,,≥ 18 and < 49,-,30.2%,305
,,,≥ 49 and < 65,-,34.9%,166
,,,65 or more,-,37.3%,311
,,,No value,-,-,10 or fewer
,,,Total,-,34.8%,1025
,,Idaho,Less than 1,-,-,19
,,,≥ 1 and < 5,-,-,38
,,,≥ 5 and < 18,-,-,38
,,,≥ 18 and < 49,-,21.6%,111
,,,≥ 49 and < 65,-,32.6%,43
,,,65 or more,-,44%,100
,,,No value,-,-,10 or fewer
,,,Total,-,30.1%,349
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,-,40
,,,≥ 1 and < 5,-,25.2%,115
,,,≥ 5 and < 18,-,16.3%,147
,,,≥ 18 and < 49,-,27.6%,312
,,,≥ 49 and < 65,-,41.5%,159
,,,65 or more,-,47.6%,334
,,,No value,-,-,10 or fewer
,,,Total,-,33.8%,1107
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,14
,,,≥ 18 and < 49,-,-,25
,,,≥ 49 and < 65,-,-,18
,,,65 or more,-,44%,50
,,,No value,-,-,10 or fewer
,,,Total,-,28.5%,123
,,New York,Less than 1,-,51%,102
,,,≥ 1 and < 5,-,34.1%,320
,,,≥ 5 and < 18,-,26.9%,405
,,,≥ 18 and < 49,-,29.3%,950
,,,≥ 49 and < 65,-,40.2%,463
,,,65 or more,-,43.8%,929
,,,No value,-,-,10 or fewer
,,,Total,-,36%,3169
,,Florida,Less than 1,7.3%,46.4%,358
,,,≥ 1 and < 5,3.4%,41.6%,1112
,,,≥ 5 and < 18,-,31.9%,1137
,,,≥ 18 and < 49,-,43.4%,2288
,,,≥ 49 and < 65,-,53%,925
,,,65 or more,-,51.1%,1659
,,,No value,-,-,10 or fewer
,,,Total,1.3%,44.4%,7479
,,Louisiana,Less than 1,-,61.8%,89
,,,≥ 1 and < 5,-,39.3%,178
,,,≥ 5 and < 18,-,22.9%,188
,,,≥ 18 and < 49,-,9.8%,469
,,,≥ 49 and < 65,-,20.9%,187
,,,65 or more,-,29.3%,225
,,,No value,-,-,10 or fewer
,,,Total,-,23.9%,1336
,,Indiana,Less than 1,-,41.3%,46
,,,≥ 1 and < 5,-,33.7%,104
,,,≥ 5 and < 18,-,14.3%,147
,,,≥ 18 and < 49,-,15.2%,389
,,,≥ 49 and < 65,-,26%,177
,,,65 or more,-,26%,350
,,,No value,-,-,10 or fewer
,,,Total,-,22.3%,1213
,,Texas,Less than 1,-,35.9%,287
,,,≥ 1 and < 5,-,25.4%,532
,,,≥ 5 and < 18,-,16.8%,529
,,,≥ 18 and < 49,-,20.8%,1444
,,,≥ 49 and < 65,-,29.8%,668
,,,65 or more,-,36.4%,1243
,,,No value,-,-,10 or fewer
,,,Total,0.574%,27.2%,4703
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,11
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,22
,,Oregon,Less than 1,-,-,34
,,,≥ 1 and < 5,-,14.5%,76
,,,≥ 5 and < 18,-,-,102
,,,≥ 18 and < 49,-,14.4%,187
,,,≥ 49 and < 65,-,21.1%,76
,,,65 or more,-,21.7%,152
,,,No value,-,-,10 or fewer
,,,Total,-,15.9%,627
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,19
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,20
,,,≥ 5 and < 18,-,-,25
,,,≥ 18 and < 49,-,27.3%,110
,,,≥ 49 and < 65,-,28.3%,60
,,,65 or more,-,48.6%,109
,,,No value,-,-,10 or fewer
,,,Total,-,35.5%,332
,,South Carolina,Less than 1,-,41.5%,65
,,,≥ 1 and < 5,-,38.5%,161
,,,≥ 5 and < 18,-,31.6%,155
,,,≥ 18 and < 49,-,30.2%,625
,,,≥ 49 and < 65,-,31.5%,260
,,,65 or more,-,34.4%,459
,,,No value,-,-,10 or fewer
,,,Total,-,32.9%,1725
,,Arizona,Less than 1,-,-,17
,,,≥ 1 and < 5,-,40.5%,37
,,,≥ 5 and < 18,-,-,37
,,,≥ 18 and < 49,-,32.9%,161
,,,≥ 49 and < 65,-,42.4%,66
,,,65 or more,-,48.5%,169
,,,No value,-,-,10 or fewer
,,,Total,-,38.8%,487
,,Georgia,Less than 1,-,23.5%,166
,,,≥ 1 and < 5,-,19%,399
,,,≥ 5 and < 18,-,18.4%,391
,,,≥ 18 and < 49,-,16.9%,638
,,,≥ 49 and < 65,-,20.7%,290
,,,65 or more,-,22.7%,423
,,,No value,-,-,10 or fewer
,,,Total,0.564%,19.5%,2307
,,North Carolina,Less than 1,-,48.5%,97
,,,≥ 1 and < 5,-,31.4%,283
,,,≥ 5 and < 18,-,24.6%,407
,,,≥ 18 and < 49,-,26.6%,1010
,,,≥ 49 and < 65,-,37.7%,435
,,,65 or more,-,38.7%,809
,,,No value,-,-,10 or fewer
,,,Total,-,32.3%,3041
,,California,Less than 1,-,22.3%,112
,,,≥ 1 and < 5,-,26.2%,271
,,,≥ 5 and < 18,-,13.8%,254
,,,≥ 18 and < 49,-,18%,506
,,,≥ 49 and < 65,-,22.1%,253
,,,65 or more,-,31.7%,482
,,,No value,-,-,10 or fewer
,,,Total,-,22.9%,1878
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,-,51.4%,35
,,,≥ 1 and < 5,-,29.2%,89
,,,≥ 5 and < 18,-,25.7%,105
,,,≥ 18 and < 49,-,22.1%,195
,,,≥ 49 and < 65,-,41.3%,121
,,,65 or more,-,38.5%,205
,,,No value,-,-,10 or fewer
,,,Total,-,32.4%,750
,,Washington,Less than 1,-,-,30
,,,≥ 1 and < 5,-,22.7%,66
,,,≥ 5 and < 18,-,17.6%,91
,,,≥ 18 and < 49,-,20.4%,142
,,,≥ 49 and < 65,-,25.4%,59
,,,65 or more,-,36.1%,119
,,,No value,-,-,10 or fewer
,,,Total,-,24.5%,507
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,-,32
,,,≥ 18 and < 49,-,-,103
,,,≥ 49 and < 65,-,20.7%,58
,,,65 or more,-,13.2%,91
,,,No value,-,-,10 or fewer
,,,Total,-,16.4%,311
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,23
,,,≥ 49 and < 65,-,-,12
,,,65 or more,-,85.7%,14
,,,No value,-,-,10 or fewer
,,,Total,-,41%,61
,,Michigan,Less than 1,-,30.5%,59
,,,≥ 1 and < 5,-,26.8%,209
,,,≥ 5 and < 18,-,10.8%,251
,,,≥ 18 and < 49,-,13.7%,658
,,,≥ 49 and < 65,-,21.9%,324
,,,65 or more,-,33.7%,567
,,,No value,-,-,10 or fewer
,,,Total,-,21.9%,2068
,,Mississippi,Less than 1,-,51.9%,52
,,,≥ 1 and < 5,-,32.3%,133
,,,≥ 5 and < 18,-,15.4%,136
,,,≥ 18 and < 49,-,14%,342
,,,≥ 49 and < 65,-,12.2%,172
,,,65 or more,-,12.9%,248
,,,No value,-,-,10 or fewer
,,,Total,-,17.7%,1083
,,Virginia,Less than 1,-,38.1%,97
,,,≥ 1 and < 5,-,27.1%,291
,,,≥ 5 and < 18,-,17.4%,385
,,,≥ 18 and < 49,-,13%,1051
,,,≥ 49 and < 65,-,21.3%,446
,,,65 or more,-,29.7%,738
,,,No value,-,-,10 or fewer
,,,Total,-,21.1%,3008
,,Massachusetts,Less than 1,-,-,40
,,,≥ 1 and < 5,-,11.4%,114
,,,≥ 5 and < 18,-,-,138
,,,≥ 18 and < 49,-,13.9%,339
,,,≥ 49 and < 65,-,11%,172
,,,65 or more,-,20.5%,283
,,,No value,-,-,10 or fewer
,,,Total,-,13.7%,1086
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 49,-,-,44
,,,≥ 49 and < 65,-,-,13
,,,65 or more,-,-,44
,,,No value,-,-,10 or fewer
,,,Total,-,10.5%,124
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,13
