,,,≥ 18 and < 25 Years,10 or fewer,3462
,,,≥ 25 and < 35 Years,10 or fewer,5140
,,,≥ 35 and < 45 Years,10 or fewer,4916
,,,≥ 45 and < 55 Years,10 or fewer,4344
,,,≥ 55 and < 65 Years,10 or fewer,4789
,,,65 Years or more,10 or fewer,10809
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,39943
,,West Virginia,Less than 18 Years,10 or fewer,5024
,,,≥ 18 and < 25 Years,10 or fewer,3414
,,,≥ 25 and < 35 Years,10 or fewer,5069
,,,≥ 35 and < 45 Years,10 or fewer,5102
,,,≥ 45 and < 55 Years,10 or fewer,5075
,,,≥ 55 and < 65 Years,10 or fewer,5728
,,,65 Years or more,10 or fewer,12026
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,41438
,,Arkansas,Less than 18 Years,10 or fewer,8398
,,,≥ 18 and < 25 Years,10 or fewer,2972
,,,≥ 25 and < 35 Years,10 or fewer,4351
,,,≥ 35 and < 45 Years,10 or fewer,4227
,,,≥ 45 and < 55 Years,10 or fewer,3915
,,,≥ 55 and < 65 Years,10 or fewer,4004
,,,65 Years or more,10 or fewer,7680
,,,No value,10 or fewer,10 or fewer
,,,Total,27,35548
,,Washington,Less than 18 Years,10 or fewer,4695
,,,≥ 18 and < 25 Years,10 or fewer,2870
,,,≥ 25 and < 35 Years,10 or fewer,4799
,,,≥ 35 and < 45 Years,10 or fewer,4753
,,,≥ 45 and < 55 Years,10 or fewer,4206
,,,≥ 55 and < 65 Years,10 or fewer,4282
,,,65 Years or more,10 or fewer,10444
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,36049
,,Arizona,Less than 18 Years,10 or fewer,3841
,,,≥ 18 and < 25 Years,10 or fewer,2715
,,,≥ 25 and < 35 Years,10 or fewer,4427
,,,≥ 35 and < 45 Years,10 or fewer,4125
,,,≥ 45 and < 55 Years,10 or fewer,3934
,,,≥ 55 and < 65 Years,10 or fewer,4283
,,,65 Years or more,10 or fewer,10518
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,33843
,,Idaho,Less than 18 Years,10 or fewer,4197
,,,≥ 18 and < 25 Years,10 or fewer,2977
,,,≥ 25 and < 35 Years,10 or fewer,4158
,,,≥ 35 and < 45 Years,10 or fewer,3911
,,,≥ 45 and < 55 Years,10 or fewer,3520
,,,≥ 55 and < 65 Years,10 or fewer,3599
,,,65 Years or more,10 or fewer,8846
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,31208
,,Missouri,Less than 18 Years,10 or fewer,2196
,,,≥ 18 and < 25 Years,10 or fewer,2397
,,,≥ 25 and < 35 Years,10 or fewer,3831
,,,≥ 35 and < 45 Years,10 or fewer,3583
,,,≥ 45 and < 55 Years,10 or fewer,3201
,,,≥ 55 and < 65 Years,10 or fewer,3717
,,,65 Years or more,10 or fewer,8101
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,27026
,,Hawaii,Less than 18 Years,10 or fewer,4175
,,,≥ 18 and < 25 Years,10 or fewer,1906
,,,≥ 25 and < 35 Years,10 or fewer,3085
,,,≥ 35 and < 45 Years,10 or fewer,3112
,,,≥ 45 and < 55 Years,10 or fewer,2844
,,,≥ 55 and < 65 Years,10 or fewer,3398
,,,65 Years or more,10 or fewer,7531
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26051
,,Kansas,Less than 18 Years,10 or fewer,2624
,,,≥ 18 and < 25 Years,10 or fewer,2526
,,,≥ 25 and < 35 Years,10 or fewer,3744
,,,≥ 35 and < 45 Years,10 or fewer,3426
,,,≥ 45 and < 55 Years,10 or fewer,2972
,,,≥ 55 and < 65 Years,10 or fewer,3166
,,,65 Years or more,10 or fewer,7704
,,,No value,10 or fewer,10 or fewer
,,,Total,21,26162
,,Maine,Less than 18 Years,10 or fewer,2807
,,,≥ 18 and < 25 Years,10 or fewer,1890
,,,≥ 25 and < 35 Years,10 or fewer,3042
,,,≥ 35 and < 45 Years,10 or fewer,3230
,,,≥ 45 and < 55 Years,10 or fewer,2897
,,,≥ 55 and < 65 Years,10 or fewer,3362
,,,65 Years or more,10 or fewer,8658
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25886
,,Nebraska,Less than 18 Years,10 or fewer,2945
,,,≥ 18 and < 25 Years,10 or fewer,2506
,,,≥ 25 and < 35 Years,10 or fewer,3604
,,,≥ 35 and < 45 Years,10 or fewer,3517
,,,≥ 45 and < 55 Years,10 or fewer,2759
,,,≥ 55 and < 65 Years,10 or fewer,2875
,,,65 Years or more,10 or fewer,6246
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24452
,,Nevada,Less than 18 Years,10 or fewer,3105
,,,≥ 18 and < 25 Years,10 or fewer,1640
,,,≥ 25 and < 35 Years,10 or fewer,2893
,,,≥ 35 and < 45 Years,10 or fewer,2837
,,,≥ 45 and < 55 Years,10 or fewer,2482
,,,≥ 55 and < 65 Years,10 or fewer,2523
,,,65 Years or more,10 or fewer,4129
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19609
,,Rhode Island,Less than 18 Years,10 or fewer,3723
,,,≥ 18 and < 25 Years,10 or fewer,1279
,,,≥ 25 and < 35 Years,10 or fewer,2166
,,,≥ 35 and < 45 Years,10 or fewer,2276
,,,≥ 45 and < 55 Years,10 or fewer,2178
,,,≥ 55 and < 65 Years,10 or fewer,2593
,,,65 Years or more,10 or fewer,5884
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,20099
,,Alabama,Less than 18 Years,10 or fewer,2179
,,,≥ 18 and < 25 Years,10 or fewer,1728
,,,≥ 25 and < 35 Years,10 or fewer,2629
,,,≥ 35 and < 45 Years,10 or fewer,2584
,,,≥ 45 and < 55 Years,10 or fewer,2629
,,,≥ 55 and < 65 Years,10 or fewer,2838
,,,65 Years or more,10 or fewer,5355
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19942
,,Delaware,Less than 18 Years,10 or fewer,3947
,,,≥ 18 and < 25 Years,10 or fewer,1558
,,,≥ 25 and < 35 Years,10 or fewer,2316
,,,≥ 35 and < 45 Years,10 or fewer,2232
,,,≥ 45 and < 55 Years,10 or fewer,1814
,,,≥ 55 and < 65 Years,10 or fewer,2186
,,,65 Years or more,10 or fewer,4377
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18430
,,North Dakota,Less than 18 Years,10 or fewer,1989
,,,≥ 18 and < 25 Years,10 or fewer,1280
,,,≥ 25 and < 35 Years,10 or fewer,2012
,,,≥ 35 and < 45 Years,10 or fewer,1971
,,,≥ 45 and < 55 Years,10 or fewer,1549
,,,≥ 55 and < 65 Years,10 or fewer,1669
,,,65 Years or more,10 or fewer,3651
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,14123
,,Vermont,Less than 18 Years,10 or fewer,1134
,,,≥ 18 and < 25 Years,10 or fewer,799
,,,≥ 25 and < 35 Years,10 or fewer,1257
,,,≥ 35 and < 45 Years,10 or fewer,1262
,,,≥ 45 and < 55 Years,10 or fewer,1151
,,,≥ 55 and < 65 Years,10 or fewer,1507
,,,65 Years or more,10 or fewer,3518
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10628
,,New Hampshire,Less than 18 Years,10 or fewer,1062
,,,≥ 18 and < 25 Years,10 or fewer,693
,,,≥ 25 and < 35 Years,10 or fewer,960
,,,≥ 35 and < 45 Years,10 or fewer,1024
,,,≥ 45 and < 55 Years,10 or fewer,899
,,,≥ 55 and < 65 Years,10 or fewer,1147
,,,65 Years or more,10 or fewer,3262
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9047
,,Montana,Less than 18 Years,10 or fewer,1284
,,,≥ 18 and < 25 Years,10 or fewer,982
,,,≥ 25 and < 35 Years,10 or fewer,1301
,,,≥ 35 and < 45 Years,10 or fewer,1248
,,,≥ 45 and < 55 Years,10 or fewer,1012
,,,≥ 55 and < 65 Years,10 or fewer,1099
,,,65 Years or more,10 or fewer,3005
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9931
,,New Mexico,Less than 18 Years,10 or fewer,750
,,,≥ 18 and < 25 Years,10 or fewer,720
,,,≥ 25 and < 35 Years,10 or fewer,1274
,,,≥ 35 and < 45 Years,10 or fewer,1323
,,,≥ 45 and < 55 Years,10 or fewer,1045
,,,≥ 55 and < 65 Years,10 or fewer,1054
,,,65 Years or more,10 or fewer,2515
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8681
,,Utah,Less than 18 Years,10 or fewer,341
,,,≥ 18 and < 25 Years,10 or fewer,765
,,,≥ 25 and < 35 Years,10 or fewer,1243
,,,≥ 35 and < 45 Years,10 or fewer,1187
,,,≥ 45 and < 55 Years,10 or fewer,1003
,,,≥ 55 and < 65 Years,10 or fewer,847
,,,65 Years or more,10 or fewer,1393
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6779
,,South Dakota,Less than 18 Years,10 or fewer,1345
,,,≥ 18 and < 25 Years,10 or fewer,675
,,,≥ 25 and < 35 Years,10 or fewer,1011
,,,≥ 35 and < 45 Years,10 or fewer,886
,,,≥ 45 and < 55 Years,10 or fewer,745
,,,≥ 55 and < 65 Years,10 or fewer,866
,,,65 Years or more,10 or fewer,2033
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7561
,,Wyoming,Less than 18 Years,10 or fewer,700
,,,≥ 18 and < 25 Years,10 or fewer,552
,,,≥ 25 and < 35 Years,10 or fewer,711
,,,≥ 35 and < 45 Years,10 or fewer,631
,,,≥ 45 and < 55 Years,10 or fewer,578
,,,≥ 55 and < 65 Years,10 or fewer,580
,,,65 Years or more,10 or fewer,1545
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5297
,,District of Columbia,Less than 18 Years,10 or fewer,219
,,,≥ 18 and < 25 Years,10 or fewer,206
,,,≥ 25 and < 35 Years,10 or fewer,535
,,,≥ 35 and < 45 Years,10 or fewer,485
,,,≥ 45 and < 55 Years,10 or fewer,283
,,,≥ 55 and < 65 Years,10 or fewer,246
,,,65 Years or more,10 or fewer,324
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2299
,,Puerto Rico,Less than 18 Years,10 or fewer,66
,,,≥ 18 and < 25 Years,10 or fewer,40
,,,≥ 25 and < 35 Years,10 or fewer,56
,,,≥ 35 and < 45 Years,10 or fewer,40
,,,≥ 45 and < 55 Years,10 or fewer,56
,,,≥ 55 and < 65 Years,10 or fewer,73
,,,65 Years or more,10 or fewer,186
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,517
,,Alaska,Less than 18 Years,10 or fewer,54
,,,≥ 18 and < 25 Years,10 or fewer,21
,,,≥ 25 and < 35 Years,10 or fewer,25
,,,≥ 35 and < 45 Years,10 or fewer,28
,,,≥ 45 and < 55 Years,10 or fewer,31
,,,≥ 55 and < 65 Years,10 or fewer,30
,,,65 Years or more,10 or fewer,72
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,261
,,Virgin Islands,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,15
,,,≥ 55 and < 65 Years,10 or fewer,18
,,,65 Years or more,10 or fewer,46
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,102
,,Armed Forces Africa,Less than 18 Years,10 or fewer,11
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,35
,,Guam,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25
,,None of the above,Less than 18 Years,10 or fewer,8459
,,,≥ 18 and < 25 Years,10 or fewer,6366
,,,≥ 25 and < 35 Years,11,10120
,,,≥ 35 and < 45 Years,10 or fewer,8428
,,,≥ 45 and < 55 Years,10 or fewer,6963
,,,≥ 55 and < 65 Years,10 or fewer,7236
,,,65 Years or more,10 or fewer,11775
,,,No value,10 or fewer,10 or fewer
,,,Total,35,59348
,,Total,Less than 18 Years,284,629893
,,,≥ 18 and < 25 Years,537,389125
,,,≥ 25 and < 35 Years,489,611745
,,,≥ 35 and < 45 Years,327,578879
,,,≥ 45 and < 55 Years,178,510122
,,,≥ 55 and < 65 Years,109,552665
,,,65 Years or more,91,1145384
,,,No value,10 or fewer,25
,,,Total,2015,4417838
,Aug,Florida,Less than 18 Years,11,62168
,,,≥ 18 and < 25 Years,27,29732
,,,≥ 25 and < 35 Years,19,48115
,,,≥ 35 and < 45 Years,20,44825
,,,≥ 45 and < 55 Years,10 or fewer,38861
,,,≥ 55 and < 65 Years,10 or fewer,42285
,,,65 Years or more,10 or fewer,89363
,,,No value,10 or fewer,10 or fewer
,,,Total,91,355349
,,Ohio,Less than 18 Years,25,49147
,,,≥ 18 and < 25 Years,49,35781
,,,≥ 25 and < 35 Years,50,53699
,,,≥ 35 and < 45 Years,43,50436
,,,≥ 45 and < 55 Years,20,45200
,,,≥ 55 and < 65 Years,16,48172
,,,65 Years or more,13,100615
,,,No value,10 or fewer,10 or fewer
,,,Total,216,383053
,,Texas,Less than 18 Years,18,70754
,,,≥ 18 and < 25 Years,43,29963
,,,≥ 25 and < 35 Years,37,46749
,,,≥ 35 and < 45 Years,28,43602
,,,≥ 45 and < 55 Years,13,39233
,,,≥ 55 and < 65 Years,10 or fewer,39317
,,,65 Years or more,10 or fewer,77087
,,,No value,10 or fewer,10 or fewer
,,,Total,151,346706
,,Pennsylvania,Less than 18 Years,10 or fewer,25322
,,,≥ 18 and < 25 Years,11,19390
,,,≥ 25 and < 35 Years,17,31460
,,,≥ 35 and < 45 Years,15,29912
,,,≥ 45 and < 55 Years,10 or fewer,26736
,,,≥ 55 and < 65 Years,10 or fewer,30883
,,,65 Years or more,10 or fewer,67620
,,,No value,10 or fewer,10 or fewer
,,,Total,68,231323
,,North Carolina,Less than 18 Years,11,28361
,,,≥ 18 and < 25 Years,42,20010
,,,≥ 25 and < 35 Years,47,30968
,,,≥ 35 and < 45 Years,24,28781
,,,≥ 45 and < 55 Years,14,26039
,,,≥ 55 and < 65 Years,10 or fewer,28241
,,,65 Years or more,12,58753
,,,No value,10 or fewer,10 or fewer
,,,Total,157,221156
,,New York,Less than 18 Years,10 or fewer,24267
,,,≥ 18 and < 25 Years,11,17743
,,,≥ 25 and < 35 Years,12,29425
,,,≥ 35 and < 45 Years,10 or fewer,27558
,,,≥ 45 and < 55 Years,10 or fewer,23513
,,,≥ 55 and < 65 Years,10 or fewer,27477
,,,65 Years or more,10 or fewer,56901
,,,No value,10 or fewer,10 or fewer
,,,Total,42,206884
,,Virginia,Less than 18 Years,10 or fewer,26793
,,,≥ 18 and < 25 Years,22,18161
,,,≥ 25 and < 35 Years,24,28941
,,,≥ 35 and < 45 Years,11,27607
,,,≥ 45 and < 55 Years,10 or fewer,23445
,,,≥ 55 and < 65 Years,10 or fewer,26020
,,,65 Years or more,10 or fewer,54305
,,,No value,10 or fewer,10 or fewer
,,,Total,72,205272
,,Illinois,Less than 18 Years,10 or fewer,28423
,,,≥ 18 and < 25 Years,14,15108
,,,≥ 25 and < 35 Years,22,23049
,,,≥ 35 and < 45 Years,10 or fewer,21705
,,,≥ 45 and < 55 Years,10 or fewer,19832
,,,≥ 55 and < 65 Years,10 or fewer,21671
,,,65 Years or more,10 or fewer,48554
,,,No value,10 or fewer,10 or fewer
,,,Total,66,178343
,,California,Less than 18 Years,10 or fewer,25758
,,,≥ 18 and < 25 Years,12,15735
,,,≥ 25 and < 35 Years,18,26643
,,,≥ 35 and < 45 Years,16,25126
,,,≥ 45 and < 55 Years,10 or fewer,21951
,,,≥ 55 and < 65 Years,10 or fewer,23402
,,,65 Years or more,10 or fewer,46384
,,,No value,10 or fewer,10 or fewer
,,,Total,70,184999
,,Michigan,Less than 18 Years,15,22949
,,,≥ 18 and < 25 Years,21,16429
,,,≥ 25 and < 35 Years,19,26931
,,,≥ 35 and < 45 Years,21,24429
,,,≥ 45 and < 55 Years,10 or fewer,22652
,,,≥ 55 and < 65 Years,10 or fewer,25010
,,,65 Years or more,10 or fewer,54270
,,,No value,10 or fewer,10 or fewer
,,,Total,89,192672
,,Georgia,Less than 18 Years,10 or fewer,35280
,,,≥ 18 and < 25 Years,30,13120
,,,≥ 25 and < 35 Years,37,20481
,,,≥ 35 and < 45 Years,25,19266
,,,≥ 45 and < 55 Years,18,17561
,,,≥ 55 and < 65 Years,10 or fewer,17999
,,,65 Years or more,10 or fewer,31428
,,,No value,10 or fewer,10 or fewer
,,,Total,131,155137
,,South Carolina,Less than 18 Years,24,22479
,,,≥ 18 and < 25 Years,24,12581
,,,≥ 25 and < 35 Years,20,19388
,,,≥ 35 and < 45 Years,12,19001
,,,≥ 45 and < 55 Years,10 or fewer,17117
,,,≥ 55 and < 65 Years,10 or fewer,18357
,,,65 Years or more,10 or fewer,35956
,,,No value,10 or fewer,10 or fewer
,,,Total,96,144880
,,New Jersey,Less than 18 Years,10 or fewer,17000
,,,≥ 18 and < 25 Years,10 or fewer,9755
,,,≥ 25 and < 35 Years,10 or fewer,16197
,,,≥ 35 and < 45 Years,10 or fewer,15882
,,,≥ 45 and < 55 Years,10 or fewer,13845
,,,≥ 55 and < 65 Years,10 or fewer,15117
,,,65 Years or more,10 or fewer,29812
,,,No value,10 or fewer,10 or fewer
,,,Total,13,117608
,,Colorado,Less than 18 Years,10 or fewer,25345
,,,≥ 18 and < 25 Years,15,9971
,,,≥ 25 and < 35 Years,24,15215
,,,≥ 35 and < 45 Years,10 or fewer,13759
,,,≥ 45 and < 55 Years,10 or fewer,10502
,,,≥ 55 and < 65 Years,10 or fewer,10387
,,,65 Years or more,10 or fewer,21916
,,,No value,10 or fewer,10 or fewer
,,,Total,57,107098
,,Indiana,Less than 18 Years,10 or fewer,15490
,,,≥ 18 and < 25 Years,10 or fewer,8898
,,,≥ 25 and < 35 Years,10 or fewer,13834
,,,≥ 35 and < 45 Years,10 or fewer,12745
,,,≥ 45 and < 55 Years,10 or fewer,11411
,,,≥ 55 and < 65 Years,10 or fewer,11549
,,,65 Years or more,10 or fewer,23498
,,,No value,10 or fewer,10 or fewer
,,,Total,34,97425
,,Connecticut,Less than 18 Years,10 or fewer,12636
,,,≥ 18 and < 25 Years,10 or fewer,7040
,,,≥ 25 and < 35 Years,10 or fewer,11382
,,,≥ 35 and < 45 Years,10 or fewer,11428
,,,≥ 45 and < 55 Years,10 or fewer,10002
,,,≥ 55 and < 65 Years,10 or fewer,12294
,,,65 Years or more,10 or fewer,24786
,,,No value,10 or fewer,10 or fewer
,,,Total,28,89568
,,Massachusetts,Less than 18 Years,10 or fewer,13941
,,,≥ 18 and < 25 Years,10 or fewer,7374
,,,≥ 25 and < 35 Years,10 or fewer,11659
,,,≥ 35 and < 45 Years,10 or fewer,10986
,,,≥ 45 and < 55 Years,10 or fewer,9554
,,,≥ 55 and < 65 Years,10 or fewer,10893
,,,65 Years or more,10 or fewer,23280
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,87687
,,Kentucky,Less than 18 Years,10 or fewer,17193
,,,≥ 18 and < 25 Years,10 or fewer,7251
,,,≥ 25 and < 35 Years,10 or fewer,10850
,,,≥ 35 and < 45 Years,10 or fewer,10597
,,,≥ 45 and < 55 Years,10 or fewer,10168
,,,≥ 55 and < 65 Years,10 or fewer,10425
,,,65 Years or more,10 or fewer,21924
,,,No value,10 or fewer,10 or fewer
,,,Total,24,88408
,,Louisiana,Less than 18 Years,11,15214
,,,≥ 18 and < 25 Years,20,8206
,,,≥ 25 and < 35 Years,14,12380
,,,≥ 35 and < 45 Years,10 or fewer,10888
,,,≥ 45 and < 55 Years,10 or fewer,9287
,,,≥ 55 and < 65 Years,10 or fewer,10022
,,,65 Years or more,10 or fewer,18341
,,,No value,10 or fewer,10 or fewer
,,,Total,62,84338
,,Wisconsin,Less than 18 Years,10 or fewer,12654
,,,≥ 18 and < 25 Years,10 or fewer,6272
,,,≥ 25 and < 35 Years,10 or fewer,9534
,,,≥ 35 and < 45 Years,10 or fewer,9514
,,,≥ 45 and < 55 Years,10 or fewer,8032
,,,≥ 55 and < 65 Years,10 or fewer,9243
,,,65 Years or more,10 or fewer,20292
,,,No value,10 or fewer,10 or fewer
,,,Total,18,75541
,,Minnesota,Less than 18 Years,10 or fewer,10834
,,,≥ 18 and < 25 Years,10 or fewer,6849
,,,≥ 25 and < 35 Years,10 or fewer,10265
,,,≥ 35 and < 45 Years,10 or fewer,10244
,,,≥ 45 and < 55 Years,10 or fewer,8250
,,,≥ 55 and < 65 Years,10 or fewer,9493
,,,65 Years or more,10 or fewer,22185
,,,No value,10 or fewer,10 or fewer
,,,Total,23,78120
,,Mississippi,Less than 18 Years,10 or fewer,14903
,,,≥ 18 and < 25 Years,31,7656
,,,≥ 25 and < 35 Years,26,10674
,,,≥ 35 and < 45 Years,13,10435
,,,≥ 45 and < 55 Years,10 or fewer,9667
,,,≥ 55 and < 65 Years,10 or fewer,10431
,,,65 Years or more,10 or fewer,19770
,,,No value,10 or fewer,10 or fewer
,,,Total,95,83536
,,Maryland,Less than 18 Years,10 or fewer,7825
,,,≥ 18 and < 25 Years,10 or fewer,5828
,,,≥ 25 and < 35 Years,10 or fewer,9323
,,,≥ 35 and < 45 Years,10 or fewer,9275
,,,≥ 45 and < 55 Years,10 or fewer,7527
,,,≥ 55 and < 65 Years,10 or fewer,9356
,,,65 Years or more,10 or fewer,17812
,,,No value,10 or fewer,10 or fewer
,,,Total,23,66953
,,Tennessee,Less than 18 Years,10 or fewer,9700
,,,≥ 18 and < 25 Years,10 or fewer,4246
,,,≥ 25 and < 35 Years,10 or fewer,6188
,,,≥ 35 and < 45 Years,10 or fewer,5905
,,,≥ 45 and < 55 Years,10 or fewer,5688
,,,≥ 55 and < 65 Years,10 or fewer,5848
,,,65 Years or more,10 or fewer,11746
,,,No value,10 or fewer,10 or fewer
,,,Total,19,49321
,,Oregon,Less than 18 Years,10 or fewer,7814
,,,≥ 18 and < 25 Years,10 or fewer,4686
,,,≥ 25 and < 35 Years,10 or fewer,7450
,,,≥ 35 and < 45 Years,10 or fewer,7214
,,,≥ 45 and < 55 Years,10 or fewer,6515
,,,≥ 55 and < 65 Years,10 or fewer,6647
,,,65 Years or more,10 or fewer,16248
,,,No value,10 or fewer,10 or fewer
,,,Total,13,56574
,,Oklahoma,Less than 18 Years,10 or fewer,10154
,,,≥ 18 and < 25 Years,10 or fewer,3776
,,,≥ 25 and < 35 Years,10 or fewer,5712
,,,≥ 35 and < 45 Years,10 or fewer,5811
,,,≥ 45 and < 55 Years,10 or fewer,5029
,,,≥ 55 and < 65 Years,10 or fewer,5265
,,,65 Years or more,10 or fewer,10170
,,,No value,10 or fewer,10 or fewer
,,,Total,28,45917
,,Iowa,Less than 18 Years,10 or fewer,6686
,,,≥ 18 and < 25 Years,10 or fewer,3544
,,,≥ 25 and < 35 Years,10 or fewer,5350
,,,≥ 35 and < 45 Years,10 or fewer,4875
,,,≥ 45 and < 55 Years,10 or fewer,4448
,,,≥ 55 and < 65 Years,10 or fewer,4571
,,,65 Years or more,10 or fewer,10973
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,40447
,,West Virginia,Less than 18 Years,10 or fewer,5602
,,,≥ 18 and < 25 Years,10 or fewer,3472
,,,≥ 25 and < 35 Years,10 or fewer,5085
,,,≥ 35 and < 45 Years,10 or fewer,4879
,,,≥ 45 and < 55 Years,10 or fewer,4958
,,,≥ 55 and < 65 Years,10 or fewer,5512
,,,65 Years or more,10 or fewer,12324
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,41832
,,Arkansas,Less than 18 Years,10 or fewer,9810
,,,≥ 18 and < 25 Years,10 or fewer,2930
,,,≥ 25 and < 35 Years,10 or fewer,4551
,,,≥ 35 and < 45 Years,10 or fewer,4321
,,,≥ 45 and < 55 Years,10 or fewer,3959
,,,≥ 55 and < 65 Years,10 or fewer,3959
,,,65 Years or more,10 or fewer,7848
,,,No value,10 or fewer,10 or fewer
,,,Total,15,37378
,,Washington,Less than 18 Years,10 or fewer,4357
,,,≥ 18 and < 25 Years,10 or fewer,2714
,,,≥ 25 and < 35 Years,10 or fewer,4749
,,,≥ 35 and < 45 Years,10 or fewer,4762
,,,≥ 45 and < 55 Years,10 or fewer,4121
,,,≥ 55 and < 65 Years,10 or fewer,4408
,,,65 Years or more,10 or fewer,10319
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,35430
,,Arizona,Less than 18 Years,10 or fewer,4479
,,,≥ 18 and < 25 Years,10 or fewer,2674
,,,≥ 25 and < 35 Years,10 or fewer,4339
,,,≥ 35 and < 45 Years,10 or fewer,4121
,,,≥ 45 and < 55 Years,10 or fewer,3907
,,,≥ 55 and < 65 Years,10 or fewer,4357
,,,65 Years or more,10 or fewer,10324
,,,No value,10 or fewer,10 or fewer
,,,Total,11,34202
,,Idaho,Less than 18 Years,10 or fewer,4453
,,,≥ 18 and < 25 Years,10 or fewer,2942
,,,≥ 25 and < 35 Years,10 or fewer,4017
,,,≥ 35 and < 45 Years,10 or fewer,3832
,,,≥ 45 and < 55 Years,10 or fewer,3474
,,,≥ 55 and < 65 Years,10 or fewer,3457
,,,65 Years or more,10 or fewer,8715
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,30890
,,Missouri,Less than 18 Years,10 or fewer,2237
,,,≥ 18 and < 25 Years,10 or fewer,2514
,,,≥ 25 and < 35 Years,10 or fewer,3761
,,,≥ 35 and < 45 Years,10 or fewer,3582
,,,≥ 45 and < 55 Years,10 or fewer,3207
,,,≥ 55 and < 65 Years,10 or fewer,3537
,,,65 Years or more,10 or fewer,8202
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,27040
,,Hawaii,Less than 18 Years,10 or fewer,4560
,,,≥ 18 and < 25 Years,10 or fewer,1915
,,,≥ 25 and < 35 Years,10 or fewer,2919
,,,≥ 35 and < 45 Years,10 or fewer,3060
,,,≥ 45 and < 55 Years,10 or fewer,2761
,,,≥ 55 and < 65 Years,10 or fewer,3334
,,,65 Years or more,10 or fewer,7283
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25832
,,Kansas,Less than 18 Years,10 or fewer,2915
,,,≥ 18 and < 25 Years,10 or fewer,2323
,,,≥ 25 and < 35 Years,10 or fewer,3543
,,,≥ 35 and < 45 Years,10 or fewer,3598
,,,≥ 45 and < 55 Years,10 or fewer,2962
,,,≥ 55 and < 65 Years,10 or fewer,3149
,,,65 Years or more,10 or fewer,7504
,,,No value,10 or fewer,10 or fewer
,,,Total,11,25994
,,Maine,Less than 18 Years,10 or fewer,2668
,,,≥ 18 and < 25 Years,10 or fewer,1840
,,,≥ 25 and < 35 Years,10 or fewer,2873
,,,≥ 35 and < 45 Years,10 or fewer,3119
