Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775290,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States WA_WY,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"OUTAGAMIE, WI",1.41%,2.11%,5019
,"SNOHOMISH, WA",0.79%,1.40%,7869
,"MASON, WA",-,-,94
,"MERCER, WV",0.59%,1.61%,2049
,"DUNN, WI",-,-,1143
,"CLARK, WI",-,-,225
,"FLORENCE, WI",-,-,97
,"HANCOCK, WV",-,3.26%,337
,"BENTON, WA",-,-,218
,"HAMPSHIRE, WV",-,-,517
,"JOHNSON, WY",-,-,27
,"WALLA WALLA, WA",-,-,57
,"PARK, WY",-,2.10%,524
,"NATRONA, WY",-,-,234
,"PUTNAM, WV",-,1.65%,787
,"SUMMERS, WV",-,-,69
,"FREMONT, WY",-,-,116
,"UINTA, WY",-,-,263
,"CONVERSE, WY",-,-,44
,"PORTAGE, WI",-,3.13%,447
,"SUBLETTE, WY",-,-,38
,"WASHAKIE, WY",-,-,35
,"SHERIDAN, WY",-,-,109
,"CLARK, WA",1.44%,2.19%,11324
,"WHITMAN, WA",-,-,152
,"PRICE, WI",-,-,94
,"HOT SPRINGS, WY",-,-,18
,"LINCOLN, WI",-,-,102
,"BIG HORN, WY",-,-,106
,"CROOK, WY",-,-,93
,"JEFFERSON, WA",-,-,29
,"KLICKITAT, WA",2.53%,3.23%,434
,"GARFIELD, WA",-,-,10 or fewer
,"THURSTON, WA",-,-,632
,"WYOMING, WV",-,-,135
,"KITSAP, WA",-,-,536
,"SAN JUAN, WA",-,-,68
,"KANAWHA, WV",0.95%,2.01%,1691
,"SKAMANIA, WA",-,-,204
,"MONROE, WV",-,-,128
,"BOONE, WV",-,-,124
,"MARATHON, WI",-,-,692
,"COLUMBIA, WA",-,-,10 or fewer
,"PEND OREILLE, WA",-,-,10 or fewer
,"TETON, WY",-,-,114
,None of the above,0.58%,0.94%,19548
,Total,1.19%,1.70%,400895
≥ 25 and < 35 Years,"CLAY, WV",4.58%,6.11%,393
,"DODDRIDGE, WV",5.51%,6.89%,363
,"TYLER, WV",3.88%,5.71%,438
,"WETZEL, WV",4.01%,6.06%,1172
,"BRAXTON, WV",3.91%,4.91%,896
,"PLEASANTS, WV",7.27%,8.79%,330
,"LEWIS, WV",5.42%,6.45%,1162
,"WIRT, WV",-,4.71%,276
,"HARRISON, WV",3.41%,4.93%,5716
,"UPSHUR, WV",2.40%,3.14%,1876
,"WOOD, WV",2.81%,4.78%,6259
,"MENOMINEE, WI",6.57%,8.06%,335
,"RITCHIE, WV",2.97%,5.57%,539
,"POCAHONTAS, WV",-,-,192
,"NICHOLAS, WV",2.99%,5.18%,1273
,"TAYLOR, WV",2.54%,5.31%,904
,"BARBOUR, WV",3.52%,4.65%,795
,"MARSHALL, WV",3.17%,5.40%,2239
,"BROOKE, WV",4.42%,7.61%,565
,"WAUSHARA, WI",2.20%,3.14%,636
,"ROANE, WV",-,5.69%,211
,"MINERAL, WV",2.98%,4.33%,1478
,"MARQUETTE, WI",-,2.78%,467
,"CALHOUN, WV",-,7.10%,183
,"JACKSON, WV",2.63%,4.94%,1864
,"MARION, WV",2.48%,3.97%,4882
,"SAWYER, WI",3.22%,4.03%,745
,"WASHBURN, WI",2.23%,3.09%,582
,"GILMER, WV",-,5.26%,228
,"WEBSTER, WV",-,4.01%,324
,"GRAYS HARBOR, WA",-,-,141
,"ADAMS, WI",3.28%,4.43%,609
,"BAYFIELD, WI",-,2.39%,627
,"SHEBOYGAN, WI",2.39%,3.24%,10258
,"ROCK, WI",2.47%,3.69%,10654
,"WAHKIAKUM, WA",-,-,139
,"RUSK, WI",-,-,379
