Session Title,Number of ED Encounters and Percent with Self-Harm Dx by State of Residence (U.S.) and Age at Time of Visit Range,,,,
Session ID,2758643,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 8/27/2025 (Based On Arrival Date),,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,9/19/2025,,,,
,,,,,
,,,,,
,,,Measures,Number of ED Encounters,Percent with Self-Harm Dx (%)
State of Residence (U.S.),Age at Time of Visit,Year,Month,,
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,293411,0.205%
,,,Feb,267484,0.196%
,,,Mar,313392,0.185%
,,,Apr,308522,0.204%
,,,May,326314,0.173%
,,,Jun,307789,0.161%
,,,Jul,311424,0.165%
,,,Aug,327756,0.173%
,,,Sep,324166,0.173%
,,,Oct,326417,0.151%
,,,Nov,322790,0.154%
,,,Dec,341845,0.13%
,,2024,Jan,333417,0.154%
,,,Feb,318825,0.141%
,,,Mar,322573,0.152%
,,,Apr,327036,0.179%
,,,May,339440,0.162%
,,,Jun,325638,0.147%
,,,Jul,337322,0.136%
,,,Aug,347071,0.139%
,,,Sep,344690,0.163%
,,,Oct,404319,0.153%
,,,Nov,395965,0.142%
,,,Dec,424255,0.122%
,,2025,Jan,420835,0.128%
,,,Feb,378512,0.152%
,,,Mar,417465,0.142%
,,,Apr,409784,0.172%
,,,May,421627,0.168%
,,,Jun,398492,0.139%
,,,Jul,409496,0.152%
,,,Aug 1 – Aug 27,372360,0.151%
Pennsylvania,Less than 10 Years,2023,Jan,19140,-
,,,Feb,20167,-
,,,Mar,22416,-
,,,Apr,20144,-
,,,May,21146,-
,,,Jun,17461,-
,,,Jul,16803,-
,,,Aug,15816,-
,,,Sep,17884,-
,,,Oct,20313,-
,,,Nov,23883,-
,,,Dec,26760,-
,,2024,Jan,19754,-
,,,Feb,21170,-
,,,Mar,22640,-
,,,Apr,20633,-
,,,May,20335,-
,,,Jun,17220,-
,,,Jul,15701,-
,,,Aug,15621,-
,,,Sep,18445,-
,,,Oct,20466,-
,,,Nov,21247,-
,,,Dec,25218,-
,,2025,Jan,22868,-
,,,Feb,19919,-
,,,Mar,21034,-
,,,Apr,19551,-
,,,May,19218,-
,,,Jun,16850,-
,,,Jul,16119,-
,,,Aug 1 – Aug 27,14006,-
,≥ 10 and < 15 Years,2023,Jan,6234,0.77%
,,,Feb,6228,0.482%
,,,Mar,7261,0.578%
,,,Apr,6823,0.601%
,,,May,7599,0.487%
,,,Jun,5359,0.467%
,,,Jul,5295,0.491%
,,,Aug,5223,0.498%
,,,Sep,6758,0.34%
,,,Oct,7228,0.429%
,,,Nov,5972,0.469%
,,,Dec,6726,0.416%
,,2024,Jan,6251,0.496%
,,,Feb,7141,0.42%
,,,Mar,7322,0.355%
,,,Apr,7196,0.347%
,,,May,7451,0.376%
,,,Jun,5682,0.405%
,,,Jul,5365,0.485%
,,,Aug,5254,0.495%
,,,Sep,7572,0.462%
,,,Oct,7999,0.413%
,,,Nov,6593,0.379%
,,,Dec,6283,0.573%
,,2025,Jan,6644,0.391%
,,,Feb,6240,0.272%
,,,Mar,7225,0.415%
,,,Apr,6899,0.449%
,,,May,7284,0.508%
,,,Jun,5335,0.45%
,,,Jul,5137,0.545%
,,,Aug 1 – Aug 27,4565,0.35%
,≥ 15 and < 20 Years,2023,Jan,9698,0.856%
,,,Feb,9426,0.881%
,,,Mar,10196,0.843%
,,,Apr,9898,0.727%
,,,May,10202,0.588%
,,,Jun,8863,0.632%
,,,Jul,9332,0.429%
,,,Aug,9510,0.526%
,,,Sep,11023,0.435%
,,,Oct,11019,0.635%
,,,Nov,9945,0.674%
,,,Dec,10053,0.617%
,,2024,Jan,9967,0.763%
,,,Feb,9887,0.566%
,,,Mar,10303,0.621%
,,,Apr,10554,0.587%
,,,May,10637,0.658%
,,,Jun,9402,0.649%
,,,Jul,9616,0.551%
,,,Aug,9520,0.672%
,,,Sep,11257,0.666%
,,,Oct,11409,0.561%
,,,Nov,10347,0.522%
,,,Dec,10349,0.531%
,,2025,Jan,10286,0.651%
,,,Feb,9396,0.5%
,,,Mar,10609,0.575%
,,,Apr,10197,0.51%
,,,May,10122,0.603%
,,,Jun,9139,0.613%
,,,Jul,9758,0.389%
,,,Aug 1 – Aug 27,8546,0.503%
,≥ 20 and < 30 Years,2023,Jan,27289,0.176%
,,,Feb,25105,0.251%
,,,Mar,28298,0.194%
,,,Apr,26762,0.191%
,,,May,28263,0.234%
,,,Jun,27948,0.165%
,,,Jul,29394,0.191%
,,,Aug,29378,0.174%
,,,Sep,27546,0.2%
,,,Oct,28104,0.217%
,,,Nov,27021,0.148%
,,,Dec,28377,0.148%
,,2024,Jan,27705,0.224%
,,,Feb,26736,0.191%
,,,Mar,27979,0.175%
,,,Apr,27852,0.165%
,,,May,29347,0.228%
,,,Jun,28460,0.183%
,,,Jul,30159,0.172%
,,,Aug,29194,0.185%
,,,Sep,28414,0.179%
,,,Oct,29033,0.21%
,,,Nov,27743,0.209%
,,,Dec,29686,0.152%
,,2025,Jan,29474,0.19%
,,,Feb,26399,0.159%
,,,Mar,29010,0.169%
,,,Apr,28758,0.191%
,,,May,30692,0.241%
,,,Jun,29913,0.144%
,,,Jul,31874,0.207%
,,,Aug 1 – Aug 27,27611,0.188%
,≥ 30 and < 50 Years,2023,Jan,53472,0.11%
,,,Feb,48533,0.117%
,,,Mar,54456,0.107%
,,,Apr,51818,0.137%
,,,May,55307,0.136%
,,,Jun,54246,0.14%
,,,Jul,58305,0.123%
,,,Aug,57589,0.141%
,,,Sep,54669,0.124%
,,,Oct,55635,0.095%
,,,Nov,52645,0.103%
,,,Dec,56476,0.149%
,,2024,Jan,55490,0.112%
,,,Feb,53372,0.122%
,,,Mar,57054,0.103%
,,,Apr,55885,0.149%
,,,May,58505,0.123%
,,,Jun,57518,0.129%
,,,Jul,60890,0.102%
,,,Aug,59880,0.109%
,,,Sep,57996,0.122%
,,,Oct,59304,0.138%
,,,Nov,55953,0.116%
,,,Dec,58224,0.084%
,,2025,Jan,59176,0.118%
,,,Feb,53490,0.122%
,,,Mar,60520,0.117%
,,,Apr,60000,0.103%
,,,May,63904,0.111%
,,,Jun,63308,0.13%
,,,Jul,67191,0.104%
,,,Aug 1 – Aug 27,58853,0.105%
,≥ 50 and < 65 Years,2023,Jan,40812,0.093%
,,,Feb,36971,0.105%
,,,Mar,41289,0.068%
,,,Apr,39668,0.101%
,,,May,42530,0.071%
,,,Jun,41861,0.086%
,,,Jul,43946,0.091%
,,,Aug,44131,0.07%
,,,Sep,41125,0.095%
,,,Oct,42087,0.095%
,,,Nov,40115,0.097%
,,,Dec,42952,0.084%
,,2024,Jan,42493,0.085%
,,,Feb,39982,0.085%
,,,Mar,41910,0.084%
,,,Apr,41763,0.093%
,,,May,43830,0.071%
,,,Jun,42430,0.066%
,,,Jul,45073,0.078%
,,,Aug,44235,0.086%
,,,Sep,42421,0.097%
,,,Oct,43024,0.095%
,,,Nov,40490,0.074%
,,,Dec,43123,0.081%
,,2025,Jan,44183,0.07%
,,,Feb,41166,0.075%
,,,Mar,44953,0.093%
,,,Apr,43707,0.078%
,,,May,46457,0.118%
,,,Jun,46802,0.077%
,,,Jul,49034,0.09%
,,,Aug 1 – Aug 27,42435,0.097%
,65 Years or more,2023,Jan,59893,0.018%
,,,Feb,53769,0.024%
,,,Mar,60068,0.037%
,,,Apr,58734,0.032%
,,,May,61526,0.026%
,,,Jun,60879,0.025%
,,,Jul,63312,0.024%
,,,Aug,64166,0.02%
,,,Sep,62175,-
,,,Oct,63815,0.022%
,,,Nov,62505,0.029%
,,,Dec,68300,0.029%
,,2024,Jan,64682,0.023%
,,,Feb,60399,0.026%
,,,Mar,64374,0.025%
,,,Apr,63732,0.02%
,,,May,67894,0.028%
,,,Jun,65798,0.027%
,,,Jul,68588,0.034%
,,,Aug,67625,0.021%
,,,Sep,65076,0.028%
,,,Oct,67407,0.031%
,,,Nov,63634,-
,,,Dec,71077,0.037%
,,2025,Jan,71419,0.035%
,,,Feb,66348,0.033%
,,,Mar,71857,0.031%
,,,Apr,69723,0.022%
,,,May,72455,0.023%
,,,Jun,73078,0.019%
,,,Jul,75532,0.037%
,,,Aug 1 – Aug 27,66327,0.029%
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,216540,0.133%
,,,Feb,200201,0.142%
,,,Mar,223986,0.13%
,,,Apr,213848,0.137%
,,,May,226573,0.126%
,,,Jun,216617,0.117%
,,,Jul,226387,0.11%
,,,Aug,225813,0.112%
,,,Sep,221180,0.109%
,,,Oct,228201,0.118%
,,,Nov,222086,0.111%
,,,Dec,239644,0.114%
,,2024,Jan,226342,0.125%
,,,Feb,218687,0.115%
,,,Mar,231582,0.108%
,,,Apr,227615,0.118%
,,,May,238000,0.121%
,,,Jun,226510,0.113%
,,,Jul,235394,0.107%
,,,Aug,231329,0.113%
,,,Sep,231181,0.126%
,,,Oct,238642,0.127%
,,,Nov,226007,0.107%
,,,Dec,243960,0.101%
,,2025,Jan,244050,0.113%
,,,Feb,222958,0.101%
,,,Mar,245208,0.113%
,,,Apr,238835,0.104%
,,,May,250132,0.126%
,,,Jun,244425,0.105%
,,,Jul,254645,0.108%
,,,Aug 1 – Aug 27,222343,0.105%
North Carolina,Less than 10 Years,2023,Jan,19520,-
,,,Feb,20506,-
,,,Mar,23646,-
,,,Apr,21164,-
,,,May,22178,-
,,,Jun,18539,-
,,,Jul,16947,-
,,,Aug,16890,-
,,,Sep,20371,-
,,,Oct,23019,-
,,,Nov,27280,-
,,,Dec,32759,-
,,2024,Jan,20935,-
,,,Feb,22060,-
,,,Mar,23430,-
,,,Apr,20790,-
,,,May,21714,-
,,,Jun,18243,-
,,,Jul,16947,-
,,,Aug,17555,-
,,,Sep,21219,-
,,,Oct,22194,-
,,,Nov,23603,-
,,,Dec,28252,-
,,2025,Jan,26578,-
,,,Feb,22852,-
,,,Mar,22006,-
,,,Apr,19919,-
,,,May,20524,-
,,,Jun,18114,-
,,,Jul,16760,-
,,,Aug 1 – Aug 27,15320,-
,≥ 10 and < 15 Years,2023,Jan,5950,1%
,,,Feb,6230,0.915%
,,,Mar,7487,0.721%
,,,Apr,6391,0.563%
,,,May,7365,0.828%
,,,Jun,5103,0.49%
,,,Jul,4838,0.455%
,,,Aug,5044,0.436%
,,,Sep,6900,0.333%
,,,Oct,7242,0.497%
,,,Nov,6806,0.514%
,,,Dec,8315,0.421%
,,2024,Jan,6314,0.586%
,,,Feb,7141,0.588%
,,,Mar,6954,0.489%
,,,Apr,7044,0.454%
,,,May,7370,0.516%
,,,Jun,5490,0.71%
,,,Jul,5066,0.533%
,,,Aug,5502,0.473%
,,,Sep,7512,0.426%
,,,Oct,8343,0.467%
,,,Nov,7371,0.583%
,,,Dec,7084,0.494%
,,2025,Jan,6935,0.548%
,,,Feb,6830,0.512%
,,,Mar,7252,0.758%
,,,Apr,6905,0.652%
,,,May,6887,0.653%
,,,Jun,5093,0.884%
,,,Jul,4892,0.45%
,,,Aug 1 – Aug 27,4844,0.599%
,≥ 15 and < 20 Years,2023,Jan,9281,0.894%
,,,Feb,8882,0.732%
,,,Mar,9747,0.903%
,,,Apr,9023,0.842%
,,,May,9670,0.745%
,,,Jun,8397,0.667%
,,,Jul,8918,0.527%
,,,Aug,9324,0.568%
,,,Sep,10631,0.555%
,,,Oct,10744,0.633%
,,,Nov,9863,0.659%
,,,Dec,10303,0.738%
,,2024,Jan,9662,0.631%
,,,Feb,9752,0.851%
,,,Mar,10041,0.677%
,,,Apr,10211,0.823%
,,,May,10989,0.664%
,,,Jun,9763,0.799%
,,,Jul,9897,0.849%
,,,Aug,10587,0.586%
,,,Sep,11727,0.767%
,,,Oct,11954,0.745%
,,,Nov,11146,0.79%
,,,Dec,10920,0.586%
,,2025,Jan,11144,0.736%
,,,Feb,10143,0.67%
,,,Mar,10862,0.626%
,,,Apr,10743,0.717%
,,,May,10628,0.884%
,,,Jun,9492,0.748%
,,,Jul,9817,0.805%
,,,Aug 1 – Aug 27,8780,0.569%
,≥ 20 and < 30 Years,2023,Jan,25144,0.211%
,,,Feb,22824,0.307%
,,,Mar,25479,0.263%
,,,Apr,25217,0.266%
,,,May,26108,0.241%
,,,Jun,25883,0.247%
,,,Jul,27289,0.271%
,,,Aug,27168,0.239%
,,,Sep,26308,0.213%
,,,Oct,26277,0.16%
,,,Nov,26279,0.209%
,,,Dec,28244,0.181%
,,2024,Jan,26843,0.261%
,,,Feb,25282,0.277%
,,,Mar,26593,0.252%
,,,Apr,26254,0.267%
,,,May,29231,0.209%
,,,Jun,28692,0.213%
,,,Jul,29830,0.215%
,,,Aug,29545,0.213%
,,,Sep,29017,0.248%
,,,Oct,29531,0.207%
,,,Nov,28349,0.31%
,,,Dec,30125,0.176%
,,2025,Jan,31142,0.193%
,,,Feb,27076,0.211%
,,,Mar,29206,0.257%
,,,Apr,28965,0.193%
,,,May,30430,0.214%
,,,Jun,30028,0.23%
,,,Jul,31448,0.254%
,,,Aug 1 – Aug 27,27298,0.22%
,≥ 30 and < 50 Years,2023,Jan,47753,0.149%
,,,Feb,42947,0.172%
,,,Mar,47957,0.136%
,,,Apr,46580,0.152%
,,,May,49459,0.142%
,,,Jun,48604,0.167%
,,,Jul,51358,0.16%
,,,Aug,51788,0.164%
,,,Sep,49934,0.172%
,,,Oct,50278,0.165%
,,,Nov,48748,0.158%
,,,Dec,54845,0.117%
,,2024,Jan,52387,0.172%
,,,Feb,48462,0.147%
,,,Mar,50985,0.157%
,,,Apr,50441,0.151%
,,,May,56008,0.15%
,,,Jun,54571,0.145%
,,,Jul,58384,0.139%
,,,Aug,57750,0.165%
,,,Sep,56261,0.133%
,,,Oct,55893,0.15%
,,,Nov,54247,0.17%
,,,Dec,57102,0.14%
,,2025,Jan,59052,0.122%
,,,Feb,52637,0.125%
,,,Mar,56737,0.139%
,,,Apr,56055,0.152%
,,,May,59153,0.145%
,,,Jun,59009,0.13%
,,,Jul,62349,0.186%
,,,Aug 1 – Aug 27,53432,0.138%
,≥ 50 and < 65 Years,2023,Jan,34199,0.137%
,,,Feb,30522,0.121%
,,,Mar,34090,0.129%
,,,Apr,33381,0.084%
,,,May,35344,0.122%
,,,Jun,35101,0.111%
,,,Jul,36772,0.131%
,,,Aug,36869,0.141%
,,,Sep,35521,0.101%
,,,Oct,35684,0.106%
,,,Nov,34374,0.108%
,,,Dec,38284,0.102%
,,2024,Jan,37171,0.097%
,,,Feb,34364,0.093%
,,,Mar,36572,0.093%
,,,Apr,36079,0.125%
,,,May,40075,0.077%
,,,Jun,39762,0.108%
,,,Jul,41342,0.077%
,,,Aug,41567,0.103%
,,,Sep,39254,0.102%
,,,Oct,39486,0.109%
,,,Nov,37775,0.124%
,,,Dec,40150,0.075%
,,2025,Jan,41971,0.069%
,,,Feb,38658,0.07%
,,,Mar,40833,0.11%
,,,Apr,40092,0.095%
,,,May,41679,0.115%
,,,Jun,41699,0.091%
,,,Jul,43821,0.121%
,,,Aug 1 – Aug 27,37773,0.098%
,65 Years or more,2023,Jan,46148,0.03%
,,,Feb,40480,0.027%
,,,Mar,45679,0.024%
,,,Apr,44620,0.031%
,,,May,46597,0.028%
,,,Jun,47172,0.045%
,,,Jul,48820,0.035%
,,,Aug,49171,0.026%
,,,Sep,48205,0.044%
,,,Oct,49461,0.024%
,,,Nov,48364,0.027%
,,,Dec,53849,0.028%
,,2024,Jan,51557,0.035%
,,,Feb,48037,-
,,,Mar,50761,0.035%
,,,Apr,50667,-
,,,May,55754,0.029%
,,,Jun,54819,0.022%
,,,Jul,57550,0.038%
,,,Aug,58732,0.024%
,,,Sep,55987,-
,,,Oct,57062,0.025%
,,,Nov,54072,0.031%
,,,Dec,59719,-
,,2025,Jan,60146,0.022%
,,,Feb,55982,0.027%
,,,Mar,61052,0.031%
,,,Apr,58669,0.029%
,,,May,60712,0.041%
,,,Jun,59817,0.043%
,,,Jul,62233,0.042%
,,,Aug 1 – Aug 27,54395,0.031%
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,187997,0.174%
,,,Feb,172393,0.183%
,,,Mar,194086,0.17%
,,,Apr,186379,0.157%
,,,May,196723,0.164%
,,,Jun,188803,0.151%
,,,Jul,194942,0.149%
,,,Aug,196255,0.148%
,,,Sep,197871,0.142%
,,,Oct,202706,0.138%
,,,Nov,201714,0.14%
,,,Dec,226600,0.124%
,,2024,Jan,204870,0.153%
,,,Feb,195098,0.157%
,,,Mar,205337,0.147%
,,,Apr,201486,0.158%
,,,May,221141,0.137%
,,,Jun,211340,0.148%
,,,Jul,219018,0.142%
,,,Aug,221241,0.137%
,,,Sep,220978,0.144%
,,,Oct,224463,0.148%
,,,Nov,216563,0.174%
,,,Dec,233352,0.116%
,,2025,Jan,236968,0.124%
,,,Feb,214178,0.125%
,,,Mar,227948,0.15%
,,,Apr,221348,0.144%
,,,May,230013,0.158%
,,,Jun,223252,0.146%
,,,Jul,231320,0.163%
,,,Aug 1 – Aug 27,201842,0.132%
New York,Less than 10 Years,2023,Jan,15648,-
,,,Feb,16364,-
,,,Mar,17973,-
,,,Apr,16843,-
,,,May,17842,-
,,,Jun,15927,-
,,,Jul,15077,-
,,,Aug,13603,-
,,,Sep,14766,-
,,,Oct,16923,-
,,,Nov,19300,-
,,,Dec,23672,-
,,2024,Jan,17519,-
,,,Feb,16715,-
,,,Mar,18455,-
,,,Apr,16976,-
,,,May,17427,-
,,,Jun,16059,-
,,,Jul,15469,-
,,,Aug,14653,-
,,,Sep,16323,-
,,,Oct,17612,-
,,,Nov,19284,-
,,,Dec,23038,-
,,2025,Jan,21270,-
,,,Feb,17056,-
,,,Mar,19072,-
,,,Apr,18079,-
,,,May,17649,-
,,,Jun,16879,-
,,,Jul,16354,-
,,,Aug 1 – Aug 27,13156,-
,≥ 10 and < 15 Years,2023,Jan,5195,0.366%
,,,Feb,4917,0.732%
,,,Mar,6023,0.415%
,,,Apr,5491,0.492%
,,,May,6582,0.198%
,,,Jun,5229,0.249%
,,,Jul,5121,0.293%
,,,Aug,4505,0.289%
,,,Sep,5737,0.331%
,,,Oct,6015,0.266%
,,,Nov,5341,0.318%
,,,Dec,6143,0.358%
,,2024,Jan,5737,0.471%
,,,Feb,5350,0.449%
,,,Mar,6039,0.414%
,,,Apr,5760,0.365%
,,,May,6618,0.408%
,,,Jun,5686,0.51%
,,,Jul,5410,0.296%
,,,Aug,5061,0.336%
,,,Sep,6543,0.29%
,,,Oct,6882,0.203%
,,,Nov,6054,0.297%
,,,Dec,5985,0.418%
,,2025,Jan,6348,0.252%
,,,Feb,5473,0.457%
,,,Mar,6723,0.357%
,,,Apr,6198,0.355%
,,,May,6991,0.458%
,,,Jun,6001,0.483%
,,,Jul,5642,0.479%
,,,Aug 1 – Aug 27,4506,0.377%
,≥ 15 and < 20 Years,2023,Jan,8155,0.515%
,,,Feb,7740,0.504%
,,,Mar,8794,0.5%
,,,Apr,8675,0.438%
,,,May,8998,0.467%
,,,Jun,7822,0.307%
,,,Jul,8499,0.294%
,,,Aug,8386,0.441%
,,,Sep,9894,0.364%
,,,Oct,10162,0.423%
,,,Nov,8821,0.487%
,,,Dec,8947,0.458%
,,2024,Jan,8728,0.527%
,,,Feb,8456,0.378%
,,,Mar,9061,0.585%
,,,Apr,9332,0.568%
,,,May,9517,0.41%
,,,Jun,8321,0.409%
,,,Jul,8791,0.421%
,,,Aug,8855,0.418%
,,,Sep,10453,0.517%
,,,Oct,10851,0.461%
,,,Nov,10122,0.435%
,,,Dec,9669,0.372%
,,2025,Jan,9710,0.433%
,,,Feb,8790,0.592%
,,,Mar,10037,0.638%
,,,Apr,9905,0.464%
,,,May,10255,0.546%
,,,Jun,9012,0.51%
,,,Jul,9617,0.447%
,,,Aug 1 – Aug 27,8017,0.536%
,≥ 20 and < 30 Years,2023,Jan,23799,0.168%
,,,Feb,21877,0.197%
,,,Mar,25352,0.17%
,,,Apr,24689,0.194%
,,,May,25973,0.169%
,,,Jun,25599,0.152%
,,,Jul,27106,0.133%
,,,Aug,26442,0.178%
,,,Sep,25538,0.129%
,,,Oct,25921,0.189%
,,,Nov,24635,0.166%
,,,Dec,26062,0.142%
,,2024,Jan,25230,0.182%
,,,Feb,23868,0.18%
,,,Mar,25490,0.153%
,,,Apr,25359,0.201%
,,,May,26526,0.166%
,,,Jun,26231,0.172%
,,,Jul,27569,0.152%
,,,Aug,27146,0.166%
,,,Sep,26403,0.155%
,,,Oct,26595,0.158%
,,,Nov,26229,0.187%
,,,Dec,27131,0.155%
,,2025,Jan,27847,0.176%
,,,Feb,24475,0.143%
,,,Mar,27250,0.202%
,,,Apr,27452,0.2%
,,,May,27720,0.195%
,,,Jun,27614,0.196%
,,,Jul,29206,0.178%
,,,Aug 1 – Aug 27,25293,0.178%
,≥ 30 and < 50 Years,2023,Jan,45008,0.124%
,,,Feb,41386,0.15%
,,,Mar,47025,0.13%
,,,Apr,45996,0.133%
,,,May,49762,0.115%
,,,Jun,49593,0.117%
,,,Jul,52261,0.124%
,,,Aug,51174,0.117%
,,,Sep,48804,0.107%
,,,Oct,49688,0.109%
,,,Nov,47040,0.125%
,,,Dec,50760,0.108%
,,2024,Jan,49509,0.145%
,,,Feb,46451,0.073%
,,,Mar,50072,0.084%
,,,Apr,50057,0.12%
,,,May,52018,0.113%
,,,Jun,51626,0.099%
,,,Jul,54889,0.097%
,,,Aug,54407,0.097%
,,,Sep,51699,0.103%
,,,Oct,52490,0.084%
,,,Nov,51500,0.101%
,,,Dec,53383,0.094%
,,2025,Jan,54953,0.096%
,,,Feb,49920,0.076%
,,,Mar,55839,0.084%
,,,Apr,55527,0.095%
,,,May,57211,0.115%
,,,Jun,57047,0.112%
,,,Jul,60412,0.109%
,,,Aug 1 – Aug 27,51858,0.093%
,≥ 50 and < 65 Years,2023,Jan,33839,0.086%
,,,Feb,29684,0.064%
,,,Mar,33839,0.05%
,,,Apr,34089,0.085%
,,,May,36491,0.069%
,,,Jun,36540,0.079%
,,,Jul,38462,0.083%
,,,Aug,37926,0.095%
,,,Sep,35500,0.059%
,,,Oct,35817,0.064%
,,,Nov,34413,0.07%
,,,Dec,37368,0.064%
,,2024,Jan,35652,0.045%
,,,Feb,33906,0.062%
,,,Mar,35961,0.095%
,,,Apr,35892,0.067%
,,,May,37815,0.063%
,,,Jun,37183,0.097%
,,,Jul,39880,0.08%
,,,Aug,39047,0.072%
,,,Sep,37192,0.056%
,,,Oct,37491,0.045%
,,,Nov,36706,0.054%
,,,Dec,39006,0.082%
,,2025,Jan,40203,0.06%
,,,Feb,36532,0.052%
,,,Mar,40400,0.059%
,,,Apr,39982,0.068%
,,,May,41840,0.093%
,,,Jun,41646,0.094%
,,,Jul,43846,0.073%
,,,Aug 1 – Aug 27,37592,0.067%
,65 Years or more,2023,Jan,45701,-
,,,Feb,40396,-
,,,Mar,45934,-
,,,Apr,46149,-
,,,May,49163,-
,,,Jun,48965,-
,,,Jul,51157,-
,,,Aug,51546,-
,,,Sep,48783,-
,,,Oct,50745,0.024%
,,,Nov,48893,0.029%
,,,Dec,53441,-
,,2024,Jan,50841,0.022%
,,,Feb,47398,-
,,,Mar,50868,0.024%
,,,Apr,51330,-
,,,May,54785,-
,,,Jun,53654,0.024%
,,,Jul,56927,0.026%
,,,Aug,56756,0.025%
,,,Sep,53753,-
,,,Oct,55656,0.02%
,,,Nov,55053,0.025%
,,,Dec,59633,0.023%
,,2025,Jan,60766,0.03%
,,,Feb,55705,0.029%
,,,Mar,60680,0.026%
,,,Apr,61716,0.018%
,,,May,64602,0.025%
,,,Jun,64526,0.019%
,,,Jul,66475,0.038%
,,,Aug 1 – Aug 27,57233,0.021%
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
