Session Title,HA1C 6.5+ and Percentage w/BMI 30.0+ by BRFSS Age and County,,,
Session Description,"commercial, medicare and medicaid for states WA-WY",,,
Session ID,2732946,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): Washington, West Virginia, Wisconsin, Wyoming",Base Patient,,
Session Date Range,1/1/2023 12:00 AM - 7/17/2025 12:00 AM,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"BERKELEY, WV",15822,1.8%,54.1%
,"KENOSHA, WI",14051,2.2%,47.4%
,"ROCK, WI",14069,1.9%,43.9%
,"SHEBOYGAN, WI",12740,1.9%,44.8%
,"SKAGIT, WA",11264,1.9%,46.9%
,"WINNEBAGO, WI",12291,1.6%,42.7%
,"LA CROSSE, WI",11974,1.4%,34.5%
,"WALWORTH, WI",8694,1.5%,44.4%
,"WASHINGTON, WI",8207,1.2%,36.4%
,"MONONGALIA, WV",14135,1.5%,40.5%
,"OUTAGAMIE, WI",10716,1.1%,37.4%
,"LARAMIE, WY",9155,1.6%,45.8%
,"WOOD, WV",8165,2.6%,55.7%
,"KANAWHA, WV",5702,2%,46.7%
,"CHELAN, WA",7874,2%,41%
,"MANITOWOC, WI",7740,1.9%,47.8%
,"HARRISON, WV",7388,2.2%,54%
,"OZAUKEE, WI",5888,1.1%,31.4%
,"GRANT, WA",6769,2.1%,48.7%
,"PIERCE, WA",10401,1.2%,29.5%
,"JEFFERSON, WV",5680,1.4%,48.3%
,"MARION, WV",6363,1.9%,53.5%
,"MARINETTE, WI",4693,1.5%,45.5%
,"COWLITZ, WA",6596,2%,39.6%
,"EAU CLAIRE, WI",6509,1.5%,36.9%
,"FOND DU LAC, WI",5391,1.4%,43.4%
,"WHATCOM, WA",7169,1.5%,26.1%
,"OCONTO, WI",3487,1.2%,43.8%
,"DODGE, WI",4079,1.8%,40.5%
,"OHIO, WV",3898,2%,47.7%
,"MERCER, WV",3847,2.1%,53.6%
,"DOUGLAS, WA",4255,1.8%,42.8%
,"DOUGLAS, WI",4517,1.6%,42.6%
,"CABELL, WV",4835,1.1%,45.9%
,"JEFFERSON, WI",3636,1.7%,39.6%
,"CHIPPEWA, WI",3824,1.3%,43.1%
,"OKANOGAN, WA",2849,1.6%,39.5%
,"ISLAND, WA",3126,1.4%,35.9%
,"MONROE, WI",3307,2.1%,40.9%
,"COLUMBIA, WI",2935,2.3%,36.1%
,"YAKIMA, WA",2145,2.4%,34.5%
,"JACKSON, WV",2566,1.9%,57.2%
,"MARSHALL, WV",2646,2.5%,55.9%
,"SHAWANO, WI",2376,2.1%,44.4%
,"DOOR, WI",1729,1.2%,36.4%
,"VERNON, WI",2011,1.9%,38.6%
,"TREMPEALEAU, WI",2738,0.986%,39.3%
,"PRESTON, WV",2233,2.1%,56.2%
,"UPSHUR, WV",2407,2.2%,51.2%
,"ALBANY, WY",3177,1.2%,28.1%
,"KEWAUNEE, WI",2041,0.98%,43.2%
,"MINERAL, WV",1992,2.7%,51.3%
,"SAUK, WI",1981,2.2%,32.3%
,"GRANT, WI",2006,1.8%,38%
,"CALUMET, WI",2364,1.6%,41.6%
,"PUTNAM, WV",1612,1.1%,46.2%
,"NICHOLAS, WV",1806,2.8%,51.1%
,"HAMPSHIRE, WV",1475,1.4%,47.8%
,"GREEN, WI",1529,1.6%,32.5%
,"JUNEAU, WI",1370,2.8%,38.7%
,"WAYNE, WV",1768,1.5%,48.6%
,"RANDOLPH, WV",1354,2.9%,51.5%
,"SAINT CROIX, WI",1348,1.1%,32.1%
,"LEWIS, WV",1477,4.1%,51.2%
,"WETZEL, WV",1469,2.9%,58.7%
,"THURSTON, WA",2672,0.599%,15.1%
,"WAUPACA, WI",1504,1.9%,43.4%
,"MORGAN, WV",1223,1.7%,50.9%
,"SAWYER, WI",959,2.3%,40.9%
,"JACKSON, WI",1259,1.4%,34.3%
,"BARRON, WI",1257,1.3%,38.3%
,"PIERCE, WI",1085,2%,36.3%
,"HANCOCK, WV",840,1.8%,47.5%
,"RALEIGH, WV",820,2.9%,47.7%
,"TAYLOR, WV",1189,2%,56%
,"DUNN, WI",1649,0.91%,33.5%
,"BROOKE, WV",874,3%,50.9%
,"LINCOLN, WY",959,1.4%,36.3%
,"BRAXTON, WV",1115,2.7%,53.6%
,"ASHLAND, WI",1239,2.1%,40%
,"MARATHON, WI",1359,-,34.7%
,"CRAWFORD, WI",954,1.6%,37.2%
,"KLICKITAT, WA",992,1.7%,30.7%
,"BAYFIELD, WI",764,-,40.8%
,"BARBOUR, WV",1071,2%,58.7%
,"WASHBURN, WI",762,1.8%,46.2%
,"POLK, WI",965,2.1%,38.5%
,"KITSAP, WA",1987,-,20.4%
,"ADAMS, WI",835,2.3%,40.2%
,"FAYETTE, WV",762,1.8%,46.7%
,"PARK, WY",866,-,30.8%
,"WAUSHARA, WI",886,2.3%,45.3%
,"KITTITAS, WA",1121,1.8%,26.2%
,"SWEETWATER, WY",727,3%,39.2%
,"GRANT, WV",841,-,51.7%
,"HARDY, WV",787,1.4%,50.7%
,"RICHLAND, WI",638,-,32.3%
,"IOWA, WI",892,1.8%,33.6%
,"BUFFALO, WI",765,-,39.3%
,"BURNETT, WI",499,-,45.9%
,"RITCHIE, WV",730,2.1%,59.6%
,"UINTA, WY",627,2.2%,34.4%
,"MARQUETTE, WI",555,-,40%
,"MINGO, WV",650,3.1%,54.5%
,"SPOKANE, WA",1040,1.2%,24.7%
,"MASON, WV",665,-,51.3%
,"PORTAGE, WI",887,2.1%,25.9%
,"MCDOWELL, WV",538,-,55.2%
,"CLAY, WV",557,4.5%,38.4%
,"TYLER, WV",537,2.8%,60.3%
,"GREENBRIER, WV",426,-,43.7%
,"PACIFIC, WA",447,-,30.2%
,"RUSK, WI",545,-,42%
,"WOOD, WI",726,1.9%,33.1%
,"GREEN LAKE, WI",621,1.8%,45.9%
,"WEBSTER, WV",476,3.6%,60.1%
,"BOONE, WV",374,-,50.8%
,"LOGAN, WV",452,-,48.2%
,"CLARK, WI",557,-,37.5%
,"LINCOLN, WV",475,-,46.1%
,"SKAMANIA, WA",443,-,40.4%
,"PLEASANTS, WV",517,5.6%,59.6%
,"LAFAYETTE, WI",482,-,31.7%
,"PENDLETON, WV",370,-,52.2%
,"CARBON, WY",509,-,36.5%
,"WYOMING, WV",304,-,37.2%
,"ROANE, WV",386,2.8%,51.6%
,"DODDRIDGE, WV",457,4.2%,55.6%
,"LEWIS, WA",759,2%,29.2%
,"NATRONA, WY",349,3.7%,35%
,"WIRT, WV",405,3%,64.4%
,"BENTON, WA",607,-,30.1%
,"ADAMS, WA",468,-,38.5%
,"CAMPBELL, WY",356,3.1%,32.3%
,"SAN JUAN, WA",225,-,18.2%
,"TUCKER, WV",324,-,57.7%
,"FREMONT, WY",276,-,35.1%
,"MONROE, WV",284,-,53.2%
,"POCAHONTAS, WV",289,-,31.8%
,"PEPIN, WI",321,-,47.4%
,"GILMER, WV",308,-,50.6%
,"CALHOUN, WV",283,-,57.6%
,"MENOMINEE, WI",425,4%,50.4%
,"TETON, WY",266,-,15%
,"GOSHEN, WY",181,-,38.7%
,"FLORENCE, WI",193,-,44%
,"WHITMAN, WA",510,-,23.7%
,"ONEIDA, WI",236,-,27.5%
,"PLATTE, WY",183,-,35.5%
,"LANGLADE, WI",217,-,38.2%
,"CROOK, WY",210,-,25.7%
,"SUMMERS, WV",158,-,53.2%
,"WESTON, WY",202,-,37.6%
