,,Washington,Less than 1,-,-,25
,,,≥ 1 and < 5,-,32.8%,64
,,,≥ 5 and < 18,-,25.9%,54
,,,≥ 18 and < 50,-,24.2%,128
,,,≥ 50 and < 65,-,40%,65
,,,65 or more,-,56.8%,155
,,,No value,-,-,10 or fewer
,,,Total,-,38.7%,491
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,18
,,,≥ 5 and < 18,-,61.1%,18
,,,≥ 18 and < 50,-,48.2%,85
,,,≥ 50 and < 65,-,61%,59
,,,65 or more,-,61.2%,98
,,,No value,-,-,10 or fewer
,,,Total,-,57%,284
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,63.3%,30
,,,≥ 50 and < 65,-,-,13
,,,65 or more,-,72%,25
,,,No value,-,-,10 or fewer
,,,Total,-,64.9%,74
,,Michigan,Less than 1,-,37.5%,72
,,,≥ 1 and < 5,-,29.6%,196
,,,≥ 5 and < 18,-,15.1%,238
,,,≥ 18 and < 50,-,16.3%,707
,,,≥ 50 and < 65,-,24.7%,380
,,,65 or more,-,33.6%,821
,,,No value,-,-,10 or fewer
,,,Total,-,25.1%,2414
,,Mississippi,Less than 1,-,54.5%,44
,,,≥ 1 and < 5,-,40.5%,131
,,,≥ 5 and < 18,-,23%,126
,,,≥ 18 and < 50,-,17.2%,437
,,,≥ 50 and < 65,-,23.5%,200
,,,65 or more,-,29.4%,405
,,,No value,-,-,10 or fewer
,,,Total,-,25.8%,1343
,,Virginia,Less than 1,-,59.6%,104
,,,≥ 1 and < 5,-,43.6%,289
,,,≥ 5 and < 18,-,18.1%,232
,,,≥ 18 and < 50,-,17.6%,944
,,,≥ 50 and < 65,-,30.7%,460
,,,65 or more,-,41.5%,925
,,,No value,-,-,10 or fewer
,,,Total,-,31.2%,2954
,,Massachusetts,Less than 1,-,-,52
,,,≥ 1 and < 5,-,25%,120
,,,≥ 5 and < 18,-,25.4%,126
,,,≥ 18 and < 50,-,24%,371
,,,≥ 50 and < 65,-,29.8%,198
,,,65 or more,-,35.5%,532
,,,No value,-,-,10 or fewer
,,,Total,-,29.2%,1399
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,36
,,,≥ 50 and < 65,-,-,20
,,,65 or more,-,-,32
,,,No value,-,-,10 or fewer
,,,Total,-,-,102
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,38.9%,36
,,Maine,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,-,16
,,,≥ 18 and < 50,-,-,80
,,,≥ 50 and < 65,-,-,39
,,,65 or more,-,10%,110
,,,No value,-,-,10 or fewer
,,,Total,-,8.2%,267
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,29
,,,≥ 50 and < 65,-,52%,25
,,,65 or more,-,37.2%,43
,,,No value,-,-,10 or fewer
,,,Total,-,37.4%,115
,,Hawaii,Less than 1,-,-,28
,,,≥ 1 and < 5,-,-,59
,,,≥ 5 and < 18,-,-,72
,,,≥ 18 and < 50,-,8%,150
,,,≥ 50 and < 65,-,-,69
,,,65 or more,-,19.2%,146
,,,No value,-,-,10 or fewer
,,,Total,-,12%,524
,,Kansas,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,17
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 50,-,12.4%,89
,,,≥ 50 and < 65,-,-,48
,,,65 or more,-,36.1%,155
,,,No value,-,-,10 or fewer
,,,Total,-,25.1%,343
,,None of the above,Less than 1,-,26.3%,262
,,,≥ 1 and < 5,-,24.1%,664
,,,≥ 5 and < 18,-,17%,913
,,,≥ 18 and < 50,-,19%,2701
,,,≥ 50 and < 65,-,28.4%,1228
,,,65 or more,-,32.6%,2608
,,,No value,-,-,10 or fewer
,,,Total,-,25%,8376
,,Total,Less than 1,1.6%,48.1%,2914
,,,≥ 1 and < 5,1.1%,40.4%,6731
,,,≥ 5 and < 18,-,29.9%,7049
,,,≥ 18 and < 50,0.106%,31.4%,19882
,,,≥ 50 and < 65,0.138%,40.7%,9435
,,,65 or more,0.16%,47.7%,21309
,,,No value,-,-,10 or fewer
,,,Total,0.282%,39.4%,67320
,Jul 6 – Jul 12,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,75.9%,79
,,,≥ 1 and < 5,-,62.4%,133
,,,≥ 5 and < 18,-,48.6%,107
,,,≥ 18 and < 50,-,33.1%,181
,,,≥ 50 and < 65,-,25.8%,66
,,,65 or more,-,42.8%,159
,,,No value,-,-,10 or fewer
,,,Total,-,46.9%,725
,,Delaware,Less than 1,-,76.2%,21
,,,≥ 1 and < 5,-,66.7%,48
,,,≥ 5 and < 18,-,56.1%,41
,,,≥ 18 and < 50,-,44.3%,70
,,,≥ 50 and < 65,-,67.5%,40
,,,65 or more,-,68.2%,85
,,,No value,-,-,10 or fewer
,,,Total,-,61.3%,305
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,23
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,69.6%,23
,,,No value,-,-,10 or fewer
,,,Total,-,59.1%,66
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,13
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 50,-,46.4%,28
,,,≥ 50 and < 65,-,-,11
,,,65 or more,-,69.7%,33
,,,No value,-,-,10 or fewer
,,,Total,-,53.5%,101
,,Kentucky,Less than 1,-,40.9%,66
,,,≥ 1 and < 5,-,28%,132
,,,≥ 5 and < 18,-,29%,100
,,,≥ 18 and < 50,-,46.5%,282
,,,≥ 50 and < 65,-,55.2%,174
,,,65 or more,-,50.3%,306
,,,No value,-,-,10 or fewer
,,,Total,-,44.7%,1060
,,Illinois,Less than 1,-,62.9%,89
,,,≥ 1 and < 5,-,55%,231
,,,≥ 5 and < 18,-,44.4%,275
,,,≥ 18 and < 50,-,46.4%,636
,,,≥ 50 and < 65,-,47.5%,326
,,,65 or more,-,53.6%,836
,,,No value,-,-,10 or fewer
,,,Total,-,50.3%,2393
,,West Virginia,Less than 1,-,71.4%,21
,,,≥ 1 and < 5,-,61.4%,44
,,,≥ 5 and < 18,-,50%,52
,,,≥ 18 and < 50,-,61.3%,181
,,,≥ 50 and < 65,-,48.5%,134
,,,65 or more,-,52.1%,257
,,,No value,-,-,10 or fewer
,,,Total,-,54.9%,689
,,Iowa,Less than 1,-,59.6%,52
,,,≥ 1 and < 5,-,44%,75
,,,≥ 5 and < 18,-,42%,81
,,,≥ 18 and < 50,-,42.9%,196
,,,≥ 50 and < 65,-,48.1%,79
,,,65 or more,-,60.7%,272
,,,No value,-,-,10 or fewer
,,,Total,-,51%,755
,,Wisconsin,Less than 1,-,38.2%,55
,,,≥ 1 and < 5,-,33.9%,112
,,,≥ 5 and < 18,-,29.4%,180
,,,≥ 18 and < 50,-,42.6%,345
,,,≥ 50 and < 65,-,51%,153
,,,65 or more,-,51.3%,267
,,,No value,-,-,10 or fewer
,,,Total,-,42.6%,1112
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,16
,,,≥ 18 and < 50,-,45.8%,24
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,56.7%,30
,,,No value,-,-,10 or fewer
,,,Total,-,48.9%,92
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,29%,93
,,,≥ 1 and < 5,-,17.4%,224
,,,≥ 5 and < 18,-,18.4%,294
,,,≥ 18 and < 50,-,26.2%,450
,,,≥ 50 and < 65,-,34.6%,136
,,,65 or more,-,47.3%,256
,,,No value,-,-,10 or fewer
,,,Total,-,27.9%,1453
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,18
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,28.9%,45
,,,≥ 50 and < 65,-,40.7%,27
,,,65 or more,-,39.7%,58
,,,No value,-,-,10 or fewer
,,,Total,-,38.6%,171
,,Minnesota,Less than 1,-,50%,44
,,,≥ 1 and < 5,-,39.2%,120
,,,≥ 5 and < 18,-,29.8%,131
,,,≥ 18 and < 50,-,36.5%,337
,,,≥ 50 and < 65,-,34.5%,116
,,,65 or more,-,44.3%,318
,,,No value,-,-,10 or fewer
,,,Total,-,38.6%,1066
,,Pennsylvania,Less than 1,-,45%,80
,,,≥ 1 and < 5,-,36.6%,202
,,,≥ 5 and < 18,-,32.9%,225
,,,≥ 18 and < 50,-,30.1%,968
,,,≥ 50 and < 65,-,41.8%,464
,,,65 or more,-,49.4%,1151
,,,No value,-,-,10 or fewer
,,,Total,-,40.1%,3090
,,Oklahoma,Less than 1,-,33.3%,54
,,,≥ 1 and < 5,-,34.9%,86
,,,≥ 5 and < 18,-,29.3%,82
,,,≥ 18 and < 50,-,24.1%,212
,,,≥ 50 and < 65,-,35.7%,112
,,,65 or more,-,42.3%,227
,,,No value,-,-,10 or fewer
,,,Total,-,33.5%,773
,,Nevada,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,60%,30
,,,≥ 5 and < 18,-,32.5%,40
,,,≥ 18 and < 50,-,46.3%,67
,,,≥ 50 and < 65,-,56.1%,41
,,,65 or more,-,69.2%,65
,,,No value,-,-,10 or fewer
,,,Total,-,52.6%,253
,,Maryland,Less than 1,-,45.2%,42
,,,≥ 1 and < 5,-,58.4%,89
,,,≥ 5 and < 18,-,33.3%,78
,,,≥ 18 and < 50,-,44%,302
,,,≥ 50 and < 65,-,47.3%,165
,,,65 or more,-,49.5%,317
,,,No value,-,-,10 or fewer
,,,Total,-,46.8%,993
,,Nebraska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,28
,,,≥ 5 and < 18,-,-,23
,,,≥ 18 and < 50,-,32.9%,82
,,,≥ 50 and < 65,-,39%,41
,,,65 or more,-,45.5%,121
,,,No value,-,-,10 or fewer
,,,Total,-,40.2%,301
,,Idaho,Less than 1,-,-,19
,,,≥ 1 and < 5,-,-,22
,,,≥ 5 and < 18,-,-,41
,,,≥ 18 and < 50,-,22%,118
,,,≥ 50 and < 65,-,39%,41
,,,65 or more,-,36.8%,106
,,,No value,-,-,10 or fewer
,,,Total,-,30%,347
,,Connecticut,Less than 1,-,34.1%,44
,,,≥ 1 and < 5,-,28.7%,87
,,,≥ 5 and < 18,-,19.7%,117
,,,≥ 18 and < 50,-,32.3%,350
,,,≥ 50 and < 65,-,36.6%,186
,,,65 or more,-,47.2%,449
,,,No value,-,-,10 or fewer
,,,Total,-,37%,1233
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,53%,117
,,,≥ 1 and < 5,-,50%,270
,,,≥ 5 and < 18,-,39.2%,291
,,,≥ 18 and < 50,-,43.2%,838
,,,≥ 50 and < 65,-,53.5%,452
,,,65 or more,-,60.3%,1256
,,,No value,-,-,10 or fewer
,,,Total,-,51.9%,3224
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,28
,,,≥ 50 and < 65,-,-,17
,,,65 or more,-,41.9%,43
,,,No value,-,-,10 or fewer
,,,Total,-,34.3%,99
,,Florida,Less than 1,6.7%,61.8%,356
,,,≥ 1 and < 5,3.8%,49.7%,877
,,,≥ 5 and < 18,-,42.4%,826
,,,≥ 18 and < 50,-,46.2%,2311
,,,≥ 50 and < 65,-,51.7%,994
,,,65 or more,0.662%,61%,2115
,,,No value,-,-,10 or fewer
,,,Total,1.1%,51.8%,7479
,,Louisiana,Less than 1,-,70.5%,78
,,,≥ 1 and < 5,-,48.6%,138
,,,≥ 5 and < 18,-,27%,137
,,,≥ 18 and < 50,-,16.5%,467
,,,≥ 50 and < 65,-,29.9%,164
,,,65 or more,-,42.2%,282
,,,No value,-,-,10 or fewer
,,,Total,-,31.9%,1266
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,12
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,28
,,Indiana,Less than 1,-,58.1%,43
,,,≥ 1 and < 5,-,43.4%,113
,,,≥ 5 and < 18,-,26.2%,130
,,,≥ 18 and < 50,-,27.5%,393
,,,≥ 50 and < 65,-,46.2%,184
,,,65 or more,-,44.4%,403
,,,No value,-,-,10 or fewer
,,,Total,-,37.9%,1266
,,Texas,Less than 1,-,59.6%,319
,,,≥ 1 and < 5,-,54.1%,603
,,,≥ 5 and < 18,-,38.7%,591
,,,≥ 18 and < 50,-,36.3%,1934
,,,≥ 50 and < 65,-,44.3%,847
,,,65 or more,-,50.5%,1758
,,,No value,-,-,10 or fewer
,,,Total,0.38%,44.8%,6052
,,Oregon,Less than 1,-,37.5%,32
,,,≥ 1 and < 5,-,20.6%,68
,,,≥ 5 and < 18,-,23.8%,80
,,,≥ 18 and < 50,-,30.5%,197
,,,≥ 50 and < 65,-,39.7%,78
,,,65 or more,-,52.4%,147
,,,No value,-,-,10 or fewer
,,,Total,-,35.4%,602
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,70%,20
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,30.7%,88
,,,≥ 50 and < 65,-,44.4%,45
,,,65 or more,-,50.4%,135
,,,No value,-,-,10 or fewer
,,,Total,-,44.5%,308
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,54.7%,53
,,,≥ 1 and < 5,-,38.9%,126
,,,≥ 5 and < 18,-,49.7%,191
,,,≥ 18 and < 50,-,40.4%,631
,,,≥ 50 and < 65,-,40.8%,333
,,,65 or more,-,49.9%,597
,,,No value,-,-,10 or fewer
,,,Total,-,44.6%,1931
,,North Carolina,Less than 1,-,62.9%,105
,,,≥ 1 and < 5,-,51.3%,199
,,,≥ 5 and < 18,-,34.4%,256
,,,≥ 18 and < 50,-,35.7%,885
,,,≥ 50 and < 65,-,41.3%,445
,,,65 or more,-,47.8%,934
,,,No value,-,-,10 or fewer
,,,Total,-,42.6%,2824
,,Georgia,Less than 1,-,44.5%,182
,,,≥ 1 and < 5,-,35%,326
,,,≥ 5 and < 18,-,33.1%,290
,,,≥ 18 and < 50,-,44.2%,600
,,,≥ 50 and < 65,-,51.9%,258
,,,65 or more,-,58.6%,532
,,,No value,-,-,10 or fewer
,,,Total,-,45.8%,2188
,,Arizona,Less than 1,-,-,23
,,,≥ 1 and < 5,-,31.7%,41
,,,≥ 5 and < 18,-,32.6%,43
,,,≥ 18 and < 50,-,39.6%,154
,,,≥ 50 and < 65,-,41.8%,79
,,,65 or more,-,59.7%,191
,,,No value,-,-,10 or fewer
,,,Total,-,46.1%,531
,,California,Less than 1,-,42.4%,99
,,,≥ 1 and < 5,-,37.5%,208
,,,≥ 5 and < 18,-,36.3%,273
,,,≥ 18 and < 50,-,26.1%,797
,,,≥ 50 and < 65,-,39.6%,338
,,,65 or more,-,46.1%,783
,,,No value,-,-,10 or fewer
,,,Total,-,36.9%,2498
,,Tennessee,Less than 1,-,28.2%,85
,,,≥ 1 and < 5,-,18.7%,134
,,,≥ 5 and < 18,-,18%,133
,,,≥ 18 and < 50,-,22%,368
,,,≥ 50 and < 65,-,31.7%,199
,,,65 or more,-,37.6%,314
,,,No value,-,-,10 or fewer
,,,Total,-,27.2%,1233
,,Washington,Less than 1,-,-,14
,,,≥ 1 and < 5,-,27.9%,43
,,,≥ 5 and < 18,-,-,46
,,,≥ 18 and < 50,-,25.4%,134
,,,≥ 50 and < 65,-,43.4%,53
,,,65 or more,-,57.3%,150
,,,No value,-,-,10 or fewer
,,,Total,-,38.2%,440
,,Alabama,Less than 1,-,76.5%,17
,,,≥ 1 and < 5,-,66.7%,30
,,,≥ 5 and < 18,-,66.7%,21
,,,≥ 18 and < 50,-,53.6%,110
,,,≥ 50 and < 65,-,67.3%,52
,,,65 or more,-,63.3%,90
,,,No value,-,-,10 or fewer
,,,Total,-,61.9%,320
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,61.8%,34
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,13
,,,No value,-,-,10 or fewer
,,,Total,-,64.1%,64
,,Michigan,Less than 1,-,37.2%,78
,,,≥ 1 and < 5,-,26.6%,158
,,,≥ 5 and < 18,-,12.2%,229
,,,≥ 18 and < 50,-,15.9%,754
,,,≥ 50 and < 65,-,27.4%,390
,,,65 or more,-,35.8%,815
,,,No value,-,-,10 or fewer
,,,Total,-,25.5%,2424
,,Mississippi,Less than 1,-,47.1%,51
,,,≥ 1 and < 5,-,39.5%,124
,,,≥ 5 and < 18,-,12.9%,116
,,,≥ 18 and < 50,-,17.6%,505
,,,≥ 50 and < 65,-,20.1%,229
,,,65 or more,-,26.8%,429
,,,No value,-,-,10 or fewer
,,,Total,-,23.2%,1454
,,Virginia,Less than 1,-,46.4%,110
,,,≥ 1 and < 5,-,36%,239
,,,≥ 5 and < 18,-,23.5%,268
,,,≥ 18 and < 50,-,18.8%,1006
,,,≥ 50 and < 65,-,30.8%,403
,,,65 or more,-,40.1%,921
,,,No value,-,-,10 or fewer
,,,Total,-,29.9%,2947
,,Massachusetts,Less than 1,-,25.5%,47
,,,≥ 1 and < 5,-,25%,104
,,,≥ 5 and < 18,-,11.2%,107
,,,≥ 18 and < 50,-,28.8%,396
,,,≥ 50 and < 65,-,31.7%,183
,,,65 or more,-,36.5%,502
,,,No value,-,-,10 or fewer
,,,Total,-,30.2%,1339
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,17
,,,≥ 18 and < 50,-,-,50
,,,≥ 50 and < 65,-,-,19
,,,65 or more,-,-,28
,,,No value,-,-,10 or fewer
,,,Total,-,10.6%,123
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,20
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,44.7%,47
,,Maine,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,18
,,,≥ 18 and < 50,-,-,74
,,,≥ 50 and < 65,-,-,33
,,,65 or more,-,-,117
,,,No value,-,-,10 or fewer
,,,Total,-,12.1%,257
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,23
,,,≥ 50 and < 65,-,-,21
,,,65 or more,-,48.9%,45
,,,No value,-,-,10 or fewer
,,,Total,-,38.3%,107
,,Hawaii,Less than 1,-,-,29
,,,≥ 1 and < 5,-,-,39
,,,≥ 5 and < 18,-,-,51
,,,≥ 18 and < 50,-,-,161
,,,≥ 50 and < 65,-,-,73
,,,65 or more,-,17.2%,151
,,,No value,-,-,10 or fewer
,,,Total,-,12.5%,504
,,Kansas,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,25
,,,≥ 18 and < 50,-,21.2%,113
,,,≥ 50 and < 65,-,-,45
,,,65 or more,-,25.7%,144
,,,No value,-,-,10 or fewer
,,,Total,-,23.1%,350
,,None of the above,Less than 1,-,23.1%,264
,,,≥ 1 and < 5,-,22.9%,656
,,,≥ 5 and < 18,-,20.1%,880
,,,≥ 18 and < 50,-,19.3%,2858
,,,≥ 50 and < 65,-,29%,1167
,,,65 or more,-,34.2%,2635
,,,No value,-,-,10 or fewer
,,,Total,-,25.8%,8460
,,Total,Less than 1,2.2%,48.6%,2915
,,,≥ 1 and < 5,1.1%,40.2%,6274
,,,≥ 5 and < 18,0.172%,31.1%,6993
,,,≥ 18 and < 50,0.067%,32%,20840
,,,≥ 50 and < 65,0.159%,40.3%,9448
,,,65 or more,0.144%,47.1%,20888
,,,No value,-,-,10 or fewer
,,,Total,0.301%,39.2%,67358
,Jul 13 – Jul 19,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,73.9%,69
,,,≥ 1 and < 5,-,59%,117
,,,≥ 5 and < 18,-,48.8%,82
,,,≥ 18 and < 50,-,30.5%,151
,,,≥ 50 and < 65,-,39%,77
,,,65 or more,-,41.8%,158
,,,No value,-,-,10 or fewer
,,,Total,-,46.2%,654
,,Delaware,Less than 1,-,73.3%,15
,,,≥ 1 and < 5,-,57.9%,38
,,,≥ 5 and < 18,-,60%,45
,,,≥ 18 and < 50,-,61.8%,68
,,,≥ 50 and < 65,-,55.2%,29
,,,65 or more,-,63.1%,84
,,,No value,-,-,10 or fewer
,,,Total,-,61.3%,279
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,56%,25
,,,No value,-,-,10 or fewer
,,,Total,-,56.1%,66
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,13
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,63.3%,30
,,,No value,-,-,10 or fewer
,,,Total,-,50.6%,77
,,Kentucky,Less than 1,-,51.6%,64
,,,≥ 1 and < 5,-,34.5%,110
,,,≥ 5 and < 18,-,32.6%,132
,,,≥ 18 and < 50,-,37%,273
,,,≥ 50 and < 65,-,48.3%,176
,,,65 or more,-,56.6%,318
,,,No value,-,-,10 or fewer
,,,Total,-,44.7%,1073
,,Illinois,Less than 1,-,68.8%,93
,,,≥ 1 and < 5,-,46%,263
,,,≥ 5 and < 18,-,42.5%,275
,,,≥ 18 and < 50,-,41.8%,653
,,,≥ 50 and < 65,-,45.8%,336
,,,65 or more,-,51.4%,734
,,,No value,-,-,10 or fewer
,,,Total,-,47%,2354
,,West Virginia,Less than 1,-,-,12
,,,≥ 1 and < 5,-,65.3%,49
,,,≥ 5 and < 18,-,59.1%,44
,,,≥ 18 and < 50,-,45.6%,158
,,,≥ 50 and < 65,-,55%,111
,,,65 or more,-,53.4%,277
,,,No value,-,-,10 or fewer
,,,Total,-,53.5%,651
,,Iowa,Less than 1,-,64%,50
,,,≥ 1 and < 5,-,41.4%,70
,,,≥ 5 and < 18,-,33.3%,69
,,,≥ 18 and < 50,-,52.2%,186
,,,≥ 50 and < 65,-,57.8%,90
,,,65 or more,-,64.5%,217
,,,No value,-,-,10 or fewer
,,,Total,-,54.7%,682
,,Wisconsin,Less than 1,-,26.2%,61
,,,≥ 1 and < 5,-,26.4%,129
,,,≥ 5 and < 18,-,23.3%,116
,,,≥ 18 and < 50,-,36.2%,309
,,,≥ 50 and < 65,-,49.2%,128
,,,65 or more,-,50.2%,283
,,,No value,-,-,10 or fewer
,,,Total,-,38.4%,1026
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,13
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,44%,25
,,,≥ 50 and < 65,-,-,14
,,,65 or more,-,70.4%,27
,,,No value,-,-,10 or fewer
,,,Total,-,56%,84
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,23%,113
,,,≥ 1 and < 5,-,18.8%,197
,,,≥ 5 and < 18,-,15.7%,230
,,,≥ 18 and < 50,-,27.7%,437
,,,≥ 50 and < 65,-,37.4%,123
,,,65 or more,-,51.4%,245
,,,No value,-,-,10 or fewer
,,,Total,-,29.1%,1345
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,-,14
,,,≥ 18 and < 50,-,27.9%,43
,,,≥ 50 and < 65,-,-,19
,,,65 or more,-,45.5%,55
,,,No value,-,-,10 or fewer
,,,Total,-,33.3%,153
,,Minnesota,Less than 1,-,35.7%,56
