Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775282,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States KY_NC,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"SAN JUAN, NM",-,-,229
,"WASHINGTON, ME",-,-,156
,"GARRETT, MD",0.65%,0.81%,2466
,"MCCONE, MT",-,-,58
,"BOONE, NE",-,-,101
,"CLAIBORNE, MS",-,-,278
,"TORRANCE, NM",-,-,80
,"SALINE, MO",-,-,33
,"WASHINGTON, NE",-,-,166
,"MIDDLESEX, NJ",0.51%,0.93%,25464
,"WASHOE, NV",0.57%,0.64%,49543
,"PLATTE, MO",-,0.25%,4887
,"BERNALILLO, NM",-,0.26%,6416
,"PLYMOUTH, MA",0.22%,0.42%,14887
,"GOODHUE, MN",-,-,208
,"ERIE, NY",0.14%,0.34%,15087
,"MONTGOMERY, MO",-,-,10 or fewer
,"CLAY, MN",0.36%,0.43%,14872
,"GREENE, NY",-,-,639
,"ONSLOW, NC",1.78%,2.19%,3926
,"DUNDY, NE",-,-,40
,"HURON, MI",-,-,74
,"ROCKINGHAM, NH",1.14%,1.29%,6293
,"LEWIS, NY",-,-,229
,"SAINT CLAIR, MI",-,-,1608
,"LOGAN, KY",-,-,143
,"ESSEX, NJ",0.68%,1.44%,18691
,"CUMBERLAND, ME",0.49%,0.54%,31105
,"ULSTER, NY",-,-,4242
,"DODGE, MN",-,-,39
,"TETON, MT",-,-,22
,"AUDRAIN, MO",-,-,12
,"STEELE, MN",-,-,92
,"BUNCOMBE, NC",-,0.31%,5455
,"WRIGHT, MN",0.20%,0.35%,11876
,"SHERBURNE, MN",0.28%,0.46%,15961
,"HAMILTON, NE",-,-,262
,"SULLIVAN, NH",0.51%,0.55%,4546
,"NIAGARA, NY",0.28%,0.55%,4220
,"OTOE, NE",-,-,292
,"KINGS, NY",0.38%,0.58%,87238
,"WASHINGTON, MN",0.41%,0.52%,17436
,"CAPE GIRARDEAU, MO",-,0.23%,8118
,"DENT, MO",-,-,1369
,"PHELPS, MO",-,0.30%,5741
,"RUSSELL, KY",-,5.60%,232
