,,,No value,-,-,10 or fewer
,,,Total,4.3%,64.2%,2269
,,Nebraska,Less than 1,24.5%,65.3%,49
,,,≥ 1 and < 5,22.6%,64.2%,53
,,,≥ 5 and < 18,-,39.6%,48
,,,≥ 18 and < 50,-,40%,170
,,,≥ 50 and < 65,-,58.2%,79
,,,65 or more,8.2%,60.8%,171
,,,No value,-,-,10 or fewer
,,,Total,8.4%,53.2%,570
,,Idaho,Less than 1,28.9%,57.9%,76
,,,≥ 1 and < 5,16%,51.2%,125
,,,≥ 5 and < 18,-,36.7%,98
,,,≥ 18 and < 50,-,25.1%,203
,,,≥ 50 and < 65,-,41.4%,111
,,,65 or more,8.1%,41.5%,236
,,,No value,-,-,10 or fewer
,,,Total,8.7%,39.9%,849
,,Connecticut,Less than 1,11.8%,53.9%,102
,,,≥ 1 and < 5,9.8%,49.8%,235
,,,≥ 5 and < 18,-,41.6%,416
,,,≥ 18 and < 50,2.6%,46.2%,767
,,,≥ 50 and < 65,5.3%,67.2%,433
,,,65 or more,7.4%,71.2%,767
,,,No value,-,-,10 or fewer
,,,Total,5.2%,56.5%,2720
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,11
,,New York,Less than 1,20.3%,55.4%,271
,,,≥ 1 and < 5,11%,58.2%,607
,,,≥ 5 and < 18,1.9%,52.7%,901
,,,≥ 18 and < 50,3.1%,56.1%,2047
,,,≥ 50 and < 65,4.2%,63%,1019
,,,65 or more,7%,70.6%,1972
,,,No value,-,-,10 or fewer
,,,Total,5.6%,61%,6817
,,Vermont,Less than 1,-,-,17
,,,≥ 1 and < 5,-,50%,26
,,,≥ 5 and < 18,-,56.4%,39
,,,≥ 18 and < 50,-,59.7%,72
,,,≥ 50 and < 65,-,69.8%,43
,,,65 or more,-,78.2%,78
,,,No value,-,-,10 or fewer
,,,Total,13.1%,64.7%,275
,,Florida,Less than 1,12%,61.7%,592
,,,≥ 1 and < 5,4.5%,58%,1438
,,,≥ 5 and < 18,0.734%,49.3%,1908
,,,≥ 18 and < 50,1.1%,51.8%,4358
,,,≥ 50 and < 65,1.8%,59.6%,1935
,,,65 or more,4.3%,68.3%,3182
,,,No value,-,-,10 or fewer
,,,Total,2.7%,57.6%,13413
,,Louisiana,Less than 1,13.4%,77.1%,179
,,,≥ 1 and < 5,3.3%,52.3%,421
,,,≥ 5 and < 18,-,25.8%,465
,,,≥ 18 and < 50,-,19.8%,1274
,,,≥ 50 and < 65,-,28.7%,407
,,,65 or more,4.6%,40.1%,543
,,,No value,-,-,10 or fewer
,,,Total,2.5%,32.4%,3289
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,17
,,,≥ 50 and < 65,-,75%,24
,,,65 or more,-,70.6%,34
,,,No value,-,-,10 or fewer
,,,Total,-,68.4%,79
,,Indiana,Less than 1,22.2%,52.9%,189
,,,≥ 1 and < 5,13%,50.6%,324
,,,≥ 5 and < 18,-,37.1%,380
,,,≥ 18 and < 50,2.8%,31.3%,1047
,,,≥ 50 and < 65,5.5%,40.5%,415
,,,65 or more,7.6%,59.3%,750
,,,No value,-,-,10 or fewer
,,,Total,6.5%,43.3%,3105
,,Texas,Less than 1,8.3%,41.6%,699
,,,≥ 1 and < 5,4.7%,42.7%,1395
,,,≥ 5 and < 18,0.901%,31.8%,1775
,,,≥ 18 and < 50,1.3%,37.6%,4324
,,,≥ 50 and < 65,2.4%,46%,1717
,,,65 or more,4.5%,57.6%,2625
,,,No value,-,-,10 or fewer
,,,Total,2.8%,42.9%,12535
,,Oregon,Less than 1,15.7%,27.7%,83
,,,≥ 1 and < 5,16.4%,36.9%,122
,,,≥ 5 and < 18,-,23.3%,163
,,,≥ 18 and < 50,-,25.2%,322
,,,≥ 50 and < 65,-,33.9%,127
,,,65 or more,7.1%,39.5%,266
,,,No value,-,-,10 or fewer
,,,Total,5.7%,30.9%,1083
,,Missouri,Less than 1,-,61.8%,34
,,,≥ 1 and < 5,32.8%,74.1%,58
,,,≥ 5 and < 18,-,40.9%,44
,,,≥ 18 and < 50,6.1%,43.4%,228
,,,≥ 50 and < 65,-,56.2%,130
,,,65 or more,-,60.5%,220
,,,No value,-,-,10 or fewer
,,,Total,8.1%,54.2%,714
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,50%,22
,,South Carolina,Less than 1,12.5%,66.3%,208
,,,≥ 1 and < 5,7.6%,64%,458
,,,≥ 5 and < 18,1.8%,58.5%,607
,,,≥ 18 and < 50,2.3%,58.7%,1815
,,,≥ 50 and < 65,2.8%,63.8%,787
,,,65 or more,5.4%,64%,1048
,,,No value,-,-,10 or fewer
,,,Total,3.9%,61.4%,4923
,,North Carolina,Less than 1,10.1%,53.4%,296
,,,≥ 1 and < 5,7%,57.9%,689
,,,≥ 5 and < 18,1.6%,47.9%,870
,,,≥ 18 and < 50,1.7%,45.1%,2383
,,,≥ 50 and < 65,3.8%,49%,1066
,,,65 or more,4.5%,52.6%,1614
,,,No value,-,-,10 or fewer
,,,Total,3.6%,49.4%,6918
,,Georgia,Less than 1,6.3%,40.4%,396
,,,≥ 1 and < 5,2.6%,39.3%,968
,,,≥ 5 and < 18,-,33.5%,1154
,,,≥ 18 and < 50,-,31.6%,1848
,,,≥ 50 and < 65,-,32%,731
,,,65 or more,2%,36.8%,1044
,,,No value,-,-,10 or fewer
,,,Total,1.5%,34.7%,6141
,,Arizona,Less than 1,14.1%,39.7%,78
,,,≥ 1 and < 5,17.9%,43.8%,112
,,,≥ 5 and < 18,-,42.6%,122
,,,≥ 18 and < 50,3.2%,57.4%,437
,,,≥ 50 and < 65,5.7%,66.7%,192
,,,65 or more,8.6%,73.5%,347
,,,No value,-,-,10 or fewer
,,,Total,6.8%,59.5%,1288
,,California,Less than 1,26.1%,45.9%,375
,,,≥ 1 and < 5,15.2%,44.6%,475
,,,≥ 5 and < 18,3.3%,28.2%,450
,,,≥ 18 and < 50,2.5%,35%,1306
,,,≥ 50 and < 65,3.8%,46.4%,627
,,,65 or more,4.9%,58.5%,1036
,,,No value,-,-,10 or fewer
,,,Total,6.8%,43.7%,4269
,,Tennessee,Less than 1,8.4%,50.3%,143
,,,≥ 1 and < 5,4.2%,41%,312
,,,≥ 5 and < 18,-,23.3%,438
,,,≥ 18 and < 50,-,27.1%,645
,,,≥ 50 and < 65,-,38.2%,275
,,,65 or more,4.7%,49.7%,451
,,,No value,-,-,10 or fewer
,,,Total,2.6%,35.6%,2264
,,Washington,Less than 1,-,26.2%,61
,,,≥ 1 and < 5,14.6%,33.7%,89
,,,≥ 5 and < 18,-,23.5%,102
,,,≥ 18 and < 50,-,28.4%,243
,,,≥ 50 and < 65,-,34.5%,119
,,,65 or more,5.5%,52.1%,217
,,,No value,-,-,10 or fewer
,,,Total,5.3%,35.3%,831
,,Alabama,Less than 1,-,-,12
,,,≥ 1 and < 5,-,57.8%,45
,,,≥ 5 and < 18,-,19.4%,72
,,,≥ 18 and < 50,-,14.9%,228
,,,≥ 50 and < 65,-,30%,90
,,,65 or more,-,50%,152
,,,No value,-,-,10 or fewer
,,,Total,-,31.2%,599
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,77.1%,83
,,,≥ 50 and < 65,-,58.1%,31
,,,65 or more,-,79.1%,43
,,,No value,-,-,10 or fewer
,,,Total,6.5%,73.8%,168
,,Michigan,Less than 1,19.5%,39.6%,303
,,,≥ 1 and < 5,13.2%,45.5%,453
,,,≥ 5 and < 18,3.1%,30.1%,481
,,,≥ 18 and < 50,2.6%,31.8%,1341
,,,≥ 50 and < 65,5.3%,45.6%,684
,,,65 or more,6.2%,49.2%,1247
,,,No value,-,-,10 or fewer
,,,Total,6.3%,40.5%,4509
,,Mississippi,Less than 1,-,52.9%,119
,,,≥ 1 and < 5,-,41.4%,350
,,,≥ 5 and < 18,-,18.6%,393
,,,≥ 18 and < 50,-,20.1%,1091
,,,≥ 50 and < 65,-,29.6%,423
,,,65 or more,2.1%,31.5%,585
,,,No value,-,-,10 or fewer
,,,Total,1.3%,27.3%,2961
,,Virginia,Less than 1,10.2%,51.4%,284
,,,≥ 1 and < 5,3.4%,37.8%,593
,,,≥ 5 and < 18,-,28.6%,1054
,,,≥ 18 and < 50,0.852%,24.6%,2699
,,,≥ 50 and < 65,1.6%,34.6%,1225
,,,65 or more,3.6%,43.8%,1856
,,,No value,-,-,10 or fewer
,,,Total,2.2%,33.3%,7711
,,Massachusetts,Less than 1,15.1%,46.2%,106
,,,≥ 1 and < 5,4.8%,48.7%,230
,,,≥ 5 and < 18,-,39.3%,333
,,,≥ 18 and < 50,1.8%,35.2%,799
,,,≥ 50 and < 65,-,37.7%,377
,,,65 or more,3.8%,43.1%,728
,,,No value,-,-,10 or fewer
,,,Total,3.3%,40%,2573
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,70.6%,17
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 50,-,12.1%,116
,,,≥ 50 and < 65,-,22.8%,57
,,,65 or more,-,34.9%,83
,,,No value,-,-,10 or fewer
,,,Total,8.3%,26.6%,301
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,33
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,37.1%,62
,,Maine,Less than 1,-,57.8%,45
,,,≥ 1 and < 5,-,47.6%,63
,,,≥ 5 and < 18,-,24.6%,65
,,,≥ 18 and < 50,-,14.4%,125
,,,≥ 50 and < 65,-,23.4%,107
,,,65 or more,-,29.3%,188
,,,No value,-,-,10 or fewer
,,,Total,5.1%,28.7%,593
,,New Hampshire,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,20
,,,≥ 18 and < 50,-,41.4%,70
,,,≥ 50 and < 65,-,37.5%,32
,,,65 or more,-,47.7%,88
,,,No value,-,-,10 or fewer
,,,Total,-,41.4%,237
,,Hawaii,Less than 1,17.4%,49.3%,69
,,,≥ 1 and < 5,-,31.5%,92
,,,≥ 5 and < 18,-,15.4%,117
,,,≥ 18 and < 50,-,11.6%,241
,,,≥ 50 and < 65,-,17.7%,113
,,,65 or more,-,22%,223
,,,No value,-,-,10 or fewer
,,,Total,2.6%,20.8%,855
,,Kansas,Less than 1,28.9%,44.7%,38
,,,≥ 1 and < 5,-,49.2%,59
,,,≥ 5 and < 18,-,28.8%,80
,,,≥ 18 and < 50,-,39.1%,197
,,,≥ 50 and < 65,-,31.5%,111
,,,65 or more,6.3%,52.5%,223
,,,No value,-,-,10 or fewer
,,,Total,6.1%,42.1%,708
,,None of the above,Less than 1,10.7%,29.1%,948
,,,≥ 1 and < 5,6.9%,26.5%,2078
,,,≥ 5 and < 18,1.1%,17.7%,3204
,,,≥ 18 and < 50,1.5%,21.3%,7015
,,,≥ 50 and < 65,3.2%,30.3%,2836
,,,65 or more,4.3%,36.4%,4718
,,,No value,-,-,10 or fewer
,,,Total,3.3%,26.3%,20799
,,Total,Less than 1,18.2%,53.1%,8686
,,,≥ 1 and < 5,9.7%,50.3%,16843
,,,≥ 5 and < 18,1.8%,40.3%,21508
,,,≥ 18 and < 50,2%,40.3%,48063
,,,≥ 50 and < 65,3.6%,49.2%,21391
,,,65 or more,5.6%,56.4%,35408
,,,No value,-,-,10 or fewer
,,,Total,4.8%,47.2%,151899
,Jan 14 – Jan 20,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,13.2%,77.5%,151
,,,≥ 1 and < 5,8.7%,80.5%,298
,,,≥ 5 and < 18,-,76.1%,351
,,,≥ 18 and < 50,-,61.8%,450
,,,≥ 50 and < 65,-,67.5%,157
,,,65 or more,5.2%,70.6%,248
,,,No value,-,-,10 or fewer
,,,Total,4.8%,71.5%,1655
,,Delaware,Less than 1,-,77.8%,45
,,,≥ 1 and < 5,9%,86.9%,122
,,,≥ 5 and < 18,-,78%,127
,,,≥ 18 and < 50,-,64.9%,151
,,,≥ 50 and < 65,-,72.5%,80
,,,65 or more,-,77.7%,121
,,,No value,-,-,10 or fewer
,,,Total,4.8%,75.9%,646
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,76.2%,21
,,,≥ 5 and < 18,-,60.6%,33
,,,≥ 18 and < 50,-,46.8%,47
,,,≥ 50 and < 65,-,59.1%,22
,,,65 or more,-,68%,25
,,,No value,-,-,10 or fewer
,,,Total,9.7%,60%,155
,,Montana,Less than 1,-,-,11
,,,≥ 1 and < 5,-,51.5%,33
,,,≥ 5 and < 18,-,34.2%,38
,,,≥ 18 and < 50,-,-,49
,,,≥ 50 and < 65,-,-,19
,,,65 or more,-,47.6%,42
,,,No value,-,-,10 or fewer
,,,Total,-,37%,192
,,Kentucky,Less than 1,19.3%,61.9%,197
,,,≥ 1 and < 5,10.6%,62.4%,322
,,,≥ 5 and < 18,-,56.4%,422
,,,≥ 18 and < 50,2.4%,52.2%,661
,,,≥ 50 and < 65,-,56.9%,306
,,,65 or more,8.2%,62.6%,473
,,,No value,-,-,10 or fewer
,,,Total,6%,57.8%,2381
,,Illinois,Less than 1,21.5%,68.9%,289
,,,≥ 1 and < 5,14.5%,69.8%,605
,,,≥ 5 and < 18,4%,56.7%,644
,,,≥ 18 and < 50,3%,57.8%,1361
,,,≥ 50 and < 65,5.4%,64.1%,615
,,,65 or more,5.5%,67.6%,1248
,,,No value,-,-,10 or fewer
,,,Total,6.7%,63.2%,4762
,,West Virginia,Less than 1,20.3%,74.3%,74
,,,≥ 1 and < 5,15.4%,76.4%,123
,,,≥ 5 and < 18,-,72%,150
,,,≥ 18 and < 50,5.4%,73.7%,372
,,,≥ 50 and < 65,11.6%,79.7%,172
,,,65 or more,8.8%,81%,294
,,,No value,-,-,10 or fewer
,,,Total,8.9%,76.5%,1185
,,Iowa,Less than 1,32.4%,64.2%,148
,,,≥ 1 and < 5,22.2%,67.2%,198
,,,≥ 5 and < 18,-,56.5%,115
,,,≥ 18 and < 50,3.8%,64.5%,293
,,,≥ 50 and < 65,-,68.4%,117
,,,65 or more,7%,67.3%,214
,,,No value,-,-,10 or fewer
,,,Total,12.3%,65.1%,1085
,,Wisconsin,Less than 1,25.4%,59.2%,228
,,,≥ 1 and < 5,16.8%,59.1%,369
,,,≥ 5 and < 18,3.5%,51.3%,372
,,,≥ 18 and < 50,4.4%,53.7%,728
,,,≥ 50 and < 65,7.3%,60.9%,327
,,,65 or more,12%,72.2%,490
,,,No value,-,-,10 or fewer
,,,Total,9.9%,59.2%,2514
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,42.1%,76.3%,38
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,59.3%,54
,,,≥ 50 and < 65,-,50%,22
,,,65 or more,-,70.8%,48
,,,No value,-,-,10 or fewer
,,,Total,12.6%,61.6%,190
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,25.2%,54.9%,357
,,,≥ 1 and < 5,14.6%,44.1%,712
,,,≥ 5 and < 18,3.2%,41.6%,817
,,,≥ 18 and < 50,2.7%,50.3%,921
,,,≥ 50 and < 65,6.6%,60.6%,289
,,,65 or more,7%,73.4%,398
,,,No value,-,-,10 or fewer
,,,Total,8.4%,50.9%,3494
,,North Dakota,Less than 1,35.3%,61.8%,34
,,,≥ 1 and < 5,20.8%,67.9%,53
,,,≥ 5 and < 18,-,61.7%,47
,,,≥ 18 and < 50,-,61.9%,126
,,,≥ 50 and < 65,-,60%,55
,,,65 or more,-,65.9%,85
,,,No value,-,-,10 or fewer
,,,Total,9.8%,63.3%,400
,,Minnesota,Less than 1,28.9%,66.4%,149
,,,≥ 1 and < 5,17.9%,69.6%,336
,,,≥ 5 and < 18,3.7%,60.9%,404
,,,≥ 18 and < 50,2.7%,57.8%,695
,,,≥ 50 and < 65,6.1%,62%,297
,,,65 or more,5%,70.4%,540
,,,No value,-,-,10 or fewer
,,,Total,7.5%,63.8%,2421
,,Pennsylvania,Less than 1,22.1%,73.7%,289
,,,≥ 1 and < 5,8.4%,72.2%,630
,,,≥ 5 and < 18,2.6%,66.5%,774
,,,≥ 18 and < 50,2.6%,60.1%,1910
,,,≥ 50 and < 65,5%,66.1%,948
,,,65 or more,7.6%,69.9%,1617
,,,No value,-,-,10 or fewer
,,,Total,5.8%,66.3%,6168
,,Oklahoma,Less than 1,19.9%,59%,166
,,,≥ 1 and < 5,11.5%,61.2%,278
,,,≥ 5 and < 18,-,39.2%,378
,,,≥ 18 and < 50,-,32.2%,600
,,,≥ 50 and < 65,-,44%,218
,,,65 or more,7.7%,58.2%,349
,,,No value,-,-,10 or fewer
,,,Total,5.7%,45.7%,1989
,,Nevada,Less than 1,22%,50.8%,59
,,,≥ 1 and < 5,9.7%,42.5%,113
,,,≥ 5 and < 18,-,38.2%,110
,,,≥ 18 and < 50,6.4%,55.6%,171
,,,≥ 50 and < 65,-,60.2%,83
,,,65 or more,-,66.7%,105
,,,No value,-,-,10 or fewer
,,,Total,7.8%,52.3%,641
,,Maryland,Less than 1,14%,75.6%,86
,,,≥ 1 and < 5,7.5%,74.1%,201
,,,≥ 5 and < 18,-,61.2%,219
,,,≥ 18 and < 50,-,56.7%,557
,,,≥ 50 and < 65,-,66.8%,250
,,,65 or more,3.3%,72.4%,479
,,,No value,-,-,10 or fewer
,,,Total,3.2%,65.7%,1792
,,Nebraska,Less than 1,35%,67.5%,40
,,,≥ 1 and < 5,24.6%,70.2%,57
,,,≥ 5 and < 18,-,46.2%,39
,,,≥ 18 and < 50,-,45.9%,157
,,,≥ 50 and < 65,-,58.3%,60
,,,65 or more,-,73.5%,117
,,,No value,-,-,10 or fewer
,,,Total,10.9%,59.1%,470
,,Idaho,Less than 1,27.9%,57.4%,61
,,,≥ 1 and < 5,26.9%,59.1%,93
,,,≥ 5 and < 18,-,37%,81
,,,≥ 18 and < 50,-,23.4%,167
,,,≥ 50 and < 65,-,45.9%,85
,,,65 or more,-,38.4%,177
,,,No value,-,-,10 or fewer
,,,Total,9.6%,40.1%,664
,,Connecticut,Less than 1,10.1%,48.8%,129
,,,≥ 1 and < 5,5.8%,41.1%,241
,,,≥ 5 and < 18,-,42.6%,350
,,,≥ 18 and < 50,1.7%,44.3%,697
,,,≥ 50 and < 65,-,54.5%,332
,,,65 or more,6.5%,72%,628
,,,No value,-,-,10 or fewer
,,,Total,4%,52.7%,2377
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,18.3%,61%,213
,,,≥ 1 and < 5,9.1%,60.7%,507
,,,≥ 5 and < 18,1.9%,51.8%,832
,,,≥ 18 and < 50,2.8%,59.7%,1679
,,,≥ 50 and < 65,6.1%,63.7%,776
,,,65 or more,7.3%,70.8%,1571
,,,No value,-,-,10 or fewer
,,,Total,5.6%,62.4%,5578
,,Vermont,Less than 1,-,76.5%,17
,,,≥ 1 and < 5,-,66.7%,30
,,,≥ 5 and < 18,-,-,25
,,,≥ 18 and < 50,-,61.3%,80
,,,≥ 50 and < 65,-,84.4%,32
,,,65 or more,-,63.9%,72
,,,No value,-,-,10 or fewer
,,,Total,8.6%,64.5%,256
,,Florida,Less than 1,9.6%,62.9%,531
,,,≥ 1 and < 5,3.5%,55.3%,1474
,,,≥ 5 and < 18,0.75%,50.2%,2132
,,,≥ 18 and < 50,0.948%,51.5%,3693
,,,≥ 50 and < 65,2.3%,59.3%,1485
,,,65 or more,4.4%,66.1%,2740
,,,No value,-,-,10 or fewer
,,,Total,2.6%,56.5%,12055
,,Louisiana,Less than 1,8.8%,79.4%,136
,,,≥ 1 and < 5,5.4%,56.8%,331
,,,≥ 5 and < 18,-,26.1%,383
,,,≥ 18 and < 50,-,22.3%,936
,,,≥ 50 and < 65,-,29.6%,311
,,,65 or more,2.9%,41.9%,451
,,,No value,-,-,10 or fewer
,,,Total,2.2%,34.8%,2548
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,66.7%,21
,,,No value,-,-,10 or fewer
,,,Total,-,62.7%,51
,,Indiana,Less than 1,21%,62.9%,167
,,,≥ 1 and < 5,8.4%,55.6%,286
,,,≥ 5 and < 18,-,36.1%,357
,,,≥ 18 and < 50,2.1%,31.4%,908
,,,≥ 50 and < 65,5.9%,42.7%,410
,,,65 or more,4.3%,51.8%,625
,,,No value,-,-,10 or fewer
,,,Total,4.8%,42.8%,2753
,,Texas,Less than 1,6.7%,44.8%,616
,,,≥ 1 and < 5,4%,43.6%,1334
,,,≥ 5 and < 18,-,30.4%,2163
,,,≥ 18 and < 50,1.1%,35.6%,3645
,,,≥ 50 and < 65,2.3%,46.1%,1452
,,,65 or more,3.1%,54.2%,2329
,,,No value,-,-,10 or fewer
,,,Total,2.1%,41.1%,11539
,,Oregon,Less than 1,-,26.2%,65
,,,≥ 1 and < 5,-,20.2%,104
,,,≥ 5 and < 18,-,27.7%,130
,,,≥ 18 and < 50,-,28.4%,289
,,,≥ 50 and < 65,-,31.2%,125
,,,65 or more,-,37.3%,236
,,,No value,-,-,10 or fewer
,,,Total,4%,29.8%,949
,,Missouri,Less than 1,44.1%,73.5%,34
,,,≥ 1 and < 5,-,67.6%,37
,,,≥ 5 and < 18,-,47.8%,46
,,,≥ 18 and < 50,-,39.1%,215
,,,≥ 50 and < 65,-,50%,108
,,,65 or more,-,53.2%,171
,,,No value,-,-,10 or fewer
,,,Total,6.7%,49.3%,611
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,14
,,South Carolina,Less than 1,10.8%,63.9%,158
,,,≥ 1 and < 5,4%,64%,420
,,,≥ 5 and < 18,-,57.2%,670
,,,≥ 18 and < 50,0.807%,58.1%,1611
,,,≥ 50 and < 65,3.6%,58.2%,612
,,,65 or more,4.3%,64.4%,845
,,,No value,-,-,10 or fewer
,,,Total,2.5%,60%,4316
,,North Carolina,Less than 1,14%,62.3%,207
,,,≥ 1 and < 5,7%,53.5%,570
,,,≥ 5 and < 18,-,43.3%,983
,,,≥ 18 and < 50,0.782%,43.5%,1919
,,,≥ 50 and < 65,2.7%,47.7%,747
,,,65 or more,4%,52.2%,1302
,,,No value,-,-,10 or fewer
,,,Total,2.9%,47.7%,5728
,,Georgia,Less than 1,3.9%,36.1%,360
,,,≥ 1 and < 5,2.4%,33.3%,934
,,,≥ 5 and < 18,-,33.5%,1247
,,,≥ 18 and < 50,-,30.4%,1593
,,,≥ 50 and < 65,-,31.4%,570
,,,65 or more,1.6%,35%,802
,,,No value,-,-,10 or fewer
,,,Total,1.3%,32.7%,5506
,,Arizona,Less than 1,-,41.8%,67
,,,≥ 1 and < 5,12.4%,49.6%,137
,,,≥ 5 and < 18,-,53.4%,189
,,,≥ 18 and < 50,-,57.8%,396
,,,≥ 50 and < 65,7.1%,73.5%,196
,,,65 or more,5.6%,78.7%,319
,,,No value,-,-,10 or fewer
,,,Total,5.7%,63%,1304
,,California,Less than 1,18.2%,44.6%,296
,,,≥ 1 and < 5,12.5%,39.5%,481
,,,≥ 5 and < 18,2.6%,34.1%,546
,,,≥ 18 and < 50,1.6%,35.7%,1164
,,,≥ 50 and < 65,3.9%,40.3%,590
,,,65 or more,4.4%,53.8%,941
,,,No value,-,-,10 or fewer
,,,Total,5.3%,41.5%,4018
,,Tennessee,Less than 1,14.9%,58.4%,101
,,,≥ 1 and < 5,6%,42.2%,218
,,,≥ 5 and < 18,-,27.2%,313
,,,≥ 18 and < 50,-,32.5%,504
,,,≥ 50 and < 65,5.9%,47.6%,187
,,,65 or more,-,50.6%,316
,,,No value,-,-,10 or fewer
,,,Total,3.5%,39.6%,1639
,,Washington,Less than 1,-,38.5%,39
,,,≥ 1 and < 5,-,33.7%,83
,,,≥ 5 and < 18,-,29.3%,99
,,,≥ 18 and < 50,-,26.7%,225
,,,≥ 50 and < 65,-,40.2%,102
,,,65 or more,-,41.4%,220
,,,No value,-,-,10 or fewer
,,,Total,3.8%,34.4%,768
,,Alabama,Less than 1,-,70%,20
,,,≥ 1 and < 5,-,66%,47
,,,≥ 5 and < 18,-,43.8%,64
,,,≥ 18 and < 50,-,35.3%,201
,,,≥ 50 and < 65,-,47.7%,109
,,,65 or more,-,56.1%,157
,,,No value,-,-,10 or fewer
,,,Total,2%,47.5%,598
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,79.4%,63
,,,≥ 50 and < 65,-,83.3%,24
,,,65 or more,-,89.3%,28
,,,No value,-,-,10 or fewer
,,,Total,-,80%,130
,,Michigan,Less than 1,18.1%,49.7%,199
,,,≥ 1 and < 5,13.7%,43.9%,344
,,,≥ 5 and < 18,-,32.2%,416
,,,≥ 18 and < 50,1.8%,31.8%,1083
,,,≥ 50 and < 65,2.8%,40.6%,530
,,,65 or more,5.9%,51.3%,1009
,,,No value,-,-,10 or fewer
,,,Total,5.1%,40.8%,3581
,,Mississippi,Less than 1,-,57%,100
,,,≥ 1 and < 5,-,49.8%,275
,,,≥ 5 and < 18,-,21.5%,326
,,,≥ 18 and < 50,-,18.2%,808
