geography,age,outcome_name,source,value,pct_captured,sample_size,value_lcl,value_ucl
North Dakota,<65 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
North Dakota,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Ohio,<65 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
Ohio,<65 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Oklahoma,<65 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
Oklahoma,<65 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Oregon,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Oregon,<65 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Pennsylvania,<65 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
Pennsylvania,<65 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Rhode Island,<65 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
Rhode Island,<65 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
South Carolina,<65 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
South Carolina,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
South Dakota,<65 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
South Dakota,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Tennessee,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
Tennessee,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Texas,<65 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Texas,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Utah,<65 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Utah,<65 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Vermont,<65 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Vermont,<65 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
Virginia,<65 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Virginia,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Washington,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Washington,<65 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
West Virginia,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
West Virginia,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Wisconsin,<65 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Wisconsin,<65 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Wyoming,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Wyoming,<65 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Alabama,65-74 Years,Obesity,Medicare_CMS,36,NA,NA,NA,NA
Alabama,65-74 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Alaska,65-74 Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Alaska,65-74 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Arizona,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Arizona,65-74 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
Arkansas,65-74 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Arkansas,65-74 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
California,65-74 Years,Obesity,Medicare_CMS,15,NA,NA,NA,NA
California,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Colorado,65-74 Years,Obesity,Medicare_CMS,15,NA,NA,NA,NA
Colorado,65-74 Years,Diabetes,Medicare_CMS,14,NA,NA,NA,NA
Connecticut,65-74 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Connecticut,65-74 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Delaware,65-74 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
Delaware,65-74 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Florida,65-74 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Florida,65-74 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Georgia,65-74 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
Georgia,65-74 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Hawaii,65-74 Years,Obesity,Medicare_CMS,13,NA,NA,NA,NA
Hawaii,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Idaho,65-74 Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Idaho,65-74 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Illinois,65-74 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Illinois,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Indiana,65-74 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Indiana,65-74 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Iowa,65-74 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Iowa,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Kansas,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Kansas,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Kentucky,65-74 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Kentucky,65-74 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Louisiana,65-74 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Louisiana,65-74 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Maine,65-74 Years,Obesity,Medicare_CMS,15,NA,NA,NA,NA
Maine,65-74 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Maryland,65-74 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Maryland,65-74 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Massachusetts,65-74 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Massachusetts,65-74 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Michigan,65-74 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
Michigan,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Minnesota,65-74 Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Minnesota,65-74 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Mississippi,65-74 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Mississippi,65-74 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Missouri,65-74 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Missouri,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Montana,65-74 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Montana,65-74 Years,Diabetes,Medicare_CMS,16,NA,NA,NA,NA
Nebraska,65-74 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Nebraska,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Nevada,65-74 Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Nevada,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
New Hampshire,65-74 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
New Hampshire,65-74 Years,Diabetes,Medicare_CMS,17,NA,NA,NA,NA
New Jersey,65-74 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
New Jersey,65-74 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
New Mexico,65-74 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
New Mexico,65-74 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
New York,65-74 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
New York,65-74 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
North Carolina,65-74 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
North Carolina,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
North Dakota,65-74 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
North Dakota,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Ohio,65-74 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Ohio,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Oklahoma,65-74 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Oklahoma,65-74 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Oregon,65-74 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Oregon,65-74 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Pennsylvania,65-74 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Pennsylvania,65-74 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Rhode Island,65-74 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Rhode Island,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
South Carolina,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
South Carolina,65-74 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
South Dakota,65-74 Years,Obesity,Medicare_CMS,18,NA,NA,NA,NA
South Dakota,65-74 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Tennessee,65-74 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Tennessee,65-74 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Texas,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Texas,65-74 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Utah,65-74 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Utah,65-74 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Vermont,65-74 Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Vermont,65-74 Years,Diabetes,Medicare_CMS,16,NA,NA,NA,NA
Virginia,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Virginia,65-74 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Washington,65-74 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Washington,65-74 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
West Virginia,65-74 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
West Virginia,65-74 Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Wisconsin,65-74 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Wisconsin,65-74 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Wyoming,65-74 Years,Obesity,Medicare_CMS,13,NA,NA,NA,NA
Wyoming,65-74 Years,Diabetes,Medicare_CMS,17,NA,NA,NA,NA
Alabama,75-84 Years,Obesity,Medicare_CMS,32,NA,NA,NA,NA
Alabama,75-84 Years,Diabetes,Medicare_CMS,33,NA,NA,NA,NA
Alaska,75-84 Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Alaska,75-84 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Arizona,75-84 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Arizona,75-84 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Arkansas,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Arkansas,75-84 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
California,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
California,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Colorado,75-84 Years,Obesity,Medicare_CMS,15,NA,NA,NA,NA
Colorado,75-84 Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Connecticut,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Connecticut,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Delaware,75-84 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Delaware,75-84 Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Florida,75-84 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Florida,75-84 Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Georgia,75-84 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Georgia,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Hawaii,75-84 Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Hawaii,75-84 Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Idaho,75-84 Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Idaho,75-84 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Illinois,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Illinois,75-84 Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Indiana,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Indiana,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Iowa,75-84 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Iowa,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Kansas,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Kansas,75-84 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Kentucky,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Kentucky,75-84 Years,Diabetes,Medicare_CMS,32,NA,NA,NA,NA
Louisiana,75-84 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Louisiana,75-84 Years,Diabetes,Medicare_CMS,33,NA,NA,NA,NA
Maine,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Maine,75-84 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Maryland,75-84 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Maryland,75-84 Years,Diabetes,Medicare_CMS,32,NA,NA,NA,NA
Massachusetts,75-84 Years,Obesity,Medicare_CMS,18,NA,NA,NA,NA
Massachusetts,75-84 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Michigan,75-84 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
Michigan,75-84 Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Minnesota,75-84 Years,Obesity,Medicare_CMS,18,NA,NA,NA,NA
Minnesota,75-84 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Mississippi,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Mississippi,75-84 Years,Diabetes,Medicare_CMS,33,NA,NA,NA,NA
Missouri,75-84 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Missouri,75-84 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Montana,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Montana,75-84 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Nebraska,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Nebraska,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Nevada,75-84 Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Nevada,75-84 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
New Hampshire,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
New Hampshire,75-84 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
New Jersey,75-84 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
New Jersey,75-84 Years,Diabetes,Medicare_CMS,33,NA,NA,NA,NA
New Mexico,75-84 Years,Obesity,Medicare_CMS,13,NA,NA,NA,NA
New Mexico,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
New York,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
New York,75-84 Years,Diabetes,Medicare_CMS,34,NA,NA,NA,NA
North Carolina,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
North Carolina,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
North Dakota,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
North Dakota,75-84 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Ohio,75-84 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Ohio,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Oklahoma,75-84 Years,Obesity,Medicare_CMS,18,NA,NA,NA,NA
Oklahoma,75-84 Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Oregon,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Oregon,75-84 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Pennsylvania,75-84 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
Pennsylvania,75-84 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Rhode Island,75-84 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Rhode Island,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
South Carolina,75-84 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
South Carolina,75-84 Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
South Dakota,75-84 Years,Obesity,Medicare_CMS,18,NA,NA,NA,NA
South Dakota,75-84 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Tennessee,75-84 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Tennessee,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Texas,75-84 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Texas,75-84 Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Utah,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Utah,75-84 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Vermont,75-84 Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Vermont,75-84 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Virginia,75-84 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Virginia,75-84 Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Washington,75-84 Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Washington,75-84 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
West Virginia,75-84 Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
West Virginia,75-84 Years,Diabetes,Medicare_CMS,33,NA,NA,NA,NA
Wisconsin,75-84 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Wisconsin,75-84 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Wyoming,75-84 Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Wyoming,75-84 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Alabama,85+ Years,Obesity,Medicare_CMS,17,NA,NA,NA,NA
Alabama,85+ Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Alaska,85+ Years,Obesity,Medicare_CMS,6,NA,NA,NA,NA
Alaska,85+ Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Arizona,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Arizona,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Arkansas,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Arkansas,85+ Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
California,85+ Years,Obesity,Medicare_CMS,9,NA,NA,NA,NA
California,85+ Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Colorado,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
Colorado,85+ Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Connecticut,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Connecticut,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Delaware,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Delaware,85+ Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Florida,85+ Years,Obesity,Medicare_CMS,15,NA,NA,NA,NA
Florida,85+ Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Georgia,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Georgia,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Hawaii,85+ Years,Obesity,Medicare_CMS,5,NA,NA,NA,NA
Hawaii,85+ Years,Diabetes,Medicare_CMS,31,NA,NA,NA,NA
Idaho,85+ Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Idaho,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Illinois,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Illinois,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Indiana,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Indiana,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Iowa,85+ Years,Obesity,Medicare_CMS,13,NA,NA,NA,NA
Iowa,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Kansas,85+ Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Kansas,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Kentucky,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Kentucky,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Louisiana,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Louisiana,85+ Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Maine,85+ Years,Obesity,Medicare_CMS,7,NA,NA,NA,NA
Maine,85+ Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Maryland,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Maryland,85+ Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Massachusetts,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Massachusetts,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Michigan,85+ Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Michigan,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Minnesota,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Minnesota,85+ Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Mississippi,85+ Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Mississippi,85+ Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Missouri,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Missouri,85+ Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Montana,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
Montana,85+ Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Nebraska,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Nebraska,85+ Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Nevada,85+ Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Nevada,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
New Hampshire,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
New Hampshire,85+ Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
New Jersey,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
New Jersey,85+ Years,Diabetes,Medicare_CMS,32,NA,NA,NA,NA
New Mexico,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
New Mexico,85+ Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
New York,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
New York,85+ Years,Diabetes,Medicare_CMS,34,NA,NA,NA,NA
North Carolina,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
North Carolina,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
North Dakota,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
North Dakota,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Ohio,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Ohio,85+ Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Oklahoma,85+ Years,Obesity,Medicare_CMS,10,NA,NA,NA,NA
Oklahoma,85+ Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Oregon,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
Oregon,85+ Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Pennsylvania,85+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
Pennsylvania,85+ Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Rhode Island,85+ Years,Obesity,Medicare_CMS,16,NA,NA,NA,NA
Rhode Island,85+ Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
South Carolina,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
South Carolina,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
South Dakota,85+ Years,Obesity,Medicare_CMS,9,NA,NA,NA,NA
South Dakota,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Tennessee,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Tennessee,85+ Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Texas,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Texas,85+ Years,Diabetes,Medicare_CMS,29,NA,NA,NA,NA
Utah,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Utah,85+ Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Vermont,85+ Years,Obesity,Medicare_CMS,7,NA,NA,NA,NA
Vermont,85+ Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Virginia,85+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Virginia,85+ Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Washington,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
Washington,85+ Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
West Virginia,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
West Virginia,85+ Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Wisconsin,85+ Years,Obesity,Medicare_CMS,12,NA,NA,NA,NA
Wisconsin,85+ Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Wyoming,85+ Years,Obesity,Medicare_CMS,8,NA,NA,NA,NA
Wyoming,85+ Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Alabama,65+ Years,Obesity,Medicare_CMS,32,NA,NA,NA,NA
Alabama,65+ Years,Diabetes,Medicare_CMS,30,NA,NA,NA,NA
Alaska,65+ Years,Obesity,Medicare_CMS,11,NA,NA,NA,NA
Alaska,65+ Years,Diabetes,Medicare_CMS,20,NA,NA,NA,NA
Arizona,65+ Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Arizona,65+ Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Arkansas,65+ Years,Obesity,Medicare_CMS,22,NA,NA,NA,NA
Arkansas,65+ Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
California,65+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
California,65+ Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Colorado,65+ Years,Obesity,Medicare_CMS,14,NA,NA,NA,NA
